customer_id,customer_type,sku,category,preference_rank,avg_order_qty,order_frequency_per_year,last_order_month,price_sensitivity,reorder_rate
CUST0149,潜在,FWD525,金属彩光系列,1,360,17.7,2025-10,低,0.74
CUST0149,潜在,FWD6235,水晶系列,2,325,20.1,2025-02,中,0.32
CUST0149,潜在,HM010AS,云母粉,3,472,7.5,2025-11,高,0.61
CUST0149,潜在,FWD219,虹彩系列,4,175,11.4,2024-10,中,0.34
CUST0149,潜在,FWD600,其他,5,304,21.9,2024-11,高,0.39
CUST0149,潜在,FWDV095B,玻璃包银系列,6,201,15.0,2024-10,高,0.35
CUST0149,潜在,FWD408,着色系列,7,377,11.6,2024-10,中,0.33
CUST0150,潜在,FWD5871A,钻石系列,1,439,12.7,2025-07,低,0.6
CUST0150,潜在,BHC9225BMTH,化妆品系列,2,183,1.9,2025-04,中,0.32
CUST0150,潜在,FWD520,金属彩光系列,3,49,12.4,2025-06,中,0.34
CUST0150,潜在,FWD7305WR,耐候系列,4,302,9.6,2025-11,低,0.45
CUST0150,潜在,FWD6018T,超白系列,5,135,10.9,2025-07,低,0.5
CUST0150,潜在,FWD101,银白系列,6,465,2.0,2024-10,低,0.6
CUST0150,潜在,FWD103,银白系列,7,273,17.1,2025-10,低,0.58
CUST0150,潜在,BHC9321RY,玻璃变色龙,8,98,17.6,2025-09,中,0.6
CUST0150,潜在,FWD111MT,银白系列,9,497,19.8,2024-10,高,0.51
CUST0150,潜在,FWD351WR,耐候系列,10,155,10.5,2025-09,高,0.71
CUST0150,潜在,FWD152WR,耐候系列,11,99,22.3,2025-09,中,0.63
CUST0150,潜在,FWD211WR,耐候系列,12,328,14.3,2025-11,中,0.3
CUST0151,普通,FWD259,虹彩系列,1,499,7.3,2024-10,中,0.67
CUST0151,普通,FWD3502,金属彩光系列,2,498,6.5,2024-10,低,0.37
CUST0151,普通,FWD215,虹彩系列,3,140,22.7,2025-02,中,0.33
CUST0151,普通,FWD7322B,其他,4,176,15.4,2025-02,高,0.37
CUST0151,普通,FWD5894,钻石系列,5,279,6.5,2025-11,高,0.52
CUST0151,普通,FWD6303A,水晶系列,6,306,11.7,2024-12,低,0.4
CUST0152,大客户,FWD205M,虹彩系列,1,375,8.1,2025-08,中,0.48
CUST0152,大客户,FWD6303A,水晶系列,2,156,1.3,2025-07,中,0.74
CUST0152,大客户,FWD122,银白系列,3,450,11.3,2024-10,低,0.52
CUST0152,大客户,FWD119,银白系列,4,62,7.5,2025-10,中,0.35
CUST0152,大客户,FWD8205WR,耐候系列,5,360,19.3,2025-06,中,0.35
CUST0152,大客户,FWD6005T,超白系列,6,11,18.3,2025-05,低,0.85
CUST0152,大客户,FWD413,着色系列,7,479,11.3,2025-09,高,0.58
CUST0152,大客户,FWD522WR,耐候系列,8,223,8.3,2025-01,中,0.55
CUST0152,大客户,FWD6007,超白系列,9,434,6.2,2025-02,高,0.4
CUST0152,大客户,FWD225,虹彩系列,10,219,9.2,2025-10,中,0.41
CUST0153,潜在,FWD6500,水晶系列,1,195,16.3,2025-04,高,0.41
CUST0153,潜在,FWD6303A,水晶系列,2,252,13.1,2024-12,低,0.79
CUST0153,潜在,FWD520,金属彩光系列,3,135,9.6,2025-09,高,0.93
CUST0153,潜在,FWD5870D,钻石系列,4,226,5.1,2025-08,低,0.78
CUST0153,潜在,FWD425B,着色系列,5,225,9.9,2025-05,低,0.76
CUST0153,潜在,FWD522WR,耐候系列,6,420,10.9,2025-05,中,0.49
CUST0153,潜在,FWD111,银白系列,7,279,4.3,2024-12,高,0.49
CUST0153,潜在,FWD6501,水晶系列,8,40,2.1,2025-08,中,0.69
CUST0154,普通,FWD510,金属彩光系列,1,313,23.8,2025-11,高,0.74
CUST0154,普通,FWD6500A,水晶系列,2,428,11.9,2025-09,低,0.67
CUST0154,普通,FWD535,金属彩光系列,3,422,7.6,2025-05,中,0.34
CUST0156,潜在,FWD6501,水晶系列,1,221,22.8,2025-11,低,0.95
CUST0156,潜在,FWDD21M,钻石系列,2,112,1.5,2025-10,低,0.68
CUST0156,潜在,FWD3500,金属彩光系列,3,260,5.4,2025-10,高,0.65
CUST0156,潜在,FWD6002A,超白系列,4,136,21.4,2025-01,低,0.64
CUST0156,潜在,BHC89232BR,着色变色龙,5,406,6.3,2025-03,低,0.75
CUST0156,潜在,FWD5892,钻石系列,6,330,12.7,2025-03,低,0.85
CUST0156,潜在,FWD152,银白系列,7,184,12.9,2025-10,高,0.32
CUST0157,普通,FWD215WR,耐候系列,1,187,20.2,2025-10,高,0.67
CUST0157,普通,FWD215,虹彩系列,2,176,6.2,2025-11,低,0.31
CUST0157,普通,FWD435B,着色系列,3,147,17.4,2025-06,高,0.86
CUST0157,普通,BHC9325BR,玻璃变色龙,4,227,9.9,2025-06,中,0.85
CUST0157,普通,FWD6910,水晶系列,5,145,2.5,2025-03,中,0.4
CUST0157,普通,FWD6683T,磁性珠光,6,163,22.1,2025-03,高,0.95
CUST0157,普通,FWD5519WR,耐候系列,7,484,16.3,2025-05,高,0.57
CUST0157,普通,FWD100,银白系列,8,412,19.4,2025-05,高,0.41
CUST0157,普通,FWD224,虹彩系列,9,146,6.1,2025-03,高,0.54
CUST0157,普通,FWDD23M,钻石系列,10,475,12.6,2025-01,低,0.41
CUST0157,普通,FWD304,金色系列,11,253,18.0,2025-09,低,0.74
CUST0157,普通,FWDV095B,玻璃包银系列,12,457,2.1,2025-11,高,0.36
CUST0158,大客户,HC010AS,云母粉,1,197,6.0,2025-03,中,0.94
CUST0158,大客户,FWD6830,水晶系列,2,230,21.5,2024-11,高,0.58
CUST0158,大客户,FWDV015,玻璃包银系列,3,299,5.0,2024-12,低,0.71
CUST0158,大客户,FWDV150,玻璃包银系列,4,284,16.6,2025-11,中,0.37
CUST0158,大客户,FWD6882,水晶系列,5,120,22.8,2025-06,低,0.45
CUST0158,大客户,FWD5519WR,耐候系列,6,95,1.4,2024-12,中,0.58
CUST0158,大客户,FWD219WR,耐候系列,7,251,18.5,2025-09,中,0.93
CUST0158,大客户,FWD111M,银白系列,8,162,20.5,2025-06,中,0.34
CUST0158,大客户,FWD6683T,磁性珠光,9,435,10.1,2024-12,低,0.47
CUST0159,普通,FWD417,着色系列,1,378,18.3,2025-05,高,0.67
CUST0159,普通,FWD421,着色系列,2,443,7.7,2025-05,高,0.52
CUST0159,普通,FWD111WR,耐候系列,3,291,18.0,2025-06,中,0.43
CUST0159,普通,FWD6500,水晶系列,4,419,23.5,2025-02,中,0.37
CUST0159,普通,BHC89234BG,着色变色龙,5,404,8.1,2025-11,中,0.53
CUST0159,普通,FWDV060,玻璃包银系列,6,373,22.1,2025-09,高,0.52
CUST0159,普通,FWDD27L,钻石系列,7,128,14.6,2024-12,中,0.68
CUST0159,普通,FWD525,金属彩光系列,8,449,1.6,2025-01,高,0.62
CUST0159,普通,FWD3112,金色系列,9,181,23.5,2025-04,中,0.57
CUST0159,普通,FWD219WR,耐候系列,10,446,23.0,2025-03,高,0.78
CUST0159,普通,FWD509,金属彩光系列,11,185,10.1,2025-09,中,0.34
CUST0159,普通,FWD306WR,耐候系列,12,294,16.3,2025-03,中,0.44
CUST0160,普通,FWD323M,金色系列,1,179,16.6,2024-10,中,0.44
CUST0160,普通,FWDV220,玻璃包银系列,2,319,14.7,2025-01,低,0.93
CUST0160,普通,FWD5870C,钻石系列,3,268,17.1,2025-08,低,0.52
CUST0160,普通,FWD525,金属彩光系列,4,494,8.7,2025-09,高,0.83
CUST0161,大客户,FWD100,银白系列,1,262,15.5,2025-02,高,0.74
CUST0161,大客户,FWD3500,金属彩光系列,2,310,7.3,2025-02,低,0.78
CUST0161,大客户,FWD6005,超白系列,3,494,14.0,2025-03,低,0.5
CUST0161,大客户,FWD6001,超白系列,4,362,10.1,2025-05,低,0.5
CUST0161,大客户,FWD413,着色系列,5,415,9.3,2025-04,高,0.86
CUST0161,大客户,FWDV060B,玻璃包银系列,6,402,17.9,2025-03,低,0.38
CUST0161,大客户,BHC9327GP,玻璃变色龙,7,265,13.2,2024-12,低,0.54
CUST0161,大客户,FWD302,金色系列,8,460,14.0,2024-10,中,0.34
CUST0161,大客户,FWD6303A,水晶系列,9,271,4.6,2025-04,低,0.37
CUST0161,大客户,BHC89230GY,着色变色龙,10,116,11.6,2025-11,中,0.61
CUST0161,大客户,BHC9235BVH,化妆品系列,11,13,10.3,2025-01,高,0.63
CUST0161,大客户,BHC89235G,着色变色龙,12,208,17.8,2025-07,低,0.38
CUST0162,大客户,FWD600,其他,1,77,7.8,2025-08,中,0.47
CUST0162,大客户,FWDD23M,钻石系列,2,383,12.8,2025-05,中,0.41
CUST0162,大客户,FWD503,金属彩光系列,3,11,16.2,2025-01,低,0.31
CUST0162,大客户,FWD173,银白系列,4,481,11.2,2024-12,低,0.68
CUST0162,大客户,FWD3502,金属彩光系列,5,269,14.1,2025-03,低,0.82
CUST0162,大客户,BHC9235BVH,化妆品系列,6,365,5.1,2025-09,高,0.7
CUST0164,普通,FWDV080B,玻璃包银系列,1,109,16.2,2025-04,低,0.88
CUST0164,普通,FWD103TWR,耐候系列,2,12,10.7,2025-09,高,0.35
CUST0164,普通,FWD4012,着色系列,3,315,15.9,2024-10,中,0.68
CUST0164,普通,FWD6885,水晶系列,4,14,7.4,2025-10,中,0.76
CUST0164,普通,FWDD25M,钻石系列,5,147,2.2,2025-08,中,0.37
CUST0164,普通,FWD6003T,超白系列,6,392,14.4,2024-12,中,0.8
CUST0164,普通,FWD6018,超白系列,7,18,5.4,2025-03,中,0.68
CUST0164,普通,FWD5873A,钻石系列,8,263,4.8,2025-08,低,0.75
CUST0164,普通,FWDV220,玻璃包银系列,9,267,7.2,2024-10,中,0.75
CUST0165,潜在,FWD503,金属彩光系列,1,348,10.9,2025-02,高,0.56
CUST0165,潜在,FWD307,金色系列,2,268,2.8,2025-02,中,0.75
CUST0165,潜在,FWD6882,水晶系列,3,389,5.1,2024-12,中,0.86
CUST0165,潜在,BHC9237GRH,化妆品系列,4,379,21.6,2024-12,高,0.73
CUST0165,潜在,FWD151,银白系列,5,411,18.1,2025-07,高,0.31
CUST0166,潜在,FWD6215,水晶系列,1,119,3.4,2024-11,高,0.93
CUST0166,潜在,FWD425,着色系列,2,271,11.5,2025-07,高,0.61
CUST0166,潜在,FWDV095B,玻璃包银系列,3,213,6.7,2025-11,中,0.4
CUST0166,潜在,FWD525,金属彩光系列,4,16,8.2,2025-03,高,0.93
CUST0166,潜在,BHC9237GRH,化妆品系列,5,447,5.9,2024-12,中,0.66
CUST0166,潜在,FWD300WR,耐候系列,6,329,4.6,2024-12,中,0.55
CUST0166,潜在,FWDV015,玻璃包银系列,7,196,15.5,2025-08,中,0.65
CUST0167,潜在,FWD302,金色系列,1,303,11.3,2024-11,低,0.46
CUST0167,潜在,FWD503,金属彩光系列,2,181,17.0,2025-08,低,0.82
CUST0167,潜在,FWD224,虹彩系列,3,160,18.7,2025-08,高,0.36
CUST0167,潜在,FWD6163,超白系列,4,140,22.7,2024-11,低,0.38
CUST0167,潜在,FWD001,其他,5,494,2.7,2024-12,高,0.39
CUST0167,潜在,FWD415Y,着色系列,6,170,17.6,2025-09,高,0.92
CUST0167,潜在,FWD506,金属彩光系列,7,114,14.8,2025-11,中,0.75
CUST0167,潜在,FWD403,着色系列,8,268,6.3,2025-01,低,0.5
CUST0167,潜在,FWD4012,着色系列,9,156,15.0,2025-03,低,0.62
CUST0168,大客户,FWD6881,水晶系列,1,79,19.6,2024-10,低,0.38
CUST0168,大客户,FWD308,金色系列,2,50,9.4,2025-09,中,0.35
CUST0168,大客户,FWD5893,钻石系列,3,214,22.4,2025-10,中,0.91
CUST0168,大客户,FWDV060B,玻璃包银系列,4,32,20.8,2025-11,低,0.39
CUST0168,大客户,FWD302,金色系列,5,299,5.7,2025-09,高,0.45
CUST0168,大客户,FWD5873A,钻石系列,6,387,21.2,2025-03,高,0.49
CUST0168,大客户,FWD6018T,超白系列,7,490,11.7,2025-11,低,0.77
CUST0169,普通,FWDV080B,玻璃包银系列,1,276,17.3,2024-11,高,0.93
CUST0169,普通,BHC89234BG,着色变色龙,2,159,23.4,2025-09,低,0.68
CUST0169,普通,FWD6005,超白系列,3,103,19.8,2025-05,中,0.33
CUST0169,普通,FWD3500,金属彩光系列,4,433,3.1,2025-08,中,0.36
CUST0169,普通,BHC9233POH,化妆品系列,5,432,6.4,2024-10,中,0.3
CUST0169,普通,FWD205A,虹彩系列,6,261,12.4,2025-01,中,0.61
CUST0169,普通,FWD502WR,耐候系列,7,75,6.1,2025-01,高,0.55
CUST0169,普通,FWD6601A,磁性珠光,8,357,22.8,2025-04,高,0.54
CUST0169,普通,FWD231,虹彩系列,9,109,9.8,2024-11,低,0.37
CUST0169,普通,FWD303WR,耐候系列,10,133,23.5,2025-07,低,0.82
CUST0169,普通,FWDD27L,钻石系列,11,63,15.8,2025-06,高,0.43
CUST0169,普通,FWD101,银白系列,12,85,13.1,2025-02,低,0.82
CUST0170,潜在,BHC9237GRH,化妆品系列,1,340,8.2,2024-10,高,0.46
CUST0170,潜在,FWD217,虹彩系列,2,128,11.7,2025-01,中,0.61
CUST0170,潜在,FWD151,银白系列,3,360,18.9,2025-06,中,0.51
CUST0170,潜在,FWD525WR,耐候系列,4,266,17.4,2024-11,低,0.58
CUST0171,大客户,FWD5892,钻石系列,1,487,13.3,2025-05,中,0.36
CUST0171,大客户,FWD535,金属彩光系列,2,329,16.9,2024-12,中,0.7
CUST0171,大客户,FWD301,金色系列,3,249,22.1,2025-02,高,0.85
CUST0171,大客户,FWD6018,超白系列,4,113,20.9,2025-04,高,0.59
CUST0171,大客户,FWD5516,金属彩光系列,5,40,23.5,2025-02,高,0.36
CUST0171,大客户,FWDV150,玻璃包银系列,6,95,14.2,2024-10,低,0.79
CUST0171,大客户,FWD436 ,着色系列,7,107,10.0,2025-10,中,0.4
CUST0171,大客户,FWDV220,玻璃包银系列,8,89,3.0,2024-12,高,0.57
CUST0171,大客户,FWD6009,超白系列,9,109,11.5,2024-11,低,0.45
CUST0171,大客户,BHC9230YBH,化妆品系列,10,424,21.5,2024-10,中,0.69
CUST0171,大客户,FWDD28L,钻石系列,11,295,2.6,2024-11,中,0.32
CUST0172,潜在,BHC9323PG,玻璃变色龙,1,262,14.8,2024-11,低,0.53
CUST0172,潜在,FWDD10L,钻石系列,2,133,16.0,2025-11,低,0.76
CUST0172,潜在,FWD306,金色系列,3,118,13.8,2025-08,高,0.53
CUST0172,潜在,FWD353,金色系列,4,187,6.9,2024-10,高,0.91
CUST0172,潜在,FWD103,银白系列,5,60,23.1,2025-02,高,0.35
CUST0172,潜在,BHC89237BG,着色变色龙,6,175,5.1,2025-03,低,0.9
CUST0172,潜在,FWD8205WR,耐候系列,7,186,12.8,2025-06,低,0.42
CUST0172,潜在,FWD215WR,耐候系列,8,263,20.1,2025-02,低,0.5
CUST0172,潜在,FWD289,虹彩系列,9,125,9.2,2025-11,低,0.6
CUST0172,潜在,FWD5872C,钻石系列,10,385,18.6,2024-10,低,0.53
CUST0172,潜在,FWD225,虹彩系列,11,220,18.2,2025-02,高,0.36
CUST0173,普通,FWDV150B,玻璃包银系列,1,85,9.3,2024-11,低,0.59
CUST0173,普通,BHC5518,化妆品系列,2,145,18.0,2024-12,中,0.51
CUST0173,普通,FWD201,虹彩系列,3,433,3.2,2025-09,低,0.48
CUST0173,普通,FWD407,着色系列,4,57,14.2,2024-12,高,0.63
CUST0173,普通,FWD417,着色系列,5,136,6.0,2024-11,低,0.9
CUST0173,普通,FWD6882,水晶系列,6,414,8.1,2025-01,低,0.7
CUST0173,普通,FWDV095,玻璃包银系列,7,497,22.9,2024-11,低,0.34
CUST0173,普通,FWD500,金属彩光系列,8,80,10.8,2025-06,中,0.47
CUST0174,大客户,FWD5516,金属彩光系列,1,72,14.0,2024-10,低,0.51
CUST0174,大客户,FWD355,金色系列,2,155,10.0,2025-01,低,0.81
CUST0174,大客户,FWD400B,着色系列,3,462,5.5,2025-06,低,0.46
CUST0174,大客户,FWD223WR,耐候系列,4,288,10.9,2025-07,高,0.78
CUST0174,大客户,FWD532,金属彩光系列,5,319,22.0,2025-09,中,0.57
CUST0175,大客户,FWD7504,其他,1,113,9.2,2025-03,中,0.86
CUST0175,大客户,FWD510,金属彩光系列,2,242,7.7,2025-11,中,0.49
CUST0175,大客户,FWD211WR,耐候系列,3,368,14.9,2025-03,低,0.73
CUST0176,潜在,FWDD25L,钻石系列,1,358,16.8,2025-04,低,0.87
CUST0176,潜在,FWDD28L,钻石系列,2,134,7.7,2025-10,高,0.36
CUST0176,潜在,FWD6205,水晶系列,3,212,6.0,2025-10,低,0.56
CUST0176,潜在,FWD111MT,银白系列,4,238,10.4,2025-07,低,0.83
CUST0176,潜在,FWD502WR,耐候系列,5,281,19.2,2025-02,低,0.38
CUST0176,潜在,FWD410,着色系列,6,439,11.6,2025-11,高,0.66
CUST0176,潜在,FWDV015,玻璃包银系列,7,355,3.1,2025-03,中,0.85
CUST0176,潜在,FWD5870A,钻石系列,8,349,3.5,2025-03,中,0.92
CUST0176,潜在,FWD491,着色系列,9,166,7.1,2025-01,高,0.93
CUST0176,潜在,FWD6307A,水晶系列,10,48,15.2,2025-02,低,0.86
CUST0176,潜在,FWD216,虹彩系列,11,199,15.4,2024-10,低,0.44
CUST0176,潜在,FWDD10L,钻石系列,12,340,23.8,2025-06,中,0.37
CUST0177,普通,FWD6002A,超白系列,1,298,2.1,2025-03,高,0.46
CUST0177,普通,FWD205M,虹彩系列,2,12,22.6,2025-04,中,0.51
CUST0177,普通,FWD408,着色系列,3,153,17.4,2025-01,中,0.65
CUST0177,普通,FWD500WR,耐候系列,4,353,14.8,2025-01,中,0.68
CUST0177,普通,BHC89235G,着色变色龙,5,192,18.2,2025-10,中,0.54
CUST0177,普通,BHC9235BVH,化妆品系列,6,310,13.5,2025-11,低,0.78
CUST0177,普通,FWD219WR,耐候系列,7,208,19.0,2025-01,低,0.69
CUST0178,大客户,FWD362,金色系列,1,360,1.5,2025-11,中,0.65
CUST0178,大客户,FWDV015,玻璃包银系列,2,367,13.7,2024-10,中,0.7
CUST0178,大客户,FWD6001,超白系列,3,63,13.1,2025-09,高,0.93
CUST0178,大客户,FWD6602E,磁性珠光,4,437,14.3,2024-10,低,0.82
CUST0178,大客户,FWD5518,金属彩光系列,5,231,9.7,2024-12,中,0.34
CUST0178,大客户,FWD303,金色系列,6,242,16.9,2025-02,高,0.47
CUST0178,大客户,FWD520,金属彩光系列,7,324,12.7,2025-07,高,0.37
CUST0178,大客户,FWD5892,钻石系列,8,209,15.0,2025-05,中,0.31
CUST0178,大客户,FWD122,银白系列,9,23,19.5,2025-06,低,0.35
CUST0178,大客户,FWD5872C,钻石系列,10,159,15.6,2025-08,低,0.51
CUST0178,大客户,FWD6850,水晶系列,11,356,3.6,2024-10,中,0.57
CUST0178,大客户,FWD520WR,耐候系列,12,336,13.9,2024-12,中,0.89
CUST0179,潜在,FWD435,着色系列,1,37,21.4,2025-02,高,0.67
CUST0179,潜在,FWDV060,玻璃包银系列,2,256,3.8,2025-11,中,0.53
CUST0179,潜在,FWD5518,金属彩光系列,3,40,1.2,2025-04,高,0.32
CUST0179,潜在,FWD111,银白系列,4,106,4.7,2024-12,低,0.39
CUST0179,潜在,FWD491,着色系列,5,433,20.6,2025-01,低,0.57
CUST0179,潜在,FWD6225,水晶系列,6,182,14.8,2025-08,低,0.32
CUST0179,潜在,FWD6882,水晶系列,7,423,23.7,2025-01,中,0.32
CUST0179,潜在,BHC9321RY,玻璃变色龙,8,443,1.6,2025-07,高,0.3
CUST0179,潜在,FWD6002A,超白系列,9,412,21.9,2025-02,中,0.31
CUST0180,普通,FWD205,虹彩系列,1,419,20.4,2025-08,中,0.33
CUST0180,普通,FWD6502,水晶系列,2,312,8.3,2025-09,中,0.85
CUST0180,普通,FWD530,金属彩光系列,3,293,10.7,2025-10,低,0.74
CUST0181,大客户,FWDV095,玻璃包银系列,1,64,19.7,2025-02,中,0.32
CUST0181,大客户,FWDD28M,钻石系列,2,83,9.9,2025-02,高,0.67
CUST0181,大客户,BHC9320YB,玻璃变色龙,3,41,11.2,2025-03,中,0.38
CUST0181,大客户,FWD323WR,耐候系列,4,96,17.4,2025-09,高,0.44
CUST0181,大客户,FWDD10Y,钻石系列,5,282,18.1,2025-04,低,0.89
CUST0181,大客户,FWDV080B,玻璃包银系列,6,243,22.9,2025-03,中,0.73
CUST0181,大客户,FWD211WR,耐候系列,7,62,5.2,2025-01,高,0.64
CUST0181,大客户,FWD413,着色系列,8,292,13.4,2025-06,中,0.92
CUST0181,大客户,FWD506,金属彩光系列,9,390,21.2,2025-08,中,0.61
CUST0181,大客户,FWD503,金属彩光系列,10,346,11.8,2025-08,高,0.38
CUST0182,普通,FWD6603,磁性珠光,1,144,14.4,2025-02,低,0.55
CUST0182,普通,FWD6300,水晶系列,2,360,10.8,2025-10,低,0.87
CUST0182,普通,FWD6219,水晶系列,3,175,10.7,2025-02,低,0.57
CUST0182,普通,BHC9337GP,玻璃变色龙,4,250,17.5,2024-11,低,0.37
CUST0182,普通,FWD505,金属彩光系列,5,318,21.2,2024-11,中,0.82
CUST0182,普通,FWD508WR,耐候系列,6,296,13.4,2024-12,低,0.32
CUST0183,普通,FWDD29L,钻石系列,1,96,23.5,2024-10,中,0.5
CUST0183,普通,FWD205M,虹彩系列,2,18,1.2,2025-08,高,0.57
CUST0183,普通,FWD3500,金属彩光系列,3,140,17.4,2025-09,高,0.36
CUST0183,普通,FWD436 ,着色系列,4,437,7.3,2025-06,中,0.57
CUST0183,普通,FWD5872C,钻石系列,5,438,19.1,2025-02,高,0.77
CUST0183,普通,FWD362,金色系列,6,84,16.7,2025-04,中,0.86
CUST0183,普通,FWD5870C,钻石系列,7,175,13.9,2025-10,中,0.84
CUST0184,普通,BHC89232BR,着色变色龙,1,35,17.1,2025-01,低,0.61
CUST0184,普通,FWD411,着色系列,2,92,20.2,2024-11,低,0.62
CUST0184,普通,FWD6683T,磁性珠光,3,125,15.1,2025-02,中,0.4
CUST0184,普通,FWD3302,金色系列,4,375,23.2,2025-04,中,0.37
CUST0184,普通,FWDD29L,钻石系列,5,23,13.1,2025-10,高,0.93
CUST0185,普通,FWD425,着色系列,1,64,11.7,2025-11,低,0.38
CUST0185,普通,FWD101,银白系列,2,430,9.5,2025-07,中,0.73
CUST0185,普通,FWDV020,玻璃包银系列,3,322,22.3,2025-11,中,0.41
CUST0185,普通,FWD299,虹彩系列,4,367,20.8,2024-11,中,0.4
CUST0185,普通,FWD6163,超白系列,5,228,11.6,2024-12,中,0.66
CUST0185,普通,FWD430,着色系列,6,388,8.8,2024-12,中,0.46
CUST0185,普通,FWD6502,水晶系列,7,220,16.7,2024-11,中,0.51
CUST0186,潜在,FWD6504A,水晶系列,1,367,18.2,2025-07,高,0.57
CUST0186,潜在,FWD6225,水晶系列,2,309,23.3,2025-11,高,0.65
CUST0186,潜在,FWD509,金属彩光系列,3,366,15.6,2024-10,高,0.63
CUST0186,潜在,FWD6009,超白系列,4,267,6.4,2025-05,中,0.42
CUST0186,潜在,FWD405B,着色系列,5,412,14.1,2025-07,低,0.4
CUST0186,潜在,FWD323M,金色系列,6,308,5.1,2025-09,低,0.68
CUST0186,潜在,FWD201WR,耐候系列,7,236,23.8,2025-02,高,0.89
CUST0186,潜在,FWD7305,其他,8,39,14.6,2025-09,低,0.85
CUST0186,潜在,FWD7331,其他,9,101,9.9,2025-05,高,0.58
CUST0186,潜在,FWD6601,磁性珠光,10,41,19.4,2025-04,低,0.68
CUST0186,潜在,FWD502,金属彩光系列,11,107,19.6,2025-01,低,0.31
CUST0187,潜在,FWD111M,银白系列,1,390,13.7,2025-06,中,0.45
CUST0187,潜在,FWD351WR,耐候系列,2,55,12.1,2024-12,低,0.39
CUST0187,潜在,FWD223WR,耐候系列,3,44,13.2,2025-08,中,0.82
CUST0187,潜在,FWD362,金色系列,4,62,12.1,2025-03,低,0.33
CUST0187,潜在,FWD508,金属彩光系列,5,483,21.4,2025-06,中,0.86
CUST0187,潜在,FWD6003T,超白系列,6,236,2.2,2025-06,低,0.52
CUST0187,潜在,FWD502WR,耐候系列,7,166,12.9,2024-10,低,0.47
CUST0187,潜在,FWD307,金色系列,8,359,1.9,2025-09,中,0.51
CUST0187,潜在,FWD6810,水晶系列,9,227,10.7,2025-07,中,0.41
CUST0187,潜在,FWD205M,虹彩系列,10,388,10.6,2025-02,低,0.61
CUST0187,潜在,BHC9327GP,玻璃变色龙,11,123,4.8,2025-10,中,0.81
CUST0188,普通,FWD305,金色系列,1,469,11.8,2025-08,中,0.43
CUST0188,普通,FWD5872A,钻石系列,2,59,13.1,2025-10,中,0.74
CUST0188,普通,FWDV550,玻璃包银系列,3,467,12.3,2025-08,低,0.66
CUST0188,普通,FWD103,银白系列,4,225,20.2,2025-01,中,0.8
CUST0188,普通,FWD302WR,耐候系列,5,245,19.5,2024-10,高,0.64
CUST0188,普通,FWD5519,金属彩光系列,6,456,8.0,2024-11,中,0.92
CUST0189,潜在,FWD6300,水晶系列,1,343,22.9,2025-04,高,0.45
CUST0189,潜在,BHC89230GY,着色变色龙,2,44,1.6,2025-01,中,0.59
CUST0189,潜在,FWDD23M,钻石系列,3,307,5.5,2025-05,高,0.81
CUST0189,潜在,BHC89237BG,着色变色龙,4,281,15.9,2025-08,中,0.64
CUST0189,潜在,FWD6205,水晶系列,5,160,15.2,2025-06,低,0.82
CUST0189,潜在,FWD303WR,耐候系列,6,187,11.4,2025-03,中,0.8
CUST0189,潜在,FWD6502,水晶系列,7,462,4.4,2025-10,中,0.36
CUST0190,大客户,FWD6003,超白系列,1,454,2.9,2025-11,低,0.51
CUST0190,大客户,FWD301,金色系列,2,134,23.9,2025-06,低,0.35
CUST0190,大客户,BHC9328GR,玻璃变色龙,3,103,4.6,2024-12,中,0.89
CUST0190,大客户,FWD325,金色系列,4,275,8.7,2025-05,中,0.74
CUST0190,大客户,FWD6885,水晶系列,5,136,7.9,2025-01,中,0.8
CUST0190,大客户,FWD225,虹彩系列,6,22,3.3,2025-01,低,0.46
CUST0190,大客户,FWD5871A,钻石系列,7,297,18.9,2025-06,低,0.63
CUST0190,大客户,FWD500,金属彩光系列,8,277,4.2,2025-01,中,0.39
CUST0190,大客户,FWD6602E,磁性珠光,9,247,5.6,2024-10,低,0.62
CUST0191,大客户,FWDV020,玻璃包银系列,1,323,3.2,2024-12,中,0.42
CUST0191,大客户,FWD5894,钻石系列,2,359,9.7,2025-09,中,0.88
CUST0191,大客户,BHC9230YBH,化妆品系列,3,495,22.1,2025-01,中,0.77
CUST0191,大客户,FWDD21L,钻石系列,4,305,16.6,2025-10,中,0.77
CUST0191,大客户,FWD111,银白系列,5,215,6.9,2025-04,低,0.79
CUST0192,潜在,FWD306WR,耐候系列,1,19,11.9,2025-01,高,0.74
CUST0192,潜在,FWD205A,虹彩系列,2,399,13.8,2025-02,中,0.81
CUST0192,潜在,FWD6001,超白系列,3,255,1.2,2025-07,中,0.91
CUST0192,潜在,FWD3112,金色系列,4,459,19.8,2024-10,低,0.87
CUST0192,潜在,FWD6225,水晶系列,5,439,10.7,2025-02,中,0.84
CUST0194,普通,FWD151,银白系列,1,192,12.6,2025-09,高,0.59
CUST0194,普通,BHC9234BOH,化妆品系列,2,402,11.1,2025-05,低,0.9
CUST0194,普通,FWD5800,钻石系列,3,148,16.4,2025-10,中,0.32
CUST0194,普通,FWD235,虹彩系列,4,128,6.4,2025-11,低,0.8
CUST0194,普通,FWD6810,水晶系列,5,329,4.5,2025-05,高,0.4
CUST0194,普通,FWDV060,玻璃包银系列,6,90,9.5,2025-03,高,0.83
CUST0194,普通,FWD205M,虹彩系列,7,287,19.3,2025-04,低,0.38
