month,warehouse,op_type,sku,qty,weight_kg,operator,duration_min,error_flag
2024-11,成都仓,出库,FWD6018T,563,0.0,仓管-01,75,False
2024-11,成都仓,入库,FWD173,4785,95.7,仓管-02,31,False
2024-11,成都仓,入库,FWD5870C,4711,47.11,仓管-01,87,False
2024-11,成都仓,报废,FWD413,4867,48.67,仓管-01,110,False
2024-11,成都仓,入库,FWD6303A,4013,0.0,仓管-04,97,False
2024-11,成都仓,退货入库,FWD524WR,1023,0.0,仓管-01,37,False
2024-11,成都仓,退货入库,FWDV220,2971,59.42,仓管-04,78,False
2024-11,成都仓,盘点,FWD5872C,1747,17.47,仓管-02,84,False
2024-11,成都仓,退货入库,FWD6003,2431,0.0,仓管-01,27,False
2024-11,成都仓,退货入库,FWD520,2088,20.88,仓管-01,39,False
2024-11,成都仓,盘点,FWD5870A,2724,27.24,仓管-02,41,False
2024-11,成都仓,报废,FWD300WR,3892,0.0,仓管-04,11,False
2024-11,成都仓,移库,FWD5870B,2515,25.15,仓管-03,94,False
2024-11,成都仓,报废,FWD7352,4012,80.24,仓管-03,26,False
2024-11,成都仓,报废,FWD5874A,1790,17.9,仓管-03,20,False
2024-11,成都仓,报废,FWD435,2675,26.75,仓管-02,14,False
2024-11,成都仓,入库,FWD6602,2109,21.09,仓管-02,16,False
2024-11,成都仓,出库,FWD504WR,4353,87.06,仓管-04,109,False
2024-11,成都仓,出库,FWDV040B,199,0.0,仓管-02,65,False
2024-11,成都仓,盘点,FWD3504,4950,49.5,仓管-01,102,False
2024-11,成都仓,移库,FWD320,1733,34.66,仓管-02,32,True
2024-11,成都仓,退货入库,FWD6307A,3486,0.0,仓管-02,93,False
2024-11,成都仓,出库,FWD205WR,1077,10.77,仓管-02,111,False
2024-11,成都仓,入库,FWD505,780,7.8,仓管-03,26,False
2024-11,成都仓,盘点,FWD6002A,2640,26.4,仓管-04,39,False
2024-11,成都仓,报废,FWD4002,1984,19.84,仓管-02,66,False
2024-11,成都仓,退货入库,BHC9320YB,310,3.1,仓管-02,10,False
2024-11,成都仓,移库,FWD6885,1645,32.9,仓管-03,64,False
2024-11,成都仓,移库,FWD500WR,1708,34.16,仓管-04,48,False
2024-11,成都仓,出库,FWDD23M,1408,14.08,仓管-02,96,False
2024-11,成都仓,出库,FWD5871C,1495,29.9,仓管-02,105,False
2024-11,成都仓,退货入库,FWD5870C,4966,49.66,仓管-01,63,False
2024-11,成都仓,退货入库,BHC9323PG,3168,31.68,仓管-03,53,False
2024-11,成都仓,盘点,FWD7305,2771,0.0,仓管-01,88,False
2024-11,成都仓,出库,FWD6504,1864,0.0,仓管-04,27,False
2024-11,成都仓,移库,FWD6003TWR,642,6.42,仓管-04,71,False
2024-11,成都仓,入库,FWD491,2538,25.38,仓管-03,114,False
2024-11,成都仓,移库,FWDV095B,1741,17.41,仓管-02,78,False
2024-11,成都仓,入库,FWD6910,4312,86.24,仓管-04,44,False
2024-11,成都仓,出库,FWD5891,3682,73.64,仓管-04,119,False
2024-11,成都仓,移库,FWD6205,2452,0.0,仓管-04,64,False
2024-11,成都仓,移库,FWDD28X,2138,21.38,仓管-02,16,False
2024-11,成都仓,入库,FWDV080B,4768,95.36,仓管-03,90,False
2024-11,成都仓,移库,FWD416,561,0.0,仓管-04,36,False
2024-11,成都仓,盘点,FWDV060B,4327,86.54,仓管-03,49,False
2024-11,成都仓,移库,FWD6910,246,4.92,仓管-04,84,False
2024-11,成都仓,盘点,FWD491,1115,11.15,仓管-01,83,False
2024-11,成都仓,盘点,FWD6009,1371,27.42,仓管-02,107,False
2024-11,成都仓,退货入库,FWD301,162,1.62,仓管-03,63,False
2024-11,成都仓,报废,FWDD23X,4793,47.93,仓管-02,74,False
2024-11,成都仓,退货入库,FWDD10X,4874,48.74,仓管-01,116,False
2024-11,成都仓,盘点,FWD415Y,3098,30.98,仓管-03,17,False
2024-11,成都仓,出库,FWD5800A,654,0.0,仓管-02,7,False
2024-11,成都仓,入库,FWD7351,134,2.68,仓管-01,13,False
2024-11,成都仓,移库,FWD552,1803,0.0,仓管-04,109,False
2024-11,成都仓,盘点,FWD249,1509,15.09,仓管-04,30,True
2024-11,成都仓,报废,FWD235,1934,38.68,仓管-04,16,False
2024-11,成都仓,报废,FWD323M,1538,15.38,仓管-02,59,False
2024-11,成都仓,出库,FWD307,502,5.02,仓管-03,33,False
2024-11,成都仓,退货入库,FWD3502,1701,34.02,仓管-03,39,False
2024-11,成都仓,出库,BHC9338GR,4440,0.0,仓管-03,58,False
2024-11,成都仓,入库,FWD303WR,1309,0.0,仓管-01,81,False
2024-11,成都仓,报废,FWD225WR,1969,19.69,仓管-01,91,False
2024-11,成都仓,报废,FWD8503WR,3996,0.0,仓管-02,109,False
2024-11,成都仓,报废,FWD100,1445,14.45,仓管-04,17,False
2024-11,成都仓,报废,FWD7305,874,0.0,仓管-03,24,False
2024-11,成都仓,盘点,FWD5518WR,4913,0.0,仓管-03,115,False
2024-11,成都仓,盘点,FWD173,2867,0.0,仓管-04,24,False
2024-12,成都仓,入库,FWDD25X,2032,20.32,仓管-02,68,False
2024-12,成都仓,出库,FWDD10M,4747,47.47,仓管-04,87,False
2024-12,成都仓,入库,FWD225,3053,30.53,仓管-01,13,False
2024-12,成都仓,盘点,FWD525,4497,44.97,仓管-04,97,False
2024-12,成都仓,出库,FWD400B,534,0.0,仓管-01,22,False
2024-12,成都仓,移库,FWDV095B,4991,49.91,仓管-03,18,False
2024-12,成都仓,入库,FWDD23X,1037,10.37,仓管-02,67,False
2024-12,成都仓,报废,FWD6500A,2862,28.62,仓管-04,81,False
2024-12,成都仓,退货入库,FWD504WR,3324,33.24,仓管-03,70,False
2024-12,成都仓,报废,FWD205,3841,0.0,仓管-04,94,False
2024-12,成都仓,盘点,FWD500,196,3.92,仓管-04,54,False
2024-12,成都仓,出库,FWD509,2693,26.93,仓管-04,83,False
2024-12,成都仓,退货入库,FWD6235,2754,55.08,仓管-04,95,False
2024-12,成都仓,退货入库,FWD5519WR,304,3.04,仓管-04,119,False
2024-12,成都仓,出库,FWD6504A,191,0.0,仓管-04,11,False
2024-12,成都仓,退货入库,FWDD21M,4146,0.0,仓管-01,40,False
2024-12,成都仓,报废,FWD205,3444,68.88,仓管-04,33,False
2024-12,成都仓,出库,FWD123T,450,4.5,仓管-04,46,False
2024-12,成都仓,入库,FWDD25M,522,5.22,仓管-02,95,False
2024-12,成都仓,移库,FWD417,540,5.4,仓管-02,78,False
2024-12,成都仓,退货入库,FWD225WR,2845,0.0,仓管-02,34,False
2024-12,成都仓,报废,BHC89235G,3279,65.58,仓管-04,93,False
2024-12,成都仓,入库,FWD415Y,1985,39.7,仓管-03,22,False
2024-12,成都仓,退货入库,FWD901KSW,1362,0.0,仓管-02,25,False
2024-12,成都仓,入库,FWD6002A,362,3.62,仓管-03,27,False
2024-12,成都仓,盘点,FWD152WR,1731,0.0,仓管-02,99,False
2024-12,成都仓,退货入库,FWD303,432,4.32,仓管-04,60,False
2024-12,成都仓,移库,BHC5518,449,4.49,仓管-04,26,False
2024-12,成都仓,盘点,FWD122,851,17.02,仓管-04,75,False
2024-12,成都仓,入库,FWD5870C,4765,95.3,仓管-02,100,False
2024-12,成都仓,入库,FWD525,4711,47.11,仓管-01,28,False
2024-12,成都仓,盘点,FWD535,4783,0.0,仓管-04,63,False
2024-12,成都仓,报废,FWDV060,1876,0.0,仓管-04,39,False
2024-12,成都仓,退货入库,FWD504WR,324,0.0,仓管-02,118,False
2024-12,成都仓,出库,FWD205WR,2327,23.27,仓管-04,100,False
2024-12,成都仓,移库,FWD231,3081,61.62,仓管-02,96,False
2024-12,成都仓,报废,FWD6500A,1728,0.0,仓管-02,113,False
2024-12,成都仓,移库,FWD289,3001,30.01,仓管-03,20,False
2024-12,成都仓,报废,FWD123T,3420,34.2,仓管-03,10,False
2024-12,成都仓,入库,FWDD23M,4384,43.84,仓管-04,50,False
2024-12,成都仓,移库,FWD5895,2922,0.0,仓管-04,102,False
2024-12,成都仓,出库,FWD411,4732,47.32,仓管-04,52,False
2024-12,成都仓,移库,FWD506,1331,0.0,仓管-03,104,False
2024-12,成都仓,退货入库,FWD508,1472,14.72,仓管-02,64,False
2024-12,成都仓,退货入库,FWD6504T,449,4.49,仓管-01,51,False
2024-12,成都仓,入库,FWDD23M,162,1.62,仓管-03,59,False
2024-12,成都仓,报废,FWD429,157,0.0,仓管-01,39,False
2024-12,成都仓,盘点,FWDD10Y,2656,53.12,仓管-03,96,False
2024-12,成都仓,移库,FWDD27M,501,5.01,仓管-04,80,False
2024-12,成都仓,移库,FWD421,4687,93.74,仓管-04,35,False
2024-12,成都仓,退货入库,FWD405B,1767,35.34,仓管-03,31,False
2024-12,成都仓,盘点,BHC9235BVH,4104,41.04,仓管-04,71,False
2024-12,成都仓,盘点,FWDD29L,213,4.26,仓管-02,61,False
2024-12,成都仓,报废,FWD219WR,1530,30.6,仓管-04,87,False
2024-12,成都仓,入库,FWD323WR,2155,21.55,仓管-02,64,False
2024-12,成都仓,出库,FWD901KSW,2730,54.6,仓管-02,99,False
2024-12,成都仓,移库,FWD300WR,4599,45.99,仓管-01,8,False
2024-12,成都仓,报废,FWD151,1775,0.0,仓管-04,117,False
2024-12,成都仓,盘点,FWD6603B,2093,20.93,仓管-04,118,False
2024-12,成都仓,报废,FWDD10M,2089,20.89,仓管-02,79,False
2024-12,成都仓,报废,FWD6601A,3694,36.94,仓管-04,22,False
2025-01,成都仓,移库,FWD6005T,1345,13.45,仓管-01,96,False
2025-01,成都仓,入库,FWD6860,1738,17.38,仓管-03,106,False
2025-01,成都仓,出库,FWD8503WR,1197,23.94,仓管-01,70,False
2025-01,成都仓,盘点,FWD6224,2341,23.41,仓管-03,81,False
2025-01,成都仓,报废,FWD323,3139,31.39,仓管-03,58,False
2025-01,成都仓,移库,FWD5892,3119,31.19,仓管-01,49,False
2025-01,成都仓,入库,FWD6224,682,0.0,仓管-01,45,False
2025-01,成都仓,盘点,FWD502,3797,75.94,仓管-01,36,False
2025-01,成都仓,盘点,FWD525,3356,33.56,仓管-04,84,False
2025-01,成都仓,盘点,FWD351,2901,29.01,仓管-03,103,False
2025-01,成都仓,退货入库,FWD407,4124,0.0,仓管-03,46,False
2025-01,成都仓,入库,FWD405B,4095,40.95,仓管-02,51,False
2025-01,成都仓,移库,FWD111WR,404,0.0,仓管-03,119,False
2025-01,成都仓,报废,FWDD10Y,785,15.7,仓管-04,91,False
2025-01,成都仓,入库,FWD405B,1232,12.32,仓管-02,93,False
2025-01,成都仓,入库,FWD153,1160,11.6,仓管-01,16,False
2025-01,成都仓,移库,FWD534,525,5.25,仓管-02,106,False
2025-01,成都仓,盘点,FWD221WR,2366,0.0,仓管-01,44,False
2025-01,成都仓,移库,FWD403,1473,0.0,仓管-02,120,False
2025-01,成都仓,出库,FWD6300T,3082,0.0,仓管-02,114,False
2025-01,成都仓,移库,FWD6215,4145,41.45,仓管-02,52,False
2025-01,成都仓,入库,FWD5870D,4056,40.56,仓管-04,110,False
2025-01,成都仓,移库,FWD520,4432,0.0,仓管-04,85,False
2025-01,成都仓,盘点,FWD435,4654,93.08,仓管-03,49,False
2025-01,成都仓,出库,FWD429,2178,0.0,仓管-03,15,False
2025-01,成都仓,报废,FWD289,4726,0.0,仓管-01,83,False
2025-01,成都仓,退货入库,FWDD29L,1268,25.36,仓管-02,66,False
2025-01,成都仓,出库,FWD6003T,801,16.02,仓管-01,73,False
2025-01,成都仓,盘点,FWDV155,1698,16.98,仓管-04,98,False
2025-01,成都仓,移库,FWD4002,141,1.41,仓管-01,83,False
2025-01,成都仓,报废,FWDV580,3223,0.0,仓管-03,102,False
2025-01,成都仓,报废,FWD6018,454,4.54,仓管-02,35,False
2025-01,成都仓,盘点,FWD421,1399,27.98,仓管-04,21,False
2025-01,成都仓,移库,FWD508,2289,22.89,仓管-03,20,False
2025-01,成都仓,报废,FWD7365,4393,0.0,仓管-02,7,False
2025-01,成都仓,入库,FWD303WR,1253,25.06,仓管-02,79,False
2025-01,成都仓,出库,FWD500WR,3304,33.04,仓管-02,55,False
2025-01,成都仓,出库,FWD6205,4229,0.0,仓管-02,79,False
2025-01,成都仓,报废,FWD6002,2115,21.15,仓管-02,15,False
2025-01,成都仓,入库,FWD123TS,2563,51.26,仓管-01,34,False
2025-01,成都仓,报废,FWD6602E,535,5.35,仓管-02,59,False
2025-01,成都仓,出库,FWD6002A,4470,0.0,仓管-02,85,False
2025-01,成都仓,退货入库,FWD121WR,345,3.45,仓管-02,58,False
2025-01,成都仓,报废,FWD301,4854,97.08,仓管-01,59,False
2025-01,成都仓,入库,FWD225WR,2510,25.1,仓管-01,100,False
2025-01,成都仓,退货入库,FWD413,1327,26.54,仓管-04,82,False
2025-01,成都仓,入库,FWD6215,260,2.6,仓管-01,50,False
2025-01,成都仓,报废,FWDD21X,424,4.24,仓管-03,56,False
2025-01,成都仓,盘点,FWDD28L,3222,0.0,仓管-03,94,False
2025-01,成都仓,入库,FWD6885,2832,28.32,仓管-03,117,False
2025-01,成都仓,移库,FWD405B,3876,77.52,仓管-04,6,False
2025-01,成都仓,移库,FWD215WR,4304,43.04,仓管-03,17,False
2025-01,成都仓,退货入库,FWD4012,1193,23.86,仓管-02,50,False
2025-01,成都仓,移库,BHC9227GOH,407,8.14,仓管-01,107,False
2025-01,成都仓,盘点,FWD410,3465,34.65,仓管-04,12,False
2025-01,成都仓,入库,FWD413,1134,22.68,仓管-04,19,False
2025-01,成都仓,退货入库,FWD509,683,6.83,仓管-03,116,False
2025-01,成都仓,盘点,FWD534WR,4165,0.0,仓管-02,13,False
2025-01,成都仓,报废,FWD306,4120,41.2,仓管-01,115,False
2025-01,成都仓,盘点,BHC9320YB,1436,0.0,仓管-02,54,False
2025-01,成都仓,入库,FWD5870B,1407,14.07,仓管-01,17,False
2025-01,成都仓,盘点,FWD7504,3590,35.9,仓管-01,65,False
2025-01,成都仓,报废,FWD153,4953,49.53,仓管-01,120,False
2025-01,成都仓,入库,FWD435,175,1.75,仓管-04,74,False
2025-01,成都仓,入库,FWD122,2235,22.35,仓管-01,38,False
2025-01,成都仓,退货入库,FWD5872A,419,8.38,仓管-03,116,False
2025-01,成都仓,入库,FWD216,1084,10.84,仓管-01,108,False
2025-01,成都仓,移库,FWD216,248,0.0,仓管-01,76,False
2025-01,成都仓,报废,FWD306WR,2433,0.0,仓管-02,93,False
2025-01,成都仓,报废,FWD219WR,716,14.32,仓管-03,57,False
2025-01,成都仓,报废,FWD6219,3912,78.24,仓管-03,105,False
2025-01,成都仓,入库,FWD522,4805,48.05,仓管-03,35,False
2025-01,成都仓,移库,FWD5870A,2321,46.42,仓管-01,54,False
2025-01,成都仓,入库,FWD534,1430,14.3,仓管-01,27,False
2025-01,成都仓,入库,FWD6003T,3303,66.06,仓管-04,73,False
2025-02,成都仓,报废,FWD6225,1326,13.26,仓管-04,69,False
2025-02,成都仓,报废,FWD302WR,1459,14.59,仓管-04,99,False
2025-02,成都仓,入库,FWD5872C,4689,93.78,仓管-03,32,False
2025-02,成都仓,退货入库,FWD5800D,4330,43.3,仓管-01,53,False
2025-02,成都仓,报废,FWD509,4462,44.62,仓管-02,48,False
2025-02,成都仓,退货入库,FWD410,4264,85.28,仓管-01,71,False
2025-02,成都仓,盘点,FWD5874A,650,13.0,仓管-04,61,False
2025-02,成都仓,退货入库,FWD5870A,1225,12.25,仓管-03,33,False
2025-02,成都仓,入库,FWD6225,2807,0.0,仓管-02,21,False
2025-02,成都仓,移库,FWD152,3549,70.98,仓管-03,26,False
2025-02,成都仓,退货入库,FWD301,1417,0.0,仓管-02,68,False
2025-02,成都仓,报废,BHC9237GRH,390,0.0,仓管-02,16,False
2025-02,成都仓,盘点,FWD231,1039,10.39,仓管-04,9,False
2025-02,成都仓,退货入库,FWD7365,2753,55.06,仓管-03,112,False
2025-02,成都仓,退货入库,FWDD28L,1278,12.78,仓管-03,65,True
2025-02,成都仓,退货入库,FWD6300,4248,0.0,仓管-01,43,False
2025-02,成都仓,出库,FWD6300T,1661,16.61,仓管-01,33,False
2025-02,成都仓,盘点,FWD235WR,2415,24.15,仓管-02,18,False
2025-02,成都仓,入库,FWD7305WR,341,6.82,仓管-04,78,False
2025-02,成都仓,退货入库,FWD534,1972,39.44,仓管-03,67,False
2025-02,成都仓,退货入库,FWD231,4745,0.0,仓管-03,29,False
2025-02,成都仓,盘点,FWD362,3094,61.88,仓管-04,111,False
2025-02,成都仓,退货入库,FWD6883,4984,0.0,仓管-02,46,False
2025-02,成都仓,退货入库,FWD6840,3182,31.82,仓管-02,37,False
2025-02,成都仓,退货入库,FWD355,1199,0.0,仓管-01,46,False
2025-02,成都仓,盘点,FWD235WR,2817,28.17,仓管-03,82,False
2025-02,成都仓,入库,FWD6007,3318,33.18,仓管-04,20,False
2025-02,成都仓,报废,FWD524WR,2058,41.16,仓管-03,77,False
2025-02,成都仓,出库,FWD402,1648,0.0,仓管-03,47,False
2025-02,成都仓,报废,FWD101,4876,97.52,仓管-01,106,False
2025-02,成都仓,移库,FWD225,2107,42.14,仓管-02,44,False
2025-02,成都仓,移库,FWD3502,3387,0.0,仓管-04,58,False
2025-02,成都仓,报废,FWDD25L,4407,0.0,仓管-01,115,False
2025-02,成都仓,报废,FWD123T,3091,30.91,仓管-04,56,False
2025-02,成都仓,盘点,FWD3502,1342,13.42,仓管-04,80,False
2025-02,成都仓,出库,FWD534,3026,0.0,仓管-01,71,False
2025-02,成都仓,出库,FWDD28L,2367,23.67,仓管-02,95,False
2025-02,成都仓,报废,FWD6601A,1113,11.13,仓管-01,109,False
2025-02,成都仓,报废,FWD5800D,2106,42.12,仓管-01,109,False
2025-02,成都仓,入库,FWD7322,587,0.0,仓管-01,77,False
2025-02,成都仓,报废,FWD6002AWR,1314,13.14,仓管-03,58,False
2025-02,成都仓,盘点,BHC5518,2495,24.95,仓管-03,68,False
2025-02,成都仓,报废,FWD435,4450,44.5,仓管-03,90,False
2025-02,成都仓,退货入库,FWD6830,3033,30.33,仓管-02,64,False
2025-02,成都仓,报废,FWD5800D,4646,46.46,仓管-01,9,False
2025-02,成都仓,报废,FWD427,3736,37.36,仓管-02,30,False
2025-02,成都仓,入库,FWD221WR,595,5.95,仓管-04,11,False
2025-02,成都仓,盘点,FWD235WR,225,2.25,仓管-02,95,False
2025-02,成都仓,移库,FWD6602,2743,27.43,仓管-01,119,False
2025-02,成都仓,入库,FWD123,1015,10.15,仓管-02,37,False
2025-02,成都仓,入库,BHC89235G,1839,36.78,仓管-01,56,False
2025-02,成都仓,入库,FWD413,1578,31.56,仓管-04,17,True
2025-02,成都仓,退货入库,FWD6003,3196,63.92,仓管-04,51,False
2025-02,成都仓,报废,FWD6850,3070,30.7,仓管-02,42,False
2025-02,成都仓,盘点,FWD5892,1585,15.85,仓管-03,11,False
2025-02,成都仓,入库,FWD436 ,271,2.71,仓管-04,114,False
2025-02,成都仓,退货入库,FWDD10L,1553,31.06,仓管-02,111,False
2025-02,成都仓,移库,FWD3112,2239,0.0,仓管-04,105,False
2025-02,成都仓,报废,FWD7305WR,2119,21.19,仓管-02,10,False
2025-02,成都仓,报废,FWD6504,3590,35.9,仓管-04,21,False
2025-02,成都仓,出库,FWD6205,1141,0.0,仓管-01,10,False
2025-02,成都仓,出库,FWD500,3913,78.26,仓管-03,13,False
2025-02,成都仓,退货入库,FWD5871C,1953,19.53,仓管-04,113,False
2025-02,成都仓,盘点,FWD235WR,1553,15.53,仓管-02,61,False
2025-02,成都仓,出库,FWD205M,4034,0.0,仓管-02,70,False
2025-02,成都仓,移库,FWD225WR,2629,26.29,仓管-04,5,False
2025-02,成都仓,盘点,FWD525,1454,14.54,仓管-01,26,False
2025-02,成都仓,退货入库,FWDV155,685,0.0,仓管-03,61,False
2025-02,成都仓,盘点,FWD400B,1548,0.0,仓管-03,34,False
2025-02,成都仓,入库,BHC9233POH,4608,0.0,仓管-01,22,False
2025-02,成都仓,盘点,FWD6850,1772,35.44,仓管-02,50,False
2025-02,成都仓,出库,BHC9234BOH,3378,33.78,仓管-02,27,False
2025-02,成都仓,盘点,FWD001,4594,45.94,仓管-04,119,False
2025-02,成都仓,移库,BHC89237BG,330,3.3,仓管-02,36,False
2025-02,成都仓,退货入库,FWDD21M,1201,0.0,仓管-01,115,False
2025-02,成都仓,入库,FWD6881,4712,0.0,仓管-01,46,False
2025-02,成都仓,移库,FWD6840,1336,26.72,仓管-01,33,False
2025-02,成都仓,出库,FWD5800A,4183,83.66,仓管-04,120,False
2025-03,成都仓,退货入库,FWD5870B,2671,0.0,仓管-02,61,False
2025-03,成都仓,盘点,FWDD21X,484,9.68,仓管-01,111,False
2025-03,成都仓,入库,BHC9234BOH,2066,41.32,仓管-01,44,True
2025-03,成都仓,移库,BHC9328GR,1108,22.16,仓管-04,71,False
2025-03,成都仓,盘点,FWD5894,1981,39.62,仓管-01,56,False
2025-03,成都仓,移库,FWD506,3207,32.07,仓管-03,28,False
2025-03,成都仓,出库,FWD5895,4141,41.41,仓管-01,93,False
2025-03,成都仓,盘点,FWD3302,3463,34.63,仓管-01,82,False
2025-03,成都仓,入库,FWDV150B,1510,30.2,仓管-04,64,False
2025-03,成都仓,盘点,FWD211WR,3399,33.99,仓管-02,110,False
2025-03,成都仓,盘点,FWD6601A,817,8.17,仓管-01,55,False
2025-03,成都仓,报废,FWDV015,3959,39.59,仓管-03,55,False
2025-03,成都仓,入库,FWD6225,3527,35.27,仓管-01,43,False
2025-03,成都仓,移库,BHC9227GOH,4860,48.6,仓管-03,57,False
2025-03,成都仓,报废,FWD510,1048,0.0,仓管-01,62,False
2025-03,成都仓,盘点,FWD320,3215,32.15,仓管-03,65,False
2025-03,成都仓,出库,FWD6300T,2358,23.58,仓管-04,58,False
2025-03,成都仓,出库,FWD123TS,244,0.0,仓管-01,78,False
2025-03,成都仓,出库,FWDV220,4567,45.67,仓管-03,60,False
2025-03,成都仓,移库,FWD6018,3466,34.66,仓管-02,94,False
2025-03,成都仓,移库,FWD353,1410,14.1,仓管-01,63,False
2025-03,成都仓,盘点,FWDD21L,2498,24.98,仓管-04,76,False
2025-03,成都仓,退货入库,FWD6303,1329,13.29,仓管-02,53,False
2025-03,成都仓,报废,BHC9328GR,3184,63.68,仓管-04,16,False
2025-03,成都仓,盘点,FWD7305,409,4.09,仓管-04,117,False
2025-03,成都仓,入库,FWD6235,506,5.06,仓管-03,95,False
2025-03,成都仓,入库,FWD6003T,3972,0.0,仓管-01,53,False
2025-03,成都仓,出库,BHC9328GR,2259,45.18,仓管-01,112,False
2025-03,成都仓,盘点,FWD408,1314,26.28,仓管-02,18,False
2025-03,成都仓,移库,BHC9225BMTH,3629,72.58,仓管-02,22,False
2025-03,成都仓,入库,FWDD23X,654,6.54,仓管-04,91,False
2025-03,成都仓,退货入库,FWD152,1366,13.66,仓管-03,63,False
2025-03,成都仓,盘点,FWD152,4000,40.0,仓管-01,32,False
2025-03,成都仓,出库,FWD5891,632,0.0,仓管-03,21,False
2025-03,成都仓,出库,FWD419B,961,9.61,仓管-01,107,False
2025-03,成都仓,移库,FWD7351,247,2.47,仓管-03,44,False
2025-03,成都仓,盘点,FWD535,3564,0.0,仓管-01,62,False
2025-03,成都仓,退货入库,FWDV060,574,0.0,仓管-03,117,False
2025-03,成都仓,盘点,BHC9320YB,595,11.9,仓管-03,106,False
2025-03,成都仓,入库,HC010AS,4658,46.58,仓管-02,21,False
2025-03,成都仓,入库,FWD6885,4288,42.88,仓管-01,58,False
2025-03,成都仓,退货入库,FWD303,2481,24.81,仓管-04,60,False
2025-03,成都仓,移库,FWD302WR,4328,86.56,仓管-03,23,False
2025-03,成都仓,盘点,FWD330,3832,38.32,仓管-03,74,False
2025-03,成都仓,报废,FWD6006,4021,40.21,仓管-02,18,False
2025-03,成都仓,盘点,FWD7351,3027,0.0,仓管-01,38,False
2025-03,成都仓,退货入库,FWD7322B,924,9.24,仓管-02,14,False
2025-03,成都仓,入库,BHC89230GY,3508,70.16,仓管-02,68,False
2025-03,成都仓,入库,FWD403,344,3.44,仓管-02,36,False
2025-03,成都仓,移库,FWD8503WR,525,0.0,仓管-01,93,False
2025-03,成都仓,退货入库,FWD415Y,2851,28.51,仓管-01,109,False
2025-03,成都仓,出库,FWD5893,1260,25.2,仓管-03,89,False
2025-03,成都仓,移库,FWD304,1682,0.0,仓管-01,91,False
2025-03,成都仓,退货入库,FWD353,2347,23.47,仓管-01,47,False
2025-03,成都仓,退货入库,FWD6001,3548,35.48,仓管-04,101,False
2025-03,成都仓,报废,FWD6504,51,0.51,仓管-02,60,False
2025-03,成都仓,报废,BHC9234BOH,4742,47.42,仓管-04,60,False
2025-03,成都仓,退货入库,FWD215WR,1878,37.56,仓管-02,13,False
2025-03,成都仓,移库,FWD411,2083,20.83,仓管-02,69,False
2025-03,成都仓,入库,FWD323WR,1084,10.84,仓管-01,87,False
2025-04,成都仓,报废,FWDV060,392,0.0,仓管-04,15,False
2025-04,成都仓,退货入库,FWD5800,4863,97.26,仓管-02,15,False
2025-04,成都仓,盘点,FWDV155,1554,15.54,仓管-04,21,False
2025-04,成都仓,入库,FWD400B,353,7.06,仓管-01,39,False
2025-04,成都仓,报废,FWD289,2411,24.11,仓管-03,98,False
2025-04,成都仓,移库,FWD8205WR,4986,0.0,仓管-01,111,True
2025-04,成都仓,报废,FWD163,4254,85.08,仓管-01,34,False
2025-04,成都仓,出库,FWD4002,3753,37.53,仓管-01,89,False
2025-04,成都仓,出库,FWD7352,164,0.0,仓管-02,96,False
2025-04,成都仓,盘点,FWD5872A,1698,16.98,仓管-01,39,False
2025-04,成都仓,报废,FWD509,360,7.2,仓管-01,55,False
2025-04,成都仓,报废,FWDV040,1870,18.7,仓管-02,106,False
2025-04,成都仓,退货入库,FWD6502,2804,0.0,仓管-03,84,False
2025-04,成都仓,出库,FWDD25L,4638,46.38,仓管-02,20,False
2025-04,成都仓,退货入库,FWDV550,855,17.1,仓管-02,82,False
2025-04,成都仓,移库,FWD508WR,2032,40.64,仓管-02,33,False
2025-04,成都仓,报废,FWD525,2545,25.45,仓管-04,12,False
2025-04,成都仓,入库,FWD201,454,9.08,仓管-04,117,False
2025-04,成都仓,出库,FWD7351,1955,19.55,仓管-02,41,False
2025-04,成都仓,报废,FWD6300,1558,31.16,仓管-04,27,False
2025-04,成都仓,退货入库,FWD7322,4442,0.0,仓管-02,113,False
2025-04,成都仓,移库,FWD6215,4259,42.59,仓管-03,69,False
2025-04,成都仓,出库,BHC9326BM ,3849,38.49,仓管-02,80,False
2025-04,成都仓,退货入库,FWD306WR,898,8.98,仓管-04,21,False
2025-04,成都仓,退货入库,FWD5519WR,1921,19.21,仓管-04,75,False
2025-04,成都仓,入库,FWD306,1137,22.74,仓管-04,65,False
2025-04,成都仓,移库,FWD101WR,3778,75.56,仓管-04,59,False
2025-04,成都仓,报废,FWD5894,4711,47.11,仓管-03,10,False
2025-04,成都仓,入库,FWD430,2019,20.19,仓管-03,22,False
2025-04,成都仓,报废,FWD6500,927,18.54,仓管-01,104,False
2025-04,成都仓,入库,FWD6882,3412,68.24,仓管-01,103,False
2025-04,成都仓,移库,FWD6502A,1051,0.0,仓管-02,32,False
2025-04,成都仓,报废,FWDD23L,1763,0.0,仓管-02,43,False
2025-04,成都仓,移库,FWD509,316,6.32,仓管-03,7,False
2025-04,成都仓,盘点,FWD6005T,4945,98.9,仓管-01,89,False
2025-04,成都仓,报废,FWD6018T,2880,28.8,仓管-04,21,False
2025-04,成都仓,盘点,FWD525,3581,35.81,仓管-02,88,False
2025-04,成都仓,退货入库,FWD211,1641,16.41,仓管-03,85,False
2025-04,成都仓,盘点,FWD211,4286,42.86,仓管-01,42,False
