supplier_id,month,promised_days,actual_days,on_time,delay_days
SUP037,2025-08,43,40,True,0
SUP037,2025-08,26,38,False,12
SUP037,2025-08,51,48,True,0
SUP037,2025-09,79,79,True,0
SUP037,2025-09,43,45,True,2
SUP037,2025-09,89,87,True,0
SUP037,2025-09,78,79,True,1
SUP037,2025-09,16,17,True,1
SUP037,2025-10,80,78,True,0
SUP037,2025-10,60,58,True,0
SUP037,2025-10,58,56,True,0
SUP037,2025-10,68,70,True,2
SUP037,2025-10,50,51,True,1
SUP037,2025-10,81,80,True,0
SUP037,2025-10,56,53,True,0
SUP037,2025-11,82,80,True,0
SUP037,2025-11,41,44,True,3
SUP037,2025-11,76,79,True,3
SUP037,2025-11,30,28,True,0
SUP037,2025-11,42,44,True,2
SUP037,2025-11,72,69,True,0
SUP037,2025-11,40,40,True,0
SUP037,2025-11,20,19,True,0
SUP038,2024-10,50,49,True,0
SUP038,2024-10,52,51,True,0
SUP038,2024-10,38,35,True,0
SUP038,2024-10,39,42,True,3
SUP038,2024-10,19,16,True,0
SUP038,2024-11,52,49,True,0
SUP038,2024-11,49,46,True,0
SUP038,2024-11,74,74,True,0
SUP038,2024-12,79,79,True,0
SUP038,2024-12,59,61,True,2
SUP038,2024-12,62,59,True,0
SUP038,2024-12,49,48,True,0
SUP038,2024-12,52,53,True,1
SUP038,2024-12,50,53,True,3
SUP038,2024-12,61,59,True,0
SUP038,2024-12,72,72,True,0
SUP038,2025-01,39,38,True,0
SUP038,2025-01,53,53,True,0
SUP038,2025-01,29,27,True,0
SUP038,2025-01,62,61,True,0
SUP038,2025-01,23,25,True,2
SUP038,2025-01,44,42,True,0
SUP038,2025-02,21,24,True,3
SUP038,2025-03,58,59,True,1
SUP038,2025-03,61,60,True,0
SUP038,2025-03,20,20,True,0
SUP038,2025-04,79,78,True,0
SUP038,2025-05,78,98,False,20
SUP038,2025-05,16,18,True,2
SUP038,2025-05,47,45,True,0
SUP038,2025-05,77,78,True,1
SUP038,2025-06,77,75,True,0
SUP038,2025-06,68,68,True,0
SUP038,2025-06,62,61,True,0
SUP038,2025-06,64,63,True,0
SUP038,2025-06,87,89,True,2
SUP038,2025-06,45,42,True,0
SUP038,2025-06,51,54,True,3
SUP038,2025-07,50,65,False,15
SUP038,2025-07,18,20,True,2
SUP038,2025-07,55,54,True,0
SUP038,2025-07,88,85,True,0
SUP038,2025-07,66,64,True,0
SUP038,2025-07,56,59,True,3
SUP038,2025-07,34,31,True,0
SUP038,2025-07,63,65,True,2
SUP038,2025-08,19,22,True,3
SUP038,2025-08,90,93,True,3
SUP038,2025-08,27,43,False,16
SUP038,2025-08,45,46,True,1
SUP038,2025-08,26,28,True,2
SUP038,2025-08,47,48,True,1
SUP038,2025-09,74,73,True,0
SUP038,2025-09,41,43,True,2
SUP038,2025-09,29,32,True,3
SUP038,2025-09,51,53,True,2
SUP038,2025-09,22,20,True,0
SUP038,2025-10,89,90,True,1
SUP038,2025-10,82,85,True,3
SUP038,2025-10,73,79,False,6
SUP038,2025-10,89,92,True,3
SUP038,2025-11,84,85,True,1
SUP038,2025-11,31,33,True,2
SUP039,2024-10,59,56,True,0
SUP039,2024-10,89,90,True,1
SUP039,2024-10,83,81,True,0
SUP039,2024-10,38,38,True,0
SUP039,2024-10,57,56,True,0
SUP039,2024-10,74,92,False,18
SUP039,2024-10,26,29,True,3
SUP039,2024-10,84,86,True,2
SUP039,2024-11,14,17,True,3
SUP039,2024-11,40,50,False,10
SUP039,2024-11,16,16,True,0
SUP039,2024-11,36,38,True,2
SUP039,2024-12,76,77,True,1
SUP039,2024-12,44,41,True,0
SUP039,2024-12,89,91,True,2
SUP039,2024-12,24,21,True,0
SUP039,2024-12,37,47,False,10
SUP039,2024-12,90,92,True,2
SUP039,2024-12,79,77,True,0
SUP039,2025-01,53,56,True,3
SUP039,2025-01,33,39,False,6
SUP039,2025-01,43,40,True,0
SUP039,2025-01,34,34,True,0
SUP039,2025-01,54,55,True,1
SUP039,2025-01,24,24,True,0
SUP039,2025-01,73,75,True,2
SUP039,2025-02,58,56,True,0
SUP039,2025-02,68,68,True,0
SUP039,2025-02,81,79,True,0
SUP039,2025-03,55,53,True,0
SUP039,2025-04,31,28,True,0
SUP039,2025-04,22,23,True,1
SUP039,2025-04,27,39,False,12
SUP039,2025-04,16,17,True,1
SUP039,2025-04,81,87,False,6
SUP039,2025-04,23,21,True,0
SUP039,2025-05,31,29,True,0
SUP039,2025-05,67,65,True,0
SUP039,2025-06,21,21,True,0
SUP039,2025-06,48,51,True,3
SUP039,2025-07,58,55,True,0
SUP039,2025-08,22,24,True,2
SUP039,2025-08,73,74,True,1
SUP039,2025-09,79,87,False,8
SUP039,2025-10,22,37,False,15
SUP039,2025-10,16,15,True,0
SUP039,2025-11,35,50,False,15
SUP039,2025-11,21,29,False,8
SUP040,2024-10,78,81,True,3
SUP040,2024-10,56,57,True,1
SUP040,2024-10,37,40,True,3
SUP040,2024-11,38,39,True,1
SUP040,2024-12,45,45,True,0
SUP040,2024-12,89,90,True,1
SUP040,2024-12,44,41,True,0
SUP040,2024-12,90,89,True,0
SUP040,2024-12,61,58,True,0
SUP040,2024-12,46,47,True,1
SUP040,2024-12,78,75,True,0
SUP040,2024-12,77,77,True,0
SUP040,2025-01,19,20,True,1
SUP040,2025-01,43,42,True,0
SUP040,2025-02,57,64,False,7
SUP040,2025-02,34,32,True,0
SUP040,2025-02,67,66,True,0
SUP040,2025-02,74,75,True,1
SUP040,2025-03,59,57,True,0
SUP040,2025-04,53,50,True,0
SUP040,2025-04,87,87,True,0
SUP040,2025-04,84,86,True,2
SUP040,2025-04,67,69,True,2
SUP040,2025-05,48,50,True,2
SUP040,2025-05,61,60,True,0
SUP040,2025-05,78,75,True,0
SUP040,2025-05,83,83,True,0
SUP040,2025-05,74,71,True,0
SUP040,2025-05,70,69,True,0
SUP040,2025-05,74,74,True,0
SUP040,2025-06,73,76,True,3
SUP040,2025-06,63,60,True,0
SUP040,2025-06,50,53,True,3
SUP040,2025-07,45,43,True,0
SUP040,2025-08,43,44,True,1
SUP040,2025-08,32,29,True,0
SUP040,2025-08,55,55,True,0
SUP040,2025-08,82,84,True,2
SUP040,2025-08,73,90,False,17
SUP040,2025-08,28,46,False,18
SUP040,2025-09,21,20,True,0
SUP040,2025-10,47,46,True,0
SUP040,2025-10,54,54,True,0
SUP040,2025-10,52,60,False,8
SUP040,2025-10,47,46,True,0
SUP040,2025-11,89,89,True,0
SUP040,2025-11,35,33,True,0
SUP040,2025-11,67,68,True,1
SUP040,2025-11,58,60,True,2
SUP041,2024-10,43,41,True,0
SUP041,2024-10,38,40,True,2
SUP041,2024-11,24,23,True,0
SUP041,2024-11,37,40,True,3
SUP041,2024-11,34,34,True,0
SUP041,2024-11,72,71,True,0
SUP041,2024-11,82,85,True,3
SUP041,2024-12,29,29,True,0
SUP041,2024-12,16,14,True,0
SUP041,2024-12,27,30,True,3
SUP041,2024-12,77,74,True,0
SUP041,2024-12,83,84,True,1
SUP041,2024-12,73,74,True,1
SUP041,2024-12,88,91,True,3
SUP041,2025-01,21,24,True,3
SUP041,2025-01,71,69,True,0
SUP041,2025-01,54,51,True,0
SUP041,2025-01,20,17,True,0
SUP041,2025-02,37,34,True,0
SUP041,2025-02,88,101,False,13
SUP041,2025-02,66,68,True,2
SUP041,2025-02,64,67,True,3
SUP041,2025-02,14,15,True,1
SUP041,2025-02,17,15,True,0
SUP041,2025-02,60,62,True,2
SUP041,2025-03,78,81,True,3
SUP041,2025-03,90,90,True,0
SUP041,2025-03,85,85,True,0
SUP041,2025-04,47,48,True,1
SUP041,2025-05,36,44,False,8
SUP041,2025-06,27,25,True,0
SUP041,2025-06,38,39,True,1
SUP041,2025-06,70,67,True,0
SUP041,2025-06,86,85,True,0
SUP041,2025-06,42,40,True,0
SUP041,2025-06,21,22,True,1
SUP041,2025-06,34,37,True,3
SUP041,2025-07,50,49,True,0
SUP041,2025-07,81,84,True,3
SUP041,2025-07,54,52,True,0
SUP041,2025-07,24,24,True,0
SUP041,2025-07,51,54,True,3
SUP041,2025-07,76,75,True,0
SUP041,2025-07,62,60,True,0
SUP041,2025-08,26,28,True,2
SUP041,2025-08,17,16,True,0
SUP041,2025-08,85,86,True,1
SUP041,2025-08,33,31,True,0
SUP041,2025-08,21,18,True,0
SUP041,2025-08,32,35,True,3
SUP041,2025-08,27,30,True,3
SUP041,2025-08,32,35,True,3
SUP041,2025-09,20,22,True,2
SUP041,2025-09,68,69,True,1
SUP041,2025-09,60,60,True,0
SUP041,2025-10,73,76,True,3
SUP041,2025-10,78,79,True,1
SUP041,2025-10,71,68,True,0
SUP041,2025-10,17,18,True,1
SUP041,2025-10,73,72,True,0
SUP041,2025-10,79,81,True,2
SUP041,2025-11,89,92,True,3
SUP041,2025-11,40,39,True,0
SUP041,2025-11,27,29,True,2
SUP041,2025-11,85,85,True,0
SUP041,2025-11,79,77,True,0
SUP042,2024-10,72,73,True,1
SUP042,2024-10,21,19,True,0
SUP042,2024-10,66,63,True,0
SUP042,2024-10,75,91,False,16
SUP042,2024-10,78,85,False,7
SUP042,2024-10,81,84,True,3
SUP042,2024-11,73,70,True,0
SUP042,2024-11,67,69,True,2
SUP042,2024-11,71,70,True,0
SUP042,2024-11,57,57,True,0
SUP042,2024-12,83,81,True,0
SUP042,2024-12,28,28,True,0
SUP042,2024-12,82,85,True,3
SUP042,2024-12,67,64,True,0
SUP042,2024-12,84,97,False,13
SUP042,2024-12,48,47,True,0
SUP042,2025-01,37,38,True,1
SUP042,2025-02,54,51,True,0
SUP042,2025-02,21,21,True,0
SUP042,2025-02,27,30,True,3
SUP042,2025-02,69,71,True,2
SUP042,2025-02,45,46,True,1
SUP042,2025-02,14,17,True,3
SUP042,2025-03,82,83,True,1
SUP042,2025-03,39,36,True,0
SUP042,2025-04,40,42,True,2
SUP042,2025-04,64,63,True,0
SUP042,2025-04,43,40,True,0
SUP042,2025-04,29,29,True,0
SUP042,2025-04,90,91,True,1
SUP042,2025-04,72,70,True,0
SUP042,2025-04,47,47,True,0
SUP042,2025-04,66,67,True,1
SUP042,2025-05,53,53,True,0
SUP042,2025-05,74,74,True,0
SUP042,2025-05,19,16,True,0
SUP042,2025-05,16,17,True,1
SUP042,2025-06,30,28,True,0
SUP042,2025-06,24,23,True,0
SUP042,2025-06,77,75,True,0
SUP042,2025-06,63,61,True,0
SUP042,2025-06,72,69,True,0
SUP042,2025-06,65,65,True,0
SUP042,2025-06,68,68,True,0
SUP042,2025-07,67,66,True,0
SUP042,2025-07,18,20,True,2
SUP042,2025-07,88,85,True,0
SUP042,2025-07,41,40,True,0
SUP042,2025-07,88,99,False,11
SUP042,2025-07,68,68,True,0
SUP042,2025-08,23,20,True,0
SUP042,2025-08,34,35,True,1
SUP042,2025-08,71,70,True,0
SUP042,2025-08,23,23,True,0
SUP042,2025-08,31,29,True,0
SUP042,2025-08,22,23,True,1
SUP042,2025-08,24,24,True,0
SUP042,2025-08,81,84,True,3
SUP042,2025-09,35,36,True,1
SUP042,2025-10,87,87,True,0
SUP042,2025-10,36,33,True,0
SUP042,2025-10,77,74,True,0
SUP042,2025-11,41,46,False,5
SUP042,2025-11,43,43,True,0
SUP043,2024-10,50,50,True,0
SUP043,2024-10,85,85,True,0
SUP043,2024-10,75,75,True,0
SUP043,2024-10,38,37,True,0
SUP043,2024-10,56,57,True,1
SUP043,2024-11,60,63,True,3
SUP043,2024-11,69,69,True,0
SUP043,2024-11,34,51,False,17
SUP043,2024-11,19,21,True,2
SUP043,2024-11,36,43,False,7
SUP043,2024-11,75,75,True,0
SUP043,2024-12,63,77,False,14
SUP043,2024-12,48,50,True,2
SUP043,2025-01,88,91,True,3
SUP043,2025-01,36,33,True,0
SUP043,2025-01,15,16,True,1
SUP043,2025-01,61,74,False,13
SUP043,2025-02,28,25,True,0
SUP043,2025-02,70,67,True,0
SUP043,2025-02,63,64,True,1
SUP043,2025-02,19,20,True,1
SUP043,2025-02,37,35,True,0
SUP043,2025-02,90,90,True,0
SUP043,2025-02,64,63,True,0
SUP043,2025-02,39,40,True,1
SUP043,2025-03,87,87,True,0
SUP043,2025-03,57,54,True,0
SUP043,2025-03,60,59,True,0
SUP043,2025-03,28,30,True,2
SUP043,2025-04,79,79,True,0
SUP043,2025-04,51,54,True,3
SUP043,2025-04,28,29,True,1
SUP043,2025-04,80,78,True,0
SUP043,2025-04,48,45,True,0
SUP043,2025-05,68,68,True,0
SUP043,2025-06,83,103,False,20
SUP043,2025-06,44,41,True,0
SUP043,2025-06,64,67,True,3
SUP043,2025-06,14,33,False,19
SUP043,2025-07,23,20,True,0
SUP043,2025-07,85,85,True,0
SUP043,2025-07,22,21,True,0
SUP043,2025-08,57,56,True,0
SUP043,2025-09,16,36,False,20
SUP043,2025-09,58,72,False,14
SUP043,2025-09,21,18,True,0
SUP043,2025-09,23,22,True,0
SUP043,2025-09,17,19,True,2
SUP043,2025-09,44,45,True,1
SUP043,2025-10,50,50,True,0
SUP043,2025-10,76,79,True,3
SUP043,2025-11,44,45,True,1
SUP043,2025-11,77,75,True,0
SUP043,2025-11,82,83,True,1
SUP043,2025-11,35,33,True,0
SUP043,2025-11,44,41,True,0
SUP043,2025-11,24,24,True,0
SUP044,2024-10,19,19,True,0
SUP044,2024-10,46,44,True,0
SUP044,2024-10,63,65,True,2
SUP044,2024-10,46,44,True,0
SUP044,2024-10,76,78,True,2
SUP044,2024-11,54,52,True,0
SUP044,2024-11,89,87,True,0
SUP044,2024-11,50,48,True,0
SUP044,2024-11,31,31,True,0
SUP044,2024-12,75,78,True,3
SUP044,2024-12,45,43,True,0
SUP044,2024-12,53,51,True,0
SUP044,2024-12,62,64,True,2
SUP044,2024-12,41,39,True,0
SUP044,2025-01,56,56,True,0
SUP044,2025-01,59,58,True,0
SUP044,2025-01,48,45,True,0
SUP044,2025-01,72,73,True,1
SUP044,2025-01,78,80,True,2
SUP044,2025-01,24,25,True,1
SUP044,2025-01,24,25,True,1
SUP044,2025-01,32,35,True,3
SUP044,2025-02,49,52,True,3
SUP044,2025-02,35,33,True,0
SUP044,2025-02,59,59,True,0
SUP044,2025-03,34,36,True,2
SUP044,2025-03,79,76,True,0
SUP044,2025-03,42,45,True,3
SUP044,2025-03,47,44,True,0
SUP044,2025-03,17,18,True,1
SUP044,2025-03,36,36,True,0
SUP044,2025-04,70,73,True,3
SUP044,2025-04,24,23,True,0
SUP044,2025-04,57,59,True,2
SUP044,2025-04,90,89,True,0
SUP044,2025-04,53,54,True,1
SUP044,2025-04,73,93,False,20
SUP044,2025-04,32,30,True,0
SUP044,2025-04,34,32,True,0
SUP044,2025-05,82,82,True,0
SUP044,2025-05,59,61,True,2
SUP044,2025-05,71,74,True,3
SUP044,2025-05,42,41,True,0
SUP044,2025-05,25,26,True,1
SUP044,2025-06,23,23,True,0
SUP044,2025-06,56,54,True,0
SUP044,2025-06,67,67,True,0
SUP044,2025-06,62,61,True,0
SUP044,2025-07,18,15,True,0
SUP044,2025-07,75,76,True,1
SUP044,2025-07,25,23,True,0
SUP044,2025-07,43,41,True,0
SUP044,2025-07,43,41,True,0
SUP044,2025-07,61,58,True,0
SUP044,2025-07,40,41,True,1
SUP044,2025-07,53,56,True,3
SUP044,2025-08,45,42,True,0
SUP044,2025-09,43,46,True,3
SUP044,2025-09,31,33,True,2
SUP044,2025-10,30,30,True,0
SUP044,2025-10,43,53,False,10
SUP044,2025-10,30,33,True,3
SUP044,2025-11,64,66,True,2
SUP045,2024-10,67,70,True,3
SUP045,2024-10,75,76,True,1
SUP045,2024-10,66,67,True,1
SUP045,2024-10,83,81,True,0
SUP045,2024-10,90,91,True,1
SUP045,2024-10,71,71,True,0
SUP045,2024-10,85,95,False,10
SUP045,2024-11,87,84,True,0
SUP045,2024-11,25,34,False,9
SUP045,2024-11,81,83,True,2
SUP045,2024-11,40,38,True,0
SUP045,2024-11,54,55,True,1
SUP045,2024-11,45,45,True,0
SUP045,2024-12,38,40,True,2
SUP045,2024-12,63,66,True,3
SUP045,2024-12,78,76,True,0
SUP045,2024-12,30,27,True,0
SUP045,2024-12,45,48,True,3
SUP045,2024-12,15,18,True,3
SUP045,2025-01,39,37,True,0
SUP045,2025-01,90,90,True,0
SUP045,2025-01,23,25,True,2
SUP045,2025-01,85,84,True,0
SUP045,2025-01,28,43,False,15
SUP045,2025-01,25,42,False,17
SUP045,2025-02,46,61,False,15
SUP045,2025-02,32,32,True,0
SUP045,2025-02,61,81,False,20
SUP045,2025-02,85,86,True,1
SUP045,2025-02,16,13,True,0
SUP045,2025-03,50,48,True,0
SUP045,2025-04,34,36,True,2
SUP045,2025-04,15,16,True,1
SUP045,2025-04,82,84,True,2
SUP045,2025-05,86,88,True,2
SUP045,2025-05,48,46,True,0
SUP045,2025-05,29,34,False,5
SUP045,2025-05,60,61,True,1
SUP045,2025-06,26,27,True,1
SUP045,2025-06,15,17,True,2
SUP045,2025-06,48,51,True,3
SUP045,2025-06,32,32,True,0
SUP045,2025-07,69,66,True,0
SUP045,2025-07,16,17,True,1
SUP045,2025-08,32,35,True,3
SUP045,2025-08,85,83,True,0
SUP045,2025-08,82,80,True,0
SUP045,2025-08,26,25,True,0
SUP045,2025-08,26,26,True,0
SUP045,2025-08,20,21,True,1
SUP045,2025-08,76,75,True,0
SUP045,2025-08,86,83,True,0
SUP045,2025-09,33,34,True,1
SUP045,2025-09,70,70,True,0
SUP045,2025-09,65,65,True,0
SUP045,2025-09,44,41,True,0
SUP045,2025-09,20,19,True,0
SUP045,2025-10,39,41,True,2
SUP045,2025-10,49,47,True,0
SUP045,2025-10,63,66,True,3
SUP045,2025-10,44,41,True,0
SUP045,2025-10,47,67,False,20
SUP045,2025-10,36,35,True,0
SUP045,2025-11,75,84,False,9
SUP046,2024-10,43,46,True,3
SUP046,2024-10,72,71,True,0
SUP046,2024-10,19,18,True,0
SUP046,2024-10,53,52,True,0
SUP046,2024-11,24,27,True,3
SUP046,2024-11,50,53,True,3
SUP046,2024-11,41,46,False,5
SUP046,2024-11,23,23,True,0
SUP046,2024-12,63,60,True,0
SUP046,2024-12,76,74,True,0
SUP046,2024-12,33,35,True,2
SUP046,2024-12,54,55,True,1
SUP046,2024-12,47,47,True,0
SUP046,2024-12,40,40,True,0
SUP046,2024-12,18,16,True,0
SUP046,2024-12,79,80,True,1
SUP046,2025-01,14,13,True,0
SUP046,2025-01,70,68,True,0
SUP046,2025-02,40,38,True,0
SUP046,2025-02,57,55,True,0
SUP046,2025-02,41,44,True,3
SUP046,2025-03,30,29,True,0
SUP046,2025-03,30,29,True,0
SUP046,2025-03,23,22,True,0
SUP046,2025-04,32,29,True,0
SUP046,2025-04,60,60,True,0
SUP046,2025-04,57,57,True,0
SUP046,2025-04,67,70,True,3
SUP046,2025-04,65,67,True,2
SUP046,2025-05,59,79,False,20
SUP046,2025-05,47,45,True,0
SUP046,2025-05,29,28,True,0
SUP046,2025-06,82,83,True,1
SUP046,2025-06,39,40,True,1
SUP046,2025-06,17,14,True,0
SUP046,2025-06,69,68,True,0
SUP046,2025-07,69,66,True,0
SUP046,2025-07,33,33,True,0
SUP046,2025-07,85,87,True,2
SUP046,2025-07,85,87,True,2
SUP046,2025-07,27,27,True,0
SUP046,2025-07,68,67,True,0
SUP046,2025-07,76,79,True,3
SUP046,2025-08,84,86,True,2
SUP046,2025-08,88,88,True,0
SUP046,2025-08,52,53,True,1
SUP046,2025-08,34,33,True,0
SUP046,2025-08,90,92,True,2
SUP046,2025-08,19,17,True,0
SUP046,2025-08,74,74,True,0
SUP046,2025-09,66,69,True,3
SUP046,2025-09,49,59,False,10
SUP046,2025-09,56,59,True,3
SUP046,2025-09,54,52,True,0
SUP046,2025-09,51,51,True,0
SUP046,2025-10,19,17,True,0
SUP046,2025-10,76,77,True,1
SUP046,2025-10,45,48,True,3
SUP046,2025-11,80,80,True,0
SUP046,2025-11,30,28,True,0
SUP046,2025-11,19,19,True,0
SUP047,2024-10,43,58,False,15
SUP047,2024-10,34,34,True,0
SUP047,2024-10,21,41,False,20
SUP047,2024-10,31,31,True,0
SUP047,2024-10,72,70,True,0
SUP047,2024-10,19,16,True,0
SUP047,2024-11,20,19,True,0
SUP047,2024-11,38,41,True,3
SUP047,2024-11,76,79,True,3
SUP047,2024-12,17,15,True,0
SUP047,2025-01,60,58,True,0
SUP047,2025-01,45,44,True,0
SUP047,2025-02,86,85,True,0
SUP047,2025-03,15,33,False,18
SUP047,2025-03,34,35,True,1
SUP047,2025-03,29,27,True,0
SUP047,2025-03,23,22,True,0
SUP047,2025-03,50,51,True,1
SUP047,2025-03,20,20,True,0
SUP047,2025-04,48,48,True,0
SUP047,2025-04,31,34,True,3
SUP047,2025-04,18,21,True,3
SUP047,2025-04,67,67,True,0
SUP047,2025-04,58,58,True,0
SUP047,2025-04,54,53,True,0
SUP047,2025-04,74,74,True,0
SUP047,2025-05,48,50,True,2
SUP047,2025-06,52,50,True,0
SUP047,2025-06,44,44,True,0
SUP047,2025-07,21,18,True,0
SUP047,2025-07,86,85,True,0
SUP047,2025-07,58,60,True,2
SUP047,2025-07,90,89,True,0
SUP047,2025-07,74,76,True,2
SUP047,2025-07,40,42,True,2
SUP047,2025-07,28,27,True,0
SUP047,2025-07,52,63,False,11
SUP047,2025-08,69,69,True,0
SUP047,2025-08,33,33,True,0
SUP047,2025-08,66,68,True,2
SUP047,2025-08,18,15,True,0
SUP047,2025-09,45,45,True,0
SUP047,2025-09,67,64,True,0
SUP047,2025-09,44,47,True,3
SUP047,2025-09,70,70,True,0
SUP047,2025-09,15,15,True,0
SUP047,2025-09,69,68,True,0
SUP047,2025-09,56,54,True,0
SUP047,2025-09,22,21,True,0
SUP047,2025-10,49,51,True,2
SUP047,2025-10,22,22,True,0
SUP047,2025-10,24,21,True,0
SUP047,2025-10,37,37,True,0
SUP047,2025-11,67,65,True,0
SUP047,2025-11,55,54,True,0
SUP047,2025-11,71,74,True,3
SUP048,2024-10,47,49,True,2
SUP048,2024-10,19,20,True,1
SUP048,2024-11,69,67,True,0
SUP048,2024-12,43,44,True,1
SUP048,2024-12,25,25,True,0
SUP048,2024-12,24,35,False,11
SUP048,2024-12,29,32,True,3
SUP048,2024-12,39,37,True,0
SUP048,2024-12,51,54,True,3
SUP048,2024-12,36,35,True,0
SUP048,2025-01,38,41,True,3
SUP048,2025-01,63,62,True,0
SUP048,2025-01,61,58,True,0
SUP048,2025-01,65,64,True,0
SUP048,2025-02,26,24,True,0
SUP048,2025-02,78,75,True,0
SUP048,2025-02,55,63,False,8
SUP048,2025-02,60,59,True,0
SUP048,2025-02,16,18,True,2
SUP048,2025-02,89,86,True,0
SUP048,2025-02,70,71,True,1
SUP048,2025-03,68,70,True,2
SUP048,2025-04,31,34,True,3
SUP048,2025-04,21,19,True,0
SUP048,2025-05,32,33,True,1
SUP048,2025-05,88,107,False,19
SUP048,2025-05,22,19,True,0
SUP048,2025-06,76,76,True,0
SUP048,2025-06,56,59,True,3
SUP048,2025-06,16,18,True,2
SUP048,2025-06,16,13,True,0
SUP048,2025-06,86,87,True,1
SUP048,2025-06,71,89,False,18
SUP048,2025-06,52,52,True,0
SUP048,2025-07,53,53,True,0
SUP048,2025-08,24,24,True,0
SUP048,2025-09,32,32,True,0
SUP048,2025-09,31,32,True,1
SUP048,2025-10,22,21,True,0
SUP048,2025-10,22,25,True,3
SUP048,2025-10,31,33,True,2
SUP048,2025-10,17,14,True,0
SUP048,2025-10,49,47,True,0
SUP048,2025-10,81,95,False,14
SUP048,2025-11,50,50,True,0
SUP048,2025-11,80,77,True,0
SUP048,2025-11,40,41,True,1
SUP048,2025-11,23,26,True,3
SUP048,2025-11,83,82,True,0
SUP048,2025-11,48,46,True,0
SUP048,2025-11,57,54,True,0
SUP048,2025-11,19,21,True,2
SUP049,2024-10,71,80,False,9
SUP049,2024-10,25,24,True,0
SUP049,2024-10,29,26,True,0
SUP049,2024-11,19,35,False,16
SUP049,2024-11,80,82,True,2
SUP049,2024-11,78,79,True,1
SUP049,2024-12,64,66,True,2
SUP049,2024-12,35,38,True,3
SUP049,2024-12,40,38,True,0
SUP049,2024-12,52,52,True,0
SUP049,2025-01,73,75,True,2
SUP049,2025-02,57,66,False,9
SUP049,2025-02,27,39,False,12
SUP049,2025-02,83,93,False,10
SUP049,2025-03,35,46,False,11
SUP049,2025-03,29,43,False,14
SUP049,2025-03,37,34,True,0
SUP049,2025-04,60,59,True,0
SUP049,2025-04,75,76,True,1
SUP049,2025-05,15,16,True,1
SUP049,2025-05,87,89,True,2
SUP049,2025-05,79,91,False,12
SUP049,2025-05,24,26,True,2
SUP049,2025-05,36,38,True,2
SUP049,2025-05,18,16,True,0
SUP049,2025-05,88,91,True,3
SUP049,2025-05,53,55,True,2
SUP049,2025-06,79,82,True,3
SUP049,2025-06,23,34,False,11
SUP049,2025-06,82,83,True,1
SUP049,2025-07,39,39,True,0
SUP049,2025-07,51,48,True,0
SUP049,2025-07,47,66,False,19
SUP049,2025-07,67,65,True,0
SUP049,2025-07,70,67,True,0
SUP049,2025-08,20,17,True,0
SUP049,2025-08,82,82,True,0
SUP049,2025-08,21,21,True,0
SUP049,2025-09,32,30,True,0
SUP049,2025-09,48,45,True,0
SUP049,2025-09,62,63,True,1
SUP049,2025-09,16,16,True,0
SUP049,2025-10,73,71,True,0
SUP049,2025-11,87,86,True,0
SUP049,2025-11,18,16,True,0
SUP050,2024-10,78,83,False,5
SUP050,2024-10,69,68,True,0
SUP050,2024-11,56,55,True,0
SUP050,2024-12,49,54,False,5
SUP050,2024-12,20,38,False,18
SUP050,2024-12,77,74,True,0
SUP050,2024-12,72,72,True,0
SUP050,2025-01,54,55,True,1
SUP050,2025-01,86,99,False,13
SUP050,2025-01,40,42,True,2
SUP050,2025-01,68,65,True,0
SUP050,2025-01,83,84,True,1
SUP050,2025-01,28,38,False,10
SUP050,2025-01,28,29,True,1
SUP050,2025-01,37,35,True,0
SUP050,2025-02,17,30,False,13
SUP050,2025-03,34,47,False,13
SUP050,2025-03,66,85,False,19
SUP050,2025-03,65,65,True,0
SUP050,2025-04,29,28,True,0
SUP050,2025-04,73,70,True,0
SUP050,2025-04,25,35,False,10
SUP050,2025-04,21,41,False,20
SUP050,2025-04,43,45,True,2
SUP050,2025-04,69,68,True,0
SUP050,2025-04,74,89,False,15
SUP050,2025-05,75,72,True,0
SUP050,2025-05,38,40,True,2
SUP050,2025-05,43,46,True,3
SUP050,2025-05,54,54,True,0
SUP050,2025-05,77,89,False,12
SUP050,2025-05,75,75,True,0
SUP050,2025-06,58,63,False,5
SUP050,2025-06,64,80,False,16
SUP050,2025-06,42,45,True,3
SUP050,2025-07,60,57,True,0
SUP050,2025-07,17,18,True,1
SUP050,2025-08,36,37,True,1
SUP050,2025-08,81,83,True,2
SUP050,2025-09,80,98,False,18
SUP050,2025-09,26,23,True,0
SUP050,2025-09,26,25,True,0
SUP050,2025-09,80,80,True,0
SUP050,2025-09,24,25,True,1
SUP050,2025-10,35,37,True,2
SUP050,2025-10,46,49,True,3
SUP050,2025-11,79,78,True,0
SUP050,2025-11,62,64,True,2
SUP050,2025-11,52,51,True,0
SUP050,2025-11,49,57,False,8
SUP051,2024-10,63,61,True,0
SUP051,2024-10,20,23,True,3
SUP051,2024-10,70,68,True,0
SUP051,2024-10,73,89,False,16
SUP051,2024-10,75,81,False,6
SUP051,2024-10,80,77,True,0
SUP051,2024-10,82,87,False,5
SUP051,2024-11,77,89,False,12
SUP051,2024-11,41,51,False,10
SUP051,2024-11,66,68,True,2
SUP051,2024-11,52,55,True,3
SUP051,2024-11,59,78,False,19
SUP051,2024-11,58,65,False,7
SUP051,2024-11,21,30,False,9
SUP051,2024-11,66,85,False,19
