shipment_id,month,ship_date,expected_delivery,actual_delivery,warehouse,carrier,destination,sku,category,qty,weight_kg,freight_cost_rmb,revenue_rmb,on_time
SHP03030,2025-04,2025-04-20,2025-04-24,2025-04-29,成都仓,DHL,武汉,FWD503,金属彩光系列,533,0.0,500.45,18122.0,False
SHP03031,2025-02,2025-02-09,2025-02-11,2025-02-15,深圳仓,京东物流,Seoul,FWD225WR,耐候系列,443,8.86,883.88,39870.0,True
SHP03032,2025-03,2025-03-05,2025-03-11,2025-03-14,上海仓,德邦,深圳,FWD7351,其他,1408,0.0,1254.29,84480.0,True
SHP03033,2025-09,2025-09-26,2025-10-02,2025-10-04,成都仓,DHL,西安,FWD6300,水晶系列,1084,0.0,1160.13,92140.0,True
SHP03034,2024-11,2024-11-19,2024-11-21,2024-11-25,成都仓,京东物流,Frankfurt,FWD111MT,银白系列,160,1.6,269.43,4640.0,True
SHP03035,2025-11,2025-11-14,2025-11-22,2025-11-24,上海仓,德邦,杭州,FWD3500,金属彩光系列,978,0.0,388.36,33252.0,True
SHP03036,2024-12,2024-12-22,2024-12-23,2024-12-26,成都仓,德邦,北京,FWD435,着色系列,1719,0.0,537.65,103140.0,True
SHP03037,2025-08,2025-08-01,2025-08-09,2025-08-08,成都仓,中外运,Los Angeles,BHC9337GP,玻璃变色龙,945,18.9,1354.06,472500.0,True
SHP03038,2025-07,2025-07-10,2025-07-16,2025-07-16,成都仓,德邦,Tokyo,FWDD10A,钻石系列,1408,14.08,1395.66,140800.0,False
SHP03039,2024-11,2024-11-05,2024-11-19,2024-11-18,上海仓,京东物流,西安,FWD6603,磁性珠光,1529,30.58,858.49,382250.0,True
SHP03040,2025-02,2025-02-16,2025-03-02,2025-03-05,深圳仓,FedEx,上海,FWD410,着色系列,1313,26.26,1099.32,78780.0,True
SHP03041,2024-12,2024-12-21,2025-01-05,2025-01-08,成都仓,德邦,Tokyo,FWDV080,玻璃包银系列,1557,31.14,1780.15,7878420.0,True
SHP03042,2025-11,2025-11-10,2025-11-20,2025-11-22,上海仓,DHL,Singapore,FWD5518,金属彩光系列,1677,0.0,1798.27,100620.0,True
SHP03043,2025-04,2025-04-13,2025-04-25,2025-04-25,成都仓,FedEx,南京,FWD401,着色系列,1372,27.44,1585.36,60368.0,True
SHP03044,2025-10,2025-10-07,2025-10-14,2025-10-15,广州仓,顺丰,南京,FWD6602,磁性珠光,425,4.25,695.44,63750.0,True
SHP03045,2025-02,2025-02-11,2025-02-20,2025-02-22,广州仓,FedEx,Singapore,FWD205M,虹彩系列,1498,14.98,1606.51,56175.0,True
SHP03046,2025-07,2025-07-15,2025-07-30,2025-07-29,上海仓,中外运,上海,FWDD23L,钻石系列,1907,19.07,1999.08,533960.0,True
SHP03047,2025-09,2025-09-21,2025-10-04,2025-10-09,成都仓,德邦,Tokyo,FWDV095,玻璃包银系列,688,0.0,1136.42,1472320.0,True
SHP03048,2024-10,2024-10-21,2024-10-23,2024-10-27,深圳仓,德邦,上海,FWD408,着色系列,1917,38.34,1928.17,115020.0,True
SHP03049,2025-06,2025-06-06,2025-06-18,2025-06-19,广州仓,FedEx,南京,FWD303WR,耐候系列,938,18.76,198.66,84420.0,True
SHP03050,2025-08,2025-08-23,2025-08-25,2025-08-30,广州仓,中外运,广州,FWD6830,水晶系列,345,0.0,1106.96,29325.0,True
SHP03051,2025-10,2025-10-21,2025-11-02,2025-11-04,成都仓,京东物流,杭州,FWD6500A,水晶系列,297,2.97,411.3,16335.0,True
SHP03052,2025-07,2025-07-06,2025-07-19,2025-07-23,广州仓,顺丰,西安,FWD355,金色系列,1053,21.06,354.74,39487.5,True
SHP03053,2025-09,2025-09-02,2025-09-08,2025-09-10,广州仓,中外运,杭州,FWD302WR,耐候系列,1787,17.87,1132.71,160830.0,True
SHP03054,2025-06,2025-06-20,2025-07-05,2025-07-07,广州仓,DHL,Los Angeles,FWD408,着色系列,1952,19.52,1452.01,117120.0,True
SHP03055,2024-11,2024-11-09,2024-11-23,2024-11-24,深圳仓,京东物流,Tokyo,FWD5873A,钻石系列,1188,11.88,1688.62,332640.0,True
SHP03056,2025-01,2025-01-06,2025-01-20,2025-01-24,深圳仓,DHL,深圳,BHC89237BG,着色变色龙,1389,13.89,1879.34,694500.0,True
SHP03057,2025-01,2025-01-21,2025-01-27,2025-01-30,广州仓,中外运,深圳,HM010AS,云母粉,1723,17.23,1722.29,43075.0,True
SHP03058,2025-02,2025-02-26,2025-03-04,2025-03-06,深圳仓,京东物流,Frankfurt,FWD7504,其他,1983,19.83,1720.55,198300.0,True
SHP03059,2024-10,2024-10-07,2024-10-12,2024-10-14,上海仓,中外运,Seoul,FWD427,着色系列,926,18.52,322.69,55560.0,True
SHP03060,2025-04,2025-04-06,2025-04-21,2025-04-23,深圳仓,京东物流,西安,FWD304,金色系列,377,0.0,1649.45,14137.5,True
SHP03061,2025-05,2025-05-03,2025-05-05,2025-05-06,上海仓,顺丰,杭州,FWD6502A,水晶系列,1464,29.28,1560.23,80520.0,True
SHP03062,2025-09,2025-09-06,2025-09-18,2025-09-21,广州仓,德邦,Singapore,FWD201,虹彩系列,937,9.37,106.82,35137.5,True
SHP03063,2025-05,2025-05-22,2025-05-30,2025-05-31,广州仓,德邦,深圳,FWD421,着色系列,752,0.0,692.05,45120.0,True
SHP03064,2025-06,2025-06-08,2025-06-16,2025-06-21,深圳仓,FedEx,上海,FWD304,金色系列,1035,0.0,1399.27,38812.5,True
SHP03065,2025-05,2025-05-10,2025-05-15,2025-05-15,广州仓,顺丰,西安,FWD216,虹彩系列,16,0.16,1666.47,600.0,True
SHP03066,2025-05,2025-05-24,2025-06-08,2025-06-13,深圳仓,中外运,成都,FWD500WR,耐候系列,1844,18.44,1618.4,165960.0,True
SHP03067,2025-11,2025-11-09,2025-11-10,2025-11-15,成都仓,京东物流,重庆,FWD6860,水晶系列,198,3.96,1288.25,16830.0,True
SHP03068,2025-05,2025-05-22,2025-05-27,2025-05-28,成都仓,DHL,武汉,FWD152WR,耐候系列,1762,17.62,1753.58,105720.0,True
SHP03069,2025-05,2025-05-21,2025-06-03,2025-06-07,上海仓,FedEx,Los Angeles,FWD163,银白系列,1251,0.0,219.88,31275.0,True
SHP03070,2024-11,2024-11-07,2024-11-09,2024-11-08,上海仓,中外运,上海,FWD525WR,耐候系列,339,3.39,413.8,30510.0,False
SHP03071,2025-10,2025-10-03,2025-10-13,2025-10-13,上海仓,顺丰,Los Angeles,FWD6884,水晶系列,1413,14.13,1419.69,77715.0,True
SHP03072,2024-11,2024-11-10,2024-11-17,2024-11-19,成都仓,京东物流,Seoul,FWD5874A,钻石系列,1170,11.7,1547.64,327600.0,True
SHP03073,2025-07,2025-07-05,2025-07-18,2025-07-20,深圳仓,顺丰,广州,FWD111WR,耐候系列,848,8.48,1739.88,50880.0,True
SHP03074,2024-12,2024-12-16,2024-12-25,2024-12-29,上海仓,德邦,广州,FWD520,金属彩光系列,735,14.7,259.47,24990.0,True
SHP03075,2025-09,2025-09-12,2025-09-14,2025-09-14,成都仓,德邦,广州,FWD6235,水晶系列,336,6.72,941.17,18480.0,True
SHP03076,2025-02,2025-02-06,2025-02-18,2025-02-20,深圳仓,京东物流,广州,FWD6003,超白系列,109,1.09,1073.56,5341.0,True
SHP03077,2024-11,2024-11-27,2024-12-12,2024-12-16,成都仓,DHL,武汉,FWD6820,水晶系列,345,3.45,50.65,29325.0,True
SHP03078,2025-02,2025-02-23,2025-03-04,2025-03-03,成都仓,德邦,Seoul,FWDV095,玻璃包银系列,647,12.94,1919.28,1384580.0,True
SHP03079,2025-03,2025-03-10,2025-03-17,2025-03-22,深圳仓,京东物流,西安,FWD123T,银白系列,891,0.0,648.59,29403.0,True
SHP03080,2025-03,2025-03-26,2025-04-10,2025-04-10,广州仓,中外运,北京,FWDV580,玻璃包银系列,718,7.18,1353.17,940580.0,True
SHP03081,2025-08,2025-08-27,2025-09-08,2025-09-11,成都仓,德邦,武汉,BHC9320YB,玻璃变色龙,1823,18.23,1873.48,911500.0,True
SHP03082,2025-05,2025-05-02,2025-05-07,2025-05-08,上海仓,DHL,Tokyo,FWD6002A,超白系列,899,8.99,1261.97,33712.5,True
SHP03083,2025-11,2025-11-21,2025-12-02,2025-12-02,上海仓,DHL,Tokyo,FWDV220,玻璃包银系列,1082,0.0,1910.18,1525620.0,True
SHP03084,2025-02,2025-02-24,2025-03-06,2025-03-09,广州仓,DHL,重庆,FWD508,金属彩光系列,162,1.62,460.91,5508.0,True
SHP03085,2024-10,2024-10-04,2024-10-13,2024-10-12,深圳仓,德邦,重庆,FWD6910,水晶系列,1353,0.0,157.56,74415.0,True
SHP03086,2025-10,2025-10-28,2025-11-01,2025-11-03,成都仓,顺丰,Singapore,FWD6001,超白系列,1575,15.75,1609.93,59062.5,True
SHP03087,2025-07,2025-07-24,2025-08-04,2025-08-06,成都仓,FedEx,Seoul,FWDV220,玻璃包银系列,1023,10.23,1053.92,1442430.0,True
SHP03088,2025-06,2025-06-27,2025-07-06,2025-07-06,成都仓,DHL,上海,FWD5890,钻石系列,544,5.44,1137.77,65280.0,True
SHP03089,2025-11,2025-11-09,2025-11-22,2025-11-21,广州仓,中外运,北京,FWD524,金属彩光系列,736,7.36,50.88,25024.0,True
SHP03090,2025-03,2025-03-06,2025-03-11,2025-03-12,成都仓,京东物流,北京,FWD6018T,超白系列,1780,35.6,1841.89,66750.0,True
SHP03091,2025-06,2025-06-19,2025-06-24,2025-06-26,广州仓,DHL,广州,FWD509,金属彩光系列,737,7.37,986.3,25058.0,True
SHP03092,2025-02,2025-02-13,2025-02-24,2025-02-25,上海仓,FedEx,北京,FWD504,金属彩光系列,1957,19.57,1579.7,66538.0,True
SHP03093,2024-10,2024-10-04,2024-10-06,2024-10-08,广州仓,FedEx,成都,FWD7352,其他,1548,15.48,446.52,92880.0,True
SHP03094,2025-01,2025-01-10,2025-01-11,2025-01-10,成都仓,德邦,广州,FWD211,虹彩系列,1016,10.16,1241.51,38100.0,True
SHP03095,2025-02,2025-02-24,2025-03-11,2025-03-15,深圳仓,德邦,武汉,FWD7305,其他,853,8.53,1707.84,51180.0,True
SHP03096,2024-12,2024-12-22,2025-01-02,2025-01-02,上海仓,德邦,杭州,FWD6850,水晶系列,743,7.43,1264.8,63155.0,True
SHP03097,2024-10,2024-10-05,2024-10-09,2024-10-11,成都仓,FedEx,广州,FWD6018,超白系列,155,3.1,529.34,5812.5,False
SHP03098,2025-03,2025-03-24,2025-04-04,2025-04-03,深圳仓,德邦,南京,FWD7322,其他,387,0.0,940.35,27090.0,True
SHP03099,2025-10,2025-10-18,2025-10-19,2025-10-23,深圳仓,京东物流,广州,FWD522WR,耐候系列,611,0.0,1973.88,54990.0,False
SHP03100,2025-04,2025-04-14,2025-04-20,2025-04-19,深圳仓,DHL,成都,FWD421,着色系列,533,5.33,1430.13,31980.0,True
SHP03101,2025-01,2025-01-25,2025-02-02,2025-02-02,深圳仓,京东物流,广州,FWDV080B,玻璃包银系列,1747,17.47,924.35,7389810.0,True
SHP03102,2024-11,2024-11-10,2024-11-16,2024-11-16,广州仓,京东物流,北京,FWD231WR,耐候系列,1665,33.3,1284.0,149850.0,True
SHP03103,2025-02,2025-02-18,2025-02-28,2025-03-05,成都仓,德邦,Frankfurt,FWD5519,金属彩光系列,1399,13.99,1746.69,83940.0,True
SHP03104,2025-10,2025-10-06,2025-10-07,2025-10-06,上海仓,德邦,西安,FWD219WR,耐候系列,1812,18.12,1429.09,163080.0,True
SHP03105,2025-05,2025-05-18,2025-05-28,2025-06-01,广州仓,京东物流,重庆,FWD7351,其他,820,16.4,1107.05,49200.0,True
SHP03106,2025-04,2025-04-17,2025-05-02,2025-05-02,广州仓,京东物流,北京,FWD6830,水晶系列,1498,0.0,84.84,127330.0,True
SHP03107,2024-11,2024-11-20,2024-12-03,2024-12-05,成都仓,FedEx,杭州,FWD221,虹彩系列,1677,16.77,423.12,62887.5,True
SHP03108,2025-01,2025-01-17,2025-01-24,2025-01-27,成都仓,FedEx,Singapore,FWD5519WR,耐候系列,1787,0.0,1341.82,214440.0,False
SHP03109,2025-10,2025-10-20,2025-11-01,2025-11-06,广州仓,德邦,西安,FWD3500,金属彩光系列,121,1.21,1960.2,4114.0,True
SHP03110,2025-04,2025-04-03,2025-04-10,2025-04-14,广州仓,顺丰,上海,FWD419B,着色系列,1541,15.41,325.98,92460.0,True
SHP03111,2024-12,2024-12-04,2024-12-19,2024-12-24,成都仓,中外运,Tokyo,BHC89233BR,着色变色龙,1917,0.0,156.64,958500.0,True
SHP03112,2024-11,2024-11-06,2024-11-12,2024-11-17,广州仓,FedEx,重庆,BHC9326BM ,玻璃变色龙,895,8.95,1911.18,22375.0,True
SHP03113,2025-09,2025-09-15,2025-09-21,2025-09-22,成都仓,德邦,深圳,FWD7331,其他,1129,11.29,1704.88,124190.0,True
SHP03114,2025-11,2025-11-14,2025-11-26,2025-11-28,成都仓,德邦,西安,FWD305,金色系列,446,0.0,1166.7,16725.0,True
SHP03115,2025-09,2025-09-15,2025-09-29,2025-09-29,广州仓,德邦,Frankfurt,FWD5870B,钻石系列,1568,15.68,556.92,282240.0,True
SHP03116,2025-06,2025-06-27,2025-07-07,2025-07-11,广州仓,DHL,Los Angeles,FWD7504,其他,955,9.55,710.16,95500.0,False
SHP03117,2025-03,2025-03-03,2025-03-14,2025-03-18,广州仓,京东物流,Seoul,FWD8503WR,耐候系列,1418,14.18,841.5,255240.0,True
SHP03118,2025-06,2025-06-16,2025-06-28,2025-07-02,广州仓,DHL,武汉,FWD6002AWR,耐候系列,307,3.07,1891.45,24560.0,False
SHP03119,2024-11,2024-11-18,2024-11-23,2024-11-27,广州仓,京东物流,上海,FWD299,虹彩系列,267,2.67,690.42,10012.5,True
SHP03120,2025-11,2025-11-09,2025-11-14,2025-11-17,上海仓,DHL,广州,FWD2205G,虹彩系列,820,16.4,1767.07,30750.0,True
SHP03121,2025-01,2025-01-20,2025-01-31,2025-01-31,广州仓,德邦,Singapore,FWD120,银白系列,956,9.56,402.11,26768.0,True
SHP03122,2025-10,2025-10-07,2025-10-15,2025-10-16,广州仓,顺丰,杭州,FWD5870B,钻石系列,245,4.9,1726.82,44100.0,True
SHP03123,2024-11,2024-11-26,2024-12-04,2024-12-04,广州仓,京东物流,成都,FWD6504,水晶系列,639,6.39,1985.79,54315.0,True
SHP03124,2025-08,2025-08-10,2025-08-19,2025-08-22,深圳仓,DHL,Seoul,FWDD21X,钻石系列,1137,22.74,1618.93,284250.0,True
SHP03125,2025-10,2025-10-21,2025-11-05,2025-11-10,成都仓,FedEx,深圳,FWD6300T,水晶系列,29,0.0,227.67,2465.0,True
SHP03126,2025-07,2025-07-27,2025-07-30,2025-08-01,广州仓,FedEx,南京,FWD7351,其他,1060,21.2,1448.43,63600.0,True
SHP03127,2025-05,2025-05-03,2025-05-05,2025-05-05,广州仓,顺丰,上海,FWD216,虹彩系列,133,1.33,1432.33,4987.5,True
SHP03128,2025-09,2025-09-15,2025-09-25,2025-09-27,上海仓,顺丰,重庆,FWD504WR,耐候系列,1807,36.14,1390.01,162630.0,True
SHP03129,2025-03,2025-03-09,2025-03-19,2025-03-20,上海仓,FedEx,杭州,FWD6005,超白系列,1027,20.54,1215.24,43134.0,True
SHP03130,2025-03,2025-03-22,2025-03-31,2025-04-04,广州仓,顺丰,杭州,FWD535,金属彩光系列,1624,16.24,1667.73,55216.0,True
SHP03131,2024-11,2024-11-02,2024-11-03,2024-11-06,上海仓,京东物流,Singapore,FWD235,虹彩系列,1169,11.69,1497.62,43837.5,True
SHP03132,2025-05,2025-05-04,2025-05-19,2025-05-18,广州仓,顺丰,上海,FWDD28M,钻石系列,938,18.76,1904.03,262640.0,True
SHP03133,2024-12,2024-12-21,2024-12-27,2025-01-01,深圳仓,中外运,成都,FWD3302,金色系列,1953,0.0,1896.16,73237.5,True
SHP03134,2025-11,2025-11-26,2025-12-10,2025-12-14,深圳仓,顺丰,北京,FWD5871C,钻石系列,195,3.9,1417.32,50700.0,True
SHP03135,2025-09,2025-09-12,2025-09-14,2025-09-19,广州仓,FedEx,深圳,FWD303WR,耐候系列,875,0.0,1349.63,78750.0,True
SHP03136,2025-10,2025-10-25,2025-10-30,2025-10-29,深圳仓,FedEx,武汉,FWD6860,水晶系列,1823,36.46,1193.42,154955.0,True
SHP03137,2025-02,2025-02-07,2025-02-15,2025-02-17,成都仓,京东物流,上海,FWD6602E,磁性珠光,600,12.0,1058.17,90000.0,False
SHP03138,2025-08,2025-08-26,2025-09-06,2025-09-07,广州仓,中外运,深圳,FWD6307A,水晶系列,644,6.44,1719.65,35420.0,False
SHP03139,2025-02,2025-02-24,2025-03-03,2025-03-07,广州仓,顺丰,西安,FWD6820,水晶系列,1667,16.67,1788.11,141695.0,True
SHP03140,2025-11,2025-11-27,2025-12-03,2025-12-03,上海仓,DHL,杭州,FWD6018,超白系列,46,0.46,1843.76,1725.0,True
SHP03141,2025-08,2025-08-27,2025-09-03,2025-09-04,深圳仓,DHL,成都,FWDD23M,钻石系列,981,0.0,373.02,274680.0,True
SHP03142,2025-05,2025-05-17,2025-05-29,2025-06-03,成都仓,DHL,上海,FWD224,虹彩系列,1852,37.04,1460.24,69450.0,False
SHP03143,2025-05,2025-05-22,2025-05-24,2025-05-23,成都仓,京东物流,深圳,FWD502WR,耐候系列,631,6.31,1958.3,56790.0,True
SHP03144,2024-12,2024-12-02,2024-12-06,2024-12-06,上海仓,顺丰,武汉,FWD6300,水晶系列,1667,16.67,1947.48,141695.0,True
SHP03145,2024-11,2024-11-13,2024-11-17,2024-11-19,深圳仓,FedEx,北京,BHC9234BOH,化妆品系列,186,3.72,800.64,40920.0,True
SHP03146,2025-03,2025-03-16,2025-03-29,2025-03-31,成都仓,DHL,北京,FWD5519,金属彩光系列,1291,25.82,1277.37,77460.0,True
SHP03147,2025-02,2025-02-18,2025-02-21,2025-02-26,深圳仓,FedEx,Los Angeles,FWD522WR,耐候系列,1919,19.19,1900.98,172710.0,True
SHP03148,2025-09,2025-09-12,2025-09-23,2025-09-28,深圳仓,德邦,Singapore,FWD7352,其他,1333,13.33,1294.63,79980.0,True
SHP03149,2025-10,2025-10-03,2025-10-04,2025-10-03,上海仓,京东物流,杭州,FWD6885,水晶系列,394,3.94,983.88,21670.0,True
SHP03150,2025-05,2025-05-28,2025-06-07,2025-06-11,深圳仓,顺丰,上海,BHC9227GOH,化妆品系列,196,3.92,97.01,43120.0,False
SHP03151,2025-08,2025-08-07,2025-08-14,2025-08-15,成都仓,德邦,广州,FWD215,虹彩系列,77,0.0,287.07,2887.5,True
SHP03152,2024-12,2024-12-11,2024-12-12,2024-12-15,深圳仓,顺丰,西安,FWDD23X,钻石系列,1781,35.62,154.18,445250.0,True
SHP03153,2025-03,2025-03-12,2025-03-26,2025-03-29,上海仓,京东物流,深圳,BHC9227GOH,化妆品系列,881,8.81,102.43,193820.0,True
SHP03154,2025-05,2025-05-05,2025-05-15,2025-05-15,成都仓,中外运,Frankfurt,FWD103,银白系列,763,0.0,949.29,22127.0,False
SHP03155,2025-09,2025-09-15,2025-09-27,2025-09-26,深圳仓,DHL,Tokyo,FWD303WR,耐候系列,704,14.08,1322.68,63360.0,False
SHP03156,2025-04,2025-04-14,2025-04-24,2025-04-29,上海仓,京东物流,Singapore,FWD5870B,钻石系列,1065,21.3,980.04,191700.0,True
SHP03157,2024-10,2024-10-08,2024-10-11,2024-10-10,上海仓,DHL,北京,FWD7305WR,耐候系列,1516,15.16,1213.45,181920.0,False
SHP03158,2025-02,2025-02-04,2025-02-07,2025-02-09,广州仓,顺丰,武汉,FWD5872A,钻石系列,1427,0.0,1954.34,399560.0,False
SHP03159,2024-11,2024-11-02,2024-11-14,2024-11-15,广州仓,DHL,Frankfurt,FWD6303,水晶系列,253,0.0,454.45,21505.0,True
SHP03160,2024-11,2024-11-20,2024-11-24,2024-11-23,上海仓,德邦,Frankfurt,FWD289,虹彩系列,1907,19.07,748.53,71512.5,True
SHP03161,2025-02,2025-02-09,2025-02-12,2025-02-14,成都仓,京东物流,深圳,FWD5800,钻石系列,1366,13.66,635.91,184410.0,True
SHP03162,2025-07,2025-07-10,2025-07-17,2025-07-16,深圳仓,顺丰,杭州,BHC9275BOH,化妆品系列,566,5.66,972.37,124520.0,True
SHP03163,2025-04,2025-04-14,2025-04-19,2025-04-20,成都仓,DHL,深圳,FWD4012,着色系列,1357,13.57,1979.23,59708.0,True
SHP03164,2025-07,2025-07-16,2025-07-18,2025-07-18,广州仓,京东物流,成都,FWD7305,其他,1123,22.46,152.06,67380.0,True
SHP03165,2025-02,2025-02-20,2025-03-05,2025-03-10,上海仓,德邦,重庆,FWD400B,着色系列,1839,18.39,206.63,80916.0,True
SHP03166,2025-07,2025-07-24,2025-07-28,2025-08-01,广州仓,顺丰,北京,FWD5800,钻石系列,1803,0.0,880.87,243405.0,True
SHP03167,2025-03,2025-03-21,2025-03-30,2025-04-02,成都仓,德邦,重庆,FWDV015,玻璃包银系列,422,0.0,832.93,3380220.0,True
SHP03168,2024-12,2024-12-07,2024-12-22,2024-12-23,深圳仓,京东物流,武汉,FWD520,金属彩光系列,1461,29.22,1027.74,49674.0,False
SHP03169,2025-03,2025-03-03,2025-03-07,2025-03-06,成都仓,DHL,北京,FWD6603B,磁性珠光,1798,35.96,815.81,449500.0,True
SHP03170,2024-11,2024-11-24,2024-11-25,2024-11-30,上海仓,京东物流,北京,FWD7322,其他,924,9.24,824.78,64680.0,True
SHP03171,2025-03,2025-03-08,2025-03-18,2025-03-20,深圳仓,DHL,Los Angeles,FWD111WR,耐候系列,967,9.67,1440.23,58020.0,True
SHP03172,2025-08,2025-08-09,2025-08-13,2025-08-15,深圳仓,顺丰,西安,BHC9325BR,玻璃变色龙,737,7.37,579.58,368500.0,True
SHP03173,2025-07,2025-07-08,2025-07-12,2025-07-14,广州仓,DHL,Singapore,FWD525WR,耐候系列,476,9.52,621.99,42840.0,True
SHP03174,2025-07,2025-07-02,2025-07-14,2025-07-18,广州仓,FedEx,西安,FWD435B,着色系列,436,4.36,1483.61,26160.0,True
SHP03175,2025-05,2025-05-14,2025-05-26,2025-05-28,广州仓,顺丰,深圳,BHC9227GOH,化妆品系列,1958,39.16,1676.9,430760.0,True
SHP03176,2024-12,2024-12-10,2024-12-24,2024-12-27,上海仓,京东物流,南京,FWD552,金属彩光系列,1565,31.3,117.33,46950.0,True
SHP03177,2025-09,2025-09-23,2025-10-07,2025-10-07,上海仓,FedEx,成都,FWD416,着色系列,897,0.0,1876.56,53820.0,True
SHP03178,2025-07,2025-07-19,2025-07-30,2025-07-31,广州仓,DHL,广州,FWD901KSW,耐候系列,1984,19.84,732.27,257920.0,True
SHP03179,2024-10,2024-10-07,2024-10-17,2024-10-20,深圳仓,FedEx,武汉,FWDV550,玻璃包银系列,1000,10.0,1288.26,1310000.0,True
SHP03180,2025-09,2025-09-02,2025-09-17,2025-09-22,上海仓,中外运,北京,FWD201,虹彩系列,352,3.52,1651.14,13200.0,True
SHP03181,2025-01,2025-01-13,2025-01-21,2025-01-21,成都仓,FedEx,Tokyo,FWD173,银白系列,1678,33.56,751.27,43628.0,True
SHP03182,2024-11,2024-11-28,2024-12-13,2024-12-13,上海仓,顺丰,西安,FWD231,虹彩系列,836,8.36,282.77,31350.0,True
SHP03183,2025-04,2025-04-12,2025-04-24,2025-04-29,深圳仓,中外运,Singapore,FWD509,金属彩光系列,425,4.25,115.08,14450.0,True
SHP03184,2025-08,2025-08-13,2025-08-16,2025-08-20,广州仓,中外运,南京,FWD8205WR,耐候系列,1264,12.64,456.25,278080.0,True
SHP03185,2025-10,2025-10-01,2025-10-05,2025-10-05,广州仓,DHL,Los Angeles,FWD6303A,水晶系列,1846,0.0,292.41,101530.0,True
SHP03186,2025-02,2025-02-21,2025-03-02,2025-03-01,广州仓,FedEx,Frankfurt,FWD5874A,钻石系列,685,6.85,1573.51,191800.0,False
SHP03187,2024-11,2024-11-28,2024-12-12,2024-12-14,成都仓,DHL,成都,FWDD27L,钻石系列,1689,16.89,416.42,472920.0,True
SHP03188,2025-09,2025-09-08,2025-09-13,2025-09-16,成都仓,京东物流,Singapore,FWD3502,金属彩光系列,1929,38.58,1862.58,65586.0,False
SHP03189,2024-12,2024-12-21,2024-12-25,2024-12-26,深圳仓,DHL,北京,FWDD28M,钻石系列,920,9.2,222.7,257600.0,True
SHP03190,2025-05,2025-05-02,2025-05-08,2025-05-13,广州仓,京东物流,杭州,FWDD23X,钻石系列,1947,19.47,825.39,486750.0,True
SHP03191,2025-11,2025-11-19,2025-12-04,2025-12-09,深圳仓,FedEx,Tokyo,FWD205WR,耐候系列,1103,22.06,183.03,99270.0,True
SHP03192,2024-12,2024-12-11,2024-12-25,2024-12-30,上海仓,中外运,北京,FWD7351,其他,1055,0.0,208.7,63300.0,True
SHP03193,2025-11,2025-11-02,2025-11-13,2025-11-14,成都仓,顺丰,杭州,FWD530,金属彩光系列,1980,19.8,505.43,67320.0,True
SHP03194,2025-07,2025-07-22,2025-07-25,2025-07-27,深圳仓,DHL,南京,FWD4002,着色系列,128,2.56,206.26,5632.0,True
SHP03195,2024-12,2024-12-26,2025-01-01,2025-01-03,深圳仓,DHL,杭州,FWD5891,钻石系列,617,6.17,1421.75,154250.0,True
SHP03196,2024-11,2024-11-14,2024-11-21,2024-11-24,成都仓,顺丰,Tokyo,FWDD27L,钻石系列,461,0.0,1141.11,129080.0,False
SHP03197,2024-10,2024-10-12,2024-10-16,2024-10-21,深圳仓,顺丰,成都,FWD201WR,耐候系列,1042,10.42,1094.03,93780.0,True
SHP03198,2024-11,2024-11-08,2024-11-19,2024-11-18,深圳仓,中外运,武汉,FWD508WR,耐候系列,917,0.0,209.01,82530.0,True
SHP03199,2024-10,2024-10-25,2024-11-02,2024-11-06,深圳仓,FedEx,Singapore,FWD330,金色系列,882,8.82,394.54,33075.0,False
SHP03200,2025-10,2025-10-27,2025-10-30,2025-11-02,成都仓,顺丰,深圳,FWD201,虹彩系列,880,8.8,477.48,33000.0,True
SHP03201,2025-07,2025-07-18,2025-07-30,2025-07-30,上海仓,FedEx,Frankfurt,FWD5892,钻石系列,458,4.58,284.47,114500.0,True
SHP03202,2025-05,2025-05-03,2025-05-12,2025-05-16,成都仓,DHL,武汉,FWD509,金属彩光系列,1973,39.46,1804.46,67082.0,False
SHP03203,2025-02,2025-02-16,2025-02-18,2025-02-22,上海仓,京东物流,重庆,FWD6300T,水晶系列,904,9.04,1483.35,76840.0,True
SHP03204,2025-06,2025-06-27,2025-06-28,2025-06-29,成都仓,中外运,北京,BHC89230GY,着色变色龙,850,8.5,1701.29,425000.0,True
SHP03205,2025-03,2025-03-01,2025-03-13,2025-03-15,上海仓,顺丰,武汉,FWD504WR,耐候系列,1161,23.22,665.39,104490.0,True
SHP03206,2025-11,2025-11-15,2025-11-20,2025-11-19,深圳仓,德邦,深圳,BHC89237BG,着色变色龙,165,1.65,966.02,82500.0,True
SHP03207,2025-05,2025-05-17,2025-05-18,2025-05-17,深圳仓,德邦,Tokyo,FWD5872A,钻石系列,312,3.12,1572.97,87360.0,True
SHP03208,2024-11,2024-11-12,2024-11-26,2024-11-28,广州仓,德邦,Seoul,BHC9323PG,玻璃变色龙,556,5.56,1484.36,278000.0,True
SHP03209,2025-05,2025-05-28,2025-06-07,2025-06-09,上海仓,中外运,北京,FWD417,着色系列,578,11.56,203.85,34680.0,True
SHP03210,2025-09,2025-09-25,2025-10-05,2025-10-04,成都仓,顺丰,Frankfurt,FWD5894,钻石系列,1644,0.0,1440.88,411000.0,False
SHP03211,2025-08,2025-08-07,2025-08-12,2025-08-13,广州仓,FedEx,Los Angeles,FWD7322,其他,401,4.01,56.28,28070.0,True
