month,sku,category,supplier_id,unit_cost_rmb,currency,exchange_rate,tariff_rate,landed_cost_rmb
2025-06,FWD522WR,耐候系列,SUP055,67.5,CNY,7.09,0.11,70.2
2025-07,FWD522WR,耐候系列,SUP001,66.15,CNY,6.97,0.04,74.088
2025-08,FWD522WR,耐候系列,SUP051,68.175,CNY,7.3,0.07,74.3107
2025-09,FWD522WR,耐候系列,SUP012,66.15,CNY,7.18,0.06,72.765
2025-10,FWD522WR,耐候系列,SUP013,65.475,CNY,7.13,0.05,68.7488
2025-11,FWD522WR,耐候系列,SUP039,64.125,CNY,6.86,0.09,66.69
2024-10,FWD524WR,耐候系列,SUP055,64.125,CNY,6.82,0.01,68.6138
2024-11,FWD524WR,耐候系列,SUP041,66.15,CNY,7.07,0.02,70.119
2024-12,FWD524WR,耐候系列,SUP051,68.175,CNY,7.15,0.03,74.3107
2025-01,FWD524WR,耐候系列,SUP027,72.225,CNY,6.99,0.02,77.2808
2025-02,FWD524WR,耐候系列,SUP022,68.175,CNY,7.17,0.05,71.5837
2025-03,FWD524WR,耐候系列,SUP016,66.15,CNY,6.98,0.04,68.796
2025-04,FWD524WR,耐候系列,SUP006,68.175,CNY,6.96,0.1,75.6743
2025-05,FWD524WR,耐候系列,SUP051,66.825,CNY,7.25,0.09,68.1615
2025-06,FWD524WR,耐候系列,SUP037,72.225,CNY,7.11,0.06,74.3918
2025-07,FWD524WR,耐候系列,SUP051,70.2,CNY,6.9,0.07,76.518
2025-08,FWD524WR,耐候系列,SUP044,72.9,CNY,7.25,0.11,74.358
2025-09,FWD524WR,耐候系列,SUP043,72.9,CNY,7.18,0.05,78.732
2025-10,FWD524WR,耐候系列,SUP024,66.15,CNY,7.22,0.11,70.119
2025-11,FWD524WR,耐候系列,SUP034,70.2,CNY,7.07,0.09,80.73
2024-10,FWD525WR,耐候系列,SUP021,70.2,CNY,7.16,0.08,80.028
2024-11,FWD525WR,耐候系列,SUP014,66.825,CNY,6.89,0.11,68.8298
2024-12,FWD525WR,耐候系列,SUP049,67.5,CNY,7.1,0.05,76.275
2025-01,FWD525WR,耐候系列,SUP019,64.125,CNY,6.8,0.09,73.1025
2025-02,FWD525WR,耐候系列,SUP046,72.225,CNY,7.21,0.13,78.003
2025-03,FWD525WR,耐候系列,SUP020,64.8,CNY,7.08,0.12,68.688
2025-04,FWD525WR,耐候系列,SUP016,68.85,CNY,7.17,0.01,72.2925
2025-05,FWD525WR,耐候系列,SUP039,66.15,CNY,7.01,0.01,73.4265
2025-06,FWD525WR,耐候系列,SUP036,67.5,CNY,6.86,0.06,71.55
2025-07,FWD525WR,耐候系列,SUP037,66.825,CNY,7.15,0.04,72.8393
2025-08,FWD525WR,耐候系列,SUP027,68.175,CNY,7.03,0.04,77.0377
2025-09,FWD525WR,耐候系列,SUP041,70.2,CNY,6.91,0.13,73.008
2025-10,FWD525WR,耐候系列,SUP052,72.225,CNY,6.96,0.0,75.114
2025-11,FWD525WR,耐候系列,SUP026,71.55,CNY,7.03,0.07,79.4205
2024-10,FWD534WR,耐候系列,SUP043,68.175,CNY,7.17,0.03,70.902
2024-11,FWD534WR,耐候系列,SUP024,71.55,CNY,7.04,0.13,75.843
2024-12,FWD534WR,耐候系列,SUP014,68.85,CNY,7.21,0.1,76.4235
2025-01,FWD534WR,耐候系列,SUP030,72.9,CNY,7.06,0.02,77.274
2025-02,FWD534WR,耐候系列,SUP034,68.175,CNY,7.24,0.04,72.9472
2025-03,FWD534WR,耐候系列,SUP005,65.475,CNY,7.04,0.11,72.6773
2025-04,FWD534WR,耐候系列,SUP057,64.8,CNY,6.93,0.03,72.576
2025-05,FWD534WR,耐候系列,SUP036,68.85,CNY,6.91,0.1,75.735
2025-06,FWD534WR,耐候系列,SUP057,65.475,CNY,7.25,0.1,67.4393
2025-07,FWD534WR,耐候系列,SUP015,70.2,CNY,7.16,0.05,73.71
2025-08,FWD534WR,耐候系列,SUP056,70.875,CNY,7.2,0.06,77.9625
2025-09,FWD534WR,耐候系列,SUP026,65.475,CNY,7.22,0.03,72.0225
2025-10,FWD534WR,耐候系列,SUP052,72.225,CNY,6.91,0.08,78.003
2025-11,FWD534WR,耐候系列,SUP029,65.475,CNY,7.08,0.1,66.7845
2024-10,FWD5518WR,耐候系列,SUP047,96.3,CNY,6.93,0.03,106.893
2024-11,FWD5518WR,耐候系列,SUP010,88.2,CNY,7.26,0.08,99.666
2024-12,FWD5518WR,耐候系列,SUP033,85.5,CNY,7.29,0.03,91.485
2025-01,FWD5518WR,耐候系列,SUP002,88.2,CNY,6.91,0.12,96.138
2025-02,FWD5518WR,耐候系列,SUP005,86.4,CNY,7.06,0.13,89.856
2025-03,FWD5518WR,耐候系列,SUP004,87.3,CNY,6.97,0.13,92.538
2025-04,FWD5518WR,耐候系列,SUP005,88.2,CNY,6.88,0.09,99.666
2025-05,FWD5518WR,耐候系列,SUP041,89.1,CNY,7.09,0.11,98.01
2025-06,FWD5518WR,耐候系列,SUP041,95.4,CNY,6.96,0.03,102.078
2025-07,FWD5518WR,耐候系列,SUP022,93.6,CNY,6.93,0.05,106.704
2025-08,FWD5518WR,耐候系列,SUP005,87.3,CNY,7.22,0.09,98.649
2025-09,FWD5518WR,耐候系列,SUP057,91.8,CNY,6.96,0.08,97.308
2025-10,FWD5518WR,耐候系列,SUP028,88.2,CNY,6.92,0.07,90.846
2025-11,FWD5518WR,耐候系列,SUP038,88.2,CNY,6.97,0.1,94.374
2024-10,FWD5519WR,耐候系列,SUP035,85.5,CNY,7.15,0.11,98.325
2024-11,FWD5519WR,耐候系列,SUP038,97.2,CNY,7.05,0.11,109.836
2024-12,FWD5519WR,耐候系列,SUP055,87.3,CNY,7.15,0.05,96.03
2025-01,FWD5519WR,耐候系列,SUP035,93.6,CNY,7.15,0.07,97.344
2025-02,FWD5519WR,耐候系列,SUP010,95.4,CNY,7.26,0.03,101.124
2025-03,FWD5519WR,耐候系列,SUP056,94.5,CNY,6.93,0.12,99.225
2025-04,FWD5519WR,耐候系列,SUP002,89.1,CNY,7.2,0.07,100.683
2025-05,FWD5519WR,耐候系列,SUP053,94.5,CNY,7.2,0.1,103.005
2025-06,FWD5519WR,耐候系列,SUP044,88.2,CNY,7.0,0.07,90.846
2025-07,FWD5519WR,耐候系列,SUP011,90.0,CNY,7.29,0.08,94.5
2025-08,FWD5519WR,耐候系列,SUP059,90.9,CNY,7.25,0.02,101.808
2025-09,FWD5519WR,耐候系列,SUP013,90.9,CNY,6.81,0.03,97.263
2025-10,FWD5519WR,耐候系列,SUP025,92.7,CNY,6.83,0.08,95.481
2025-11,FWD5519WR,耐候系列,SUP016,86.4,CNY,7.12,0.02,91.584
2024-10,FWD6002AWR,耐候系列,SUP039,60.6,CNY,7.03,0.02,63.024
2024-11,FWD6002AWR,耐候系列,SUP032,61.8,CNY,7.01,0.02,70.452
2024-12,FWD6002AWR,耐候系列,SUP011,60.6,CNY,7.27,0.07,68.478
2025-01,FWD6002AWR,耐候系列,SUP058,61.2,CNY,6.95,0.12,69.768
2025-02,FWD6002AWR,耐候系列,SUP054,58.8,CNY,7.23,0.06,62.328
2025-03,FWD6002AWR,耐候系列,SUP004,58.2,CNY,7.1,0.12,64.602
2025-04,FWD6002AWR,耐候系列,SUP027,61.8,CNY,7.12,0.09,65.508
2025-05,FWD6002AWR,耐候系列,SUP032,61.2,CNY,7.28,0.06,67.932
2025-06,FWD6002AWR,耐候系列,SUP034,60.6,CNY,7.06,0.04,64.236
2025-07,FWD6002AWR,耐候系列,SUP046,62.4,CNY,6.88,0.13,68.64
2025-08,FWD6002AWR,耐候系列,SUP026,58.8,CNY,6.87,0.04,64.68
2025-09,FWD6002AWR,耐候系列,SUP020,60.0,CNY,6.9,0.08,68.4
2025-10,FWD6002AWR,耐候系列,SUP004,60.6,CNY,7.11,0.09,63.63
2025-11,FWD6002AWR,耐候系列,SUP041,61.8,CNY,7.09,0.09,69.216
2024-10,FWD6003TWR,耐候系列,SUP010,63.6,CNY,7.2,0.01,64.872
2024-11,FWD6003TWR,耐候系列,SUP003,61.2,CNY,7.21,0.03,69.768
2024-12,FWD6003TWR,耐候系列,SUP042,61.2,CNY,6.82,0.08,62.424
2025-01,FWD6003TWR,耐候系列,SUP032,58.8,CNY,6.87,0.12,61.74
2025-02,FWD6003TWR,耐候系列,SUP017,58.8,CNY,7.23,0.13,64.092
2025-03,FWD6003TWR,耐候系列,SUP006,58.2,CNY,7.03,0.1,60.528
2025-04,FWD6003TWR,耐候系列,SUP055,60.6,CNY,6.95,0.02,67.266
2025-05,FWD6003TWR,耐候系列,SUP031,64.2,CNY,7.02,0.03,69.978
2025-06,FWD6003TWR,耐候系列,SUP012,57.6,CNY,6.88,0.03,64.512
2025-07,FWD6003TWR,耐候系列,SUP008,60.6,CNY,7.09,0.07,67.266
2025-08,FWD6003TWR,耐候系列,SUP041,58.2,CNY,7.2,0.12,64.602
2025-09,FWD6003TWR,耐候系列,SUP049,61.8,CNY,7.03,0.1,64.89
2025-10,FWD6003TWR,耐候系列,SUP023,59.4,CNY,7.1,0.07,64.152
2025-11,FWD6003TWR,耐候系列,SUP010,64.8,CNY,7.26,0.1,69.336
2024-10,FWD8205WR,耐候系列,SUP051,169.95,CNY,7.02,0.08,183.546
2024-11,FWD8205WR,耐候系列,SUP047,178.2,CNY,7.0,0.12,197.802
2024-12,FWD8205WR,耐候系列,SUP017,174.9,CNY,7.28,0.11,194.139
2025-01,FWD8205WR,耐候系列,SUP019,158.4,CNY,7.17,0.06,164.736
2025-02,FWD8205WR,耐候系列,SUP017,166.65,CNY,7.09,0.03,179.982
2025-03,FWD8205WR,耐候系列,SUP026,169.95,CNY,7.16,0.06,175.0485
2025-04,FWD8205WR,耐候系列,SUP012,173.25,CNY,7.15,0.06,199.2375
2025-05,FWD8205WR,耐候系列,SUP016,176.55,CNY,7.25,0.0,199.5015
2025-06,FWD8205WR,耐候系列,SUP050,158.4,CNY,7.22,0.1,171.072
2025-07,FWD8205WR,耐候系列,SUP019,171.6,CNY,6.98,0.02,176.748
2025-08,FWD8205WR,耐候系列,SUP017,158.4,CNY,7.13,0.09,167.904
2025-09,FWD8205WR,耐候系列,SUP031,176.55,CNY,6.94,0.11,199.5015
2025-10,FWD8205WR,耐候系列,SUP060,165.0,CNY,7.2,0.02,188.1
2025-11,FWD8205WR,耐候系列,SUP025,168.3,CNY,7.0,0.04,191.862
2024-10,FWD8503WR,耐候系列,SUP003,129.6,CNY,7.05,0.01,141.264
2024-11,FWD8503WR,耐候系列,SUP018,129.6,CNY,7.16,0.02,132.192
2024-12,FWD8503WR,耐候系列,SUP038,140.4,CNY,7.17,0.13,154.44
2025-01,FWD8503WR,耐候系列,SUP019,135.0,CNY,7.21,0.04,144.45
2025-02,FWD8503WR,耐候系列,SUP015,129.6,CNY,6.96,0.07,141.264
2025-03,FWD8503WR,耐候系列,SUP001,130.95,CNY,7.02,0.04,150.5925
2025-04,FWD8503WR,耐候系列,SUP014,139.05,CNY,7.15,0.13,155.736
2025-05,FWD8503WR,耐候系列,SUP022,140.4,CNY,7.26,0.02,157.248
2025-06,FWD8503WR,耐候系列,SUP045,135.0,CNY,6.94,0.13,139.05
2025-07,FWD8503WR,耐候系列,SUP031,129.6,CNY,7.21,0.06,134.784
2025-08,FWD8503WR,耐候系列,SUP013,144.45,CNY,7.07,0.1,151.6725
2025-09,FWD8503WR,耐候系列,SUP057,136.35,CNY,7.16,0.13,147.258
2025-10,FWD8503WR,耐候系列,SUP007,136.35,CNY,7.22,0.0,149.985
2025-11,FWD8503WR,耐候系列,SUP009,130.95,CNY,7.23,0.0,144.045
2024-10,FWD96107SW,耐候系列,SUP033,76.5,CNY,7.2,0.02,84.15
2024-11,FWD96107SW,耐候系列,SUP046,72.0,CNY,6.94,0.01,77.04
2024-12,FWD96107SW,耐候系列,SUP051,81.0,CNY,7.27,0.05,90.72
2025-01,FWD96107SW,耐候系列,SUP022,75.0,CNY,7.07,0.12,83.25
2025-02,FWD96107SW,耐候系列,SUP038,72.0,CNY,6.96,0.03,77.04
2025-03,FWD96107SW,耐候系列,SUP049,73.5,CNY,7.02,0.03,76.44
2025-04,FWD96107SW,耐候系列,SUP040,75.0,CNY,7.18,0.02,80.25
2025-05,FWD96107SW,耐候系列,SUP046,80.25,CNY,6.99,0.04,92.2875
2025-06,FWD96107SW,耐候系列,SUP018,75.75,CNY,7.2,0.03,78.0225
2025-07,FWD96107SW,耐候系列,SUP024,73.5,CNY,7.2,0.08,77.175
2025-08,FWD96107SW,耐候系列,SUP046,78.0,CNY,7.14,0.1,85.8
2025-09,FWD96107SW,耐候系列,SUP004,75.75,CNY,7.06,0.03,81.0525
2025-10,FWD96107SW,耐候系列,SUP001,78.0,CNY,7.02,0.04,83.46
2025-11,FWD96107SW,耐候系列,SUP059,77.25,CNY,6.96,0.01,87.2925
2024-10,FWD901KSW,耐候系列,SUP045,105.3,CNY,6.93,0.07,108.459
2024-11,FWD901KSW,耐候系列,SUP028,95.55,CNY,6.83,0.06,106.0605
2024-12,FWD901KSW,耐候系列,SUP035,93.6,CNY,6.86,0.01,107.64
2025-01,FWD901KSW,耐候系列,SUP032,96.525,CNY,6.99,0.06,107.1428
2025-02,FWD901KSW,耐候系列,SUP019,99.45,CNY,7.09,0.0,108.4005
2025-03,FWD901KSW,耐候系列,SUP020,104.325,CNY,6.91,0.05,117.8872
2025-04,FWD901KSW,耐候系列,SUP001,104.325,CNY,7.17,0.11,118.9305
2025-05,FWD901KSW,耐候系列,SUP012,93.6,CNY,6.98,0.11,106.704
2025-06,FWD901KSW,耐候系列,SUP046,103.35,CNY,7.27,0.1,117.819
2025-07,FWD901KSW,耐候系列,SUP019,94.575,CNY,6.83,0.12,106.8697
2025-08,FWD901KSW,耐候系列,SUP041,102.375,CNY,6.92,0.04,110.565
2025-09,FWD901KSW,耐候系列,SUP007,98.475,CNY,7.04,0.12,111.2767
2025-10,FWD901KSW,耐候系列,SUP059,95.55,CNY,7.02,0.06,104.1495
2025-11,FWD901KSW,耐候系列,SUP039,105.3,CNY,7.03,0.05,111.618
2024-10,FWDV015,玻璃包银系列,SUP045,5887.35,CNY,6.88,0.04,6534.9585
2024-11,FWDV015,玻璃包银系列,SUP036,6007.5,CNY,6.81,0.06,6307.875
2024-12,FWDV015,玻璃包银系列,SUP011,6067.575,CNY,6.89,0.02,6917.0355
2025-01,FWDV015,玻璃包银系列,SUP035,5767.2,CNY,7.16,0.1,6459.264
2025-02,FWDV015,玻璃包银系列,SUP002,5827.275,CNY,7.05,0.07,6176.9115
2025-03,FWDV015,玻璃包银系列,SUP046,6067.575,CNY,7.29,0.08,6431.6295
2025-04,FWDV015,玻璃包银系列,SUP058,6428.025,CNY,6.89,0.0,6942.267
2025-05,FWDV015,玻璃包银系列,SUP010,6307.875,CNY,7.22,0.09,7064.82
2025-06,FWDV015,玻璃包银系列,SUP034,6428.025,CNY,6.85,0.05,6877.9868
2025-07,FWDV015,玻璃包银系列,SUP031,6067.575,CNY,6.84,0.07,6370.9537
2025-08,FWDV015,玻璃包银系列,SUP036,6007.5,CNY,7.07,0.1,6548.175
2025-09,FWDV015,玻璃包银系列,SUP033,6367.95,CNY,7.14,0.06,7132.104
2025-10,FWDV015,玻璃包银系列,SUP033,6488.1,CNY,6.83,0.02,6812.505
2025-11,FWDV015,玻璃包银系列,SUP058,6007.5,CNY,7.05,0.05,6668.325
2024-10,FWDV020,玻璃包银系列,SUP009,6852.075,CNY,6.94,0.01,7126.158
2024-11,FWDV020,玻璃包银系列,SUP037,6585.975,CNY,7.28,0.02,7244.5725
2024-12,FWDV020,玻璃包银系列,SUP035,6652.5,CNY,6.84,0.06,7583.85
2025-01,FWDV020,玻璃包银系列,SUP018,6386.4,CNY,7.07,0.01,7025.04
2025-02,FWDV020,玻璃包银系列,SUP046,6386.4,CNY,6.91,0.09,7280.496
2025-03,FWDV020,玻璃包银系列,SUP057,6719.025,CNY,7.05,0.03,7054.9762
2025-04,FWDV020,玻璃包银系列,SUP052,6852.075,CNY,7.01,0.11,7879.8862
2025-05,FWDV020,玻璃包银系列,SUP059,6719.025,CNY,6.84,0.06,7525.308
2025-06,FWDV020,玻璃包银系列,SUP055,6719.025,CNY,6.83,0.02,6920.5957
2025-07,FWDV020,玻璃包银系列,SUP050,6785.55,CNY,7.1,0.01,7124.8275
2025-08,FWDV020,玻璃包银系列,SUP018,6452.925,CNY,7.26,0.1,7291.8052
2025-09,FWDV020,玻璃包银系列,SUP012,7184.7,CNY,7.15,0.04,7543.935
2025-10,FWDV020,玻璃包银系列,SUP013,6785.55,CNY,7.22,0.02,7667.6715
2025-11,FWDV020,玻璃包银系列,SUP005,7118.175,CNY,7.28,0.13,7901.1743
2024-10,FWDV040,玻璃包银系列,SUP004,5653.6125,CNY,7.02,0.04,6275.5099
2024-11,FWDV040,玻璃包银系列,SUP031,5019.5625,CNY,7.21,0.08,5521.5188
2024-12,FWDV040,玻璃包银系列,SUP050,5072.4,CNY,6.99,0.02,5731.812
2025-01,FWDV040,玻璃包银系列,SUP029,5336.5875,CNY,6.83,0.1,5603.4169
2025-02,FWDV040,玻璃包银系列,SUP033,5283.75,CNY,7.19,0.05,5706.45
2025-03,FWDV040,玻璃包银系列,SUP027,5072.4,CNY,7.06,0.09,5630.364
2025-04,FWDV040,玻璃包银系列,SUP046,5389.425,CNY,6.93,0.12,6090.0502
2025-05,FWDV040,玻璃包银系列,SUP006,5125.2375,CNY,6.93,0.12,5535.2565
2025-06,FWDV040,玻璃包银系列,SUP048,5072.4,CNY,7.25,0.05,5427.468
2025-07,FWDV040,玻璃包银系列,SUP013,5283.75,CNY,6.9,0.05,5706.45
2025-08,FWDV040,玻璃包银系列,SUP015,5336.5875,CNY,7.11,0.1,6083.7097
2025-09,FWDV040,玻璃包银系列,SUP048,5178.075,CNY,6.97,0.12,5644.1017
2025-10,FWDV040,玻璃包银系列,SUP021,5125.2375,CNY,7.23,0.03,5535.2565
2025-11,FWDV040,玻璃包银系列,SUP056,5600.775,CNY,7.26,0.11,6104.8448
2024-10,FWDV060,玻璃包银系列,SUP021,4336.2,CNY,6.84,0.07,4683.096
2024-11,FWDV060,玻璃包银系列,SUP002,4423.8,CNY,6.83,0.07,4821.942
2024-12,FWDV060,玻璃包银系列,SUP019,4380.0,CNY,7.27,0.13,4861.8
2025-01,FWDV060,玻璃包银系列,SUP026,4292.4,CNY,7.02,0.06,4421.172
2025-02,FWDV060,玻璃包银系列,SUP057,4380.0,CNY,6.83,0.07,4599.0
2025-03,FWDV060,玻璃包银系列,SUP045,4248.6,CNY,6.89,0.12,4885.89
2025-04,FWDV060,玻璃包银系列,SUP059,4380.0,CNY,6.86,0.09,4555.2
2025-05,FWDV060,玻璃包银系列,SUP016,4423.8,CNY,6.86,0.12,4556.514
2025-06,FWDV060,玻璃包银系列,SUP003,4642.8,CNY,7.16,0.01,4967.796
2025-07,FWDV060,玻璃包银系列,SUP014,4204.8,CNY,7.01,0.02,4415.04
2025-08,FWDV060,玻璃包银系列,SUP030,4511.4,CNY,7.2,0.09,5052.768
2025-09,FWDV060,玻璃包银系列,SUP035,4292.4,CNY,7.17,0.09,4507.02
2025-10,FWDV060,玻璃包银系列,SUP045,4204.8,CNY,7.19,0.1,4457.088
2025-11,FWDV060,玻璃包银系列,SUP017,4292.4,CNY,6.8,0.04,4764.564
2024-10,FWDV080,玻璃包银系列,SUP006,3719.1,CNY,6.85,0.1,3830.673
2024-11,FWDV080,玻璃包银系列,SUP005,4060.65,CNY,7.12,0.01,4669.7475
2024-12,FWDV080,玻璃包银系列,SUP030,4060.65,CNY,7.14,0.08,4223.076
2025-01,FWDV080,玻璃包银系列,SUP053,3757.05,CNY,7.11,0.12,4283.037
2025-02,FWDV080,玻璃包银系列,SUP009,3719.1,CNY,7.13,0.05,4202.583
2025-03,FWDV080,玻璃包银系列,SUP036,3757.05,CNY,7.07,0.01,3869.7615
2025-04,FWDV080,玻璃包银系列,SUP009,3605.25,CNY,6.83,0.08,3713.4075
2025-05,FWDV080,玻璃包银系列,SUP013,3719.1,CNY,6.93,0.01,4053.819
2025-06,FWDV080,玻璃包银系列,SUP012,3719.1,CNY,7.01,0.1,3979.437
2025-07,FWDV080,玻璃包银系列,SUP032,3681.15,CNY,6.96,0.02,4196.511
2025-08,FWDV080,玻璃包银系列,SUP021,3870.9,CNY,6.98,0.03,4103.154
2025-09,FWDV080,玻璃包银系列,SUP040,3757.05,CNY,7.25,0.07,4057.614
2025-10,FWDV080,玻璃包银系列,SUP038,3946.8,CNY,7.09,0.03,4499.352
2025-11,FWDV080,玻璃包银系列,SUP028,3870.9,CNY,7.01,0.04,4219.281
2024-10,FWDV095,玻璃包银系列,SUP057,1621.05,CNY,6.93,0.02,1685.892
2024-11,FWDV095,玻璃包银系列,SUP056,1588.95,CNY,7.24,0.06,1700.1765
2024-12,FWDV095,玻璃包银系列,SUP048,1717.35,CNY,7.28,0.1,1906.2585
2025-01,FWDV095,玻璃包银系列,SUP055,1733.4,CNY,7.04,0.05,1854.738
2025-02,FWDV095,玻璃包银系列,SUP055,1717.35,CNY,6.86,0.0,1974.9525
2025-03,FWDV095,玻璃包银系列,SUP048,1621.05,CNY,6.97,0.1,1669.6815
2025-04,FWDV095,玻璃包银系列,SUP038,1685.25,CNY,6.83,0.04,1904.3325
2025-05,FWDV095,玻璃包银系列,SUP055,1605.0,CNY,7.22,0.1,1829.7
2025-06,FWDV095,玻璃包银系列,SUP043,1621.05,CNY,7.04,0.02,1669.6815
2025-07,FWDV095,玻璃包银系列,SUP053,1621.05,CNY,6.93,0.05,1718.313
2025-08,FWDV095,玻璃包银系列,SUP006,1524.75,CNY,7.12,0.1,1677.225
2025-09,FWDV095,玻璃包银系列,SUP052,1556.85,CNY,6.94,0.06,1712.535
2025-10,FWDV095,玻璃包银系列,SUP035,1572.9,CNY,6.93,0.04,1745.919
2025-11,FWDV095,玻璃包银系列,SUP013,1588.95,CNY,6.84,0.01,1716.066
2024-10,FWDV150,玻璃包银系列,SUP013,2016.0,CNY,7.29,0.06,2298.24
2024-11,FWDV150,玻璃包银系列,SUP044,2035.2,CNY,7.0,0.06,2320.128
2024-12,FWDV150,玻璃包银系列,SUP030,2016.0,CNY,7.09,0.09,2257.92
2025-01,FWDV150,玻璃包银系列,SUP025,2016.0,CNY,6.92,0.01,2096.64
2025-02,FWDV150,玻璃包银系列,SUP058,2016.0,CNY,7.28,0.08,2257.92
2025-03,FWDV150,玻璃包银系列,SUP023,1824.0,CNY,6.93,0.01,2061.12
2025-04,FWDV150,玻璃包银系列,SUP045,1977.6,CNY,7.26,0.04,2076.48
2025-05,FWDV150,玻璃包银系列,SUP011,1958.4,CNY,7.23,0.03,2212.992
2025-06,FWDV150,玻璃包银系列,SUP055,1996.8,CNY,7.24,0.11,2156.544
2025-07,FWDV150,玻璃包银系列,SUP050,1920.0,CNY,7.24,0.13,2054.4
2025-08,FWDV150,玻璃包银系列,SUP025,1843.2,CNY,6.93,0.02,2009.088
2025-09,FWDV150,玻璃包银系列,SUP046,2035.2,CNY,7.01,0.03,2075.904
2025-10,FWDV150,玻璃包银系列,SUP007,1881.6,CNY,6.9,0.1,2032.128
2025-11,FWDV150,玻璃包银系列,SUP030,1958.4,CNY,7.05,0.06,2095.488
2024-10,FWDV155,玻璃包银系列,SUP023,1052.925,CNY,7.07,0.13,1105.5712
2024-11,FWDV155,玻璃包银系列,SUP006,1084.2,CNY,6.87,0.06,1160.094
2024-12,FWDV155,玻璃包银系列,SUP037,1032.075,CNY,7.01,0.03,1145.6033
2025-01,FWDV155,玻璃包银系列,SUP038,1073.775,CNY,7.07,0.1,1191.8903
2025-02,FWDV155,玻璃包银系列,SUP008,1105.05,CNY,7.24,0.01,1160.3025
2025-03,FWDV155,玻璃包银系列,SUP018,1042.5,CNY,6.92,0.01,1094.625
2025-04,FWDV155,玻璃包银系列,SUP006,1084.2,CNY,7.0,0.13,1127.568
2025-05,FWDV155,玻璃包银系列,SUP024,1115.475,CNY,7.15,0.01,1260.4868
2025-06,FWDV155,玻璃包银系列,SUP005,1105.05,CNY,7.29,0.06,1226.6055
2025-07,FWDV155,玻璃包银系列,SUP032,1042.5,CNY,7.04,0.09,1167.6
2025-08,FWDV155,玻璃包银系列,SUP030,1063.35,CNY,7.18,0.06,1137.7845
2025-09,FWDV155,玻璃包银系列,SUP001,1094.625,CNY,7.14,0.05,1149.3563
2025-10,FWDV155,玻璃包银系列,SUP016,1063.35,CNY,7.27,0.08,1169.685
2025-11,FWDV155,玻璃包银系列,SUP033,1011.225,CNY,6.83,0.0,1142.6843
2024-10,FWDV220,玻璃包银系列,SUP013,1078.65,CNY,6.84,0.01,1208.088
2024-11,FWDV220,玻璃包银系列,SUP047,1078.65,CNY,7.12,0.03,1197.3015
2024-12,FWDV220,玻璃包银系列,SUP025,1131.525,CNY,7.2,0.05,1188.1013
2025-01,FWDV220,玻璃包银系列,SUP052,1068.075,CNY,7.25,0.01,1089.4365
2025-02,FWDV220,玻璃包银系列,SUP003,1036.35,CNY,6.81,0.01,1139.985
2025-03,FWDV220,玻璃包银系列,SUP044,1078.65,CNY,7.04,0.0,1186.515
2025-04,FWDV220,玻璃包银系列,SUP043,1120.95,CNY,6.94,0.02,1266.6735
2025-05,FWDV220,玻璃包银系列,SUP016,1089.225,CNY,6.94,0.02,1132.794
2025-06,FWDV220,玻璃包银系列,SUP006,1046.925,CNY,6.97,0.13,1162.0867
2025-07,FWDV220,玻璃包银系列,SUP022,1046.925,CNY,7.24,0.02,1141.1482
2025-08,FWDV220,玻璃包银系列,SUP036,1057.5,CNY,7.18,0.13,1163.25
2025-09,FWDV220,玻璃包银系列,SUP006,1068.075,CNY,6.84,0.13,1217.6055
2025-10,FWDV220,玻璃包银系列,SUP039,1089.225,CNY,7.2,0.0,1132.794
2025-11,FWDV220,玻璃包银系列,SUP028,1036.35,CNY,7.07,0.1,1067.4405
2024-10,FWDV550,玻璃包银系列,SUP007,1041.45,CNY,7.28,0.09,1156.0095
2024-11,FWDV550,玻璃包银系列,SUP020,962.85,CNY,7.16,0.06,1020.621
2024-12,FWDV550,玻璃包银系列,SUP044,1031.625,CNY,6.85,0.08,1176.0525
2025-01,FWDV550,玻璃包银系列,SUP018,1051.275,CNY,6.88,0.0,1187.9407
2025-02,FWDV550,玻璃包银系列,SUP025,992.325,CNY,6.85,0.07,1071.711
2025-03,FWDV550,玻璃包银系列,SUP015,972.675,CNY,6.9,0.06,992.1285
2025-04,FWDV550,玻璃包银系列,SUP038,943.2,CNY,6.82,0.02,1037.52
2025-05,FWDV550,玻璃包银系列,SUP006,1021.8,CNY,7.23,0.03,1052.454
2025-06,FWDV550,玻璃包银系列,SUP042,943.2,CNY,7.25,0.12,1075.248
2025-07,FWDV550,玻璃包银系列,SUP014,982.5,CNY,6.86,0.06,1051.275
2025-08,FWDV550,玻璃包银系列,SUP004,962.85,CNY,7.16,0.01,1020.621
2025-09,FWDV550,玻璃包银系列,SUP056,982.5,CNY,7.11,0.13,1011.975
2025-10,FWDV550,玻璃包银系列,SUP023,1002.15,CNY,6.91,0.01,1102.365
2025-11,FWDV550,玻璃包银系列,SUP053,1041.45,CNY,7.03,0.05,1072.6935
2024-10,FWDV580,玻璃包银系列,SUP037,1051.275,CNY,6.95,0.1,1187.9407
2024-11,FWDV580,玻璃包银系列,SUP047,1021.8,CNY,7.01,0.13,1123.98
2024-12,FWDV580,玻璃包银系列,SUP027,953.025,CNY,6.84,0.05,1010.2065
2025-01,FWDV580,玻璃包银系列,SUP019,962.85,CNY,6.93,0.12,1001.364
2025-02,FWDV580,玻璃包银系列,SUP042,962.85,CNY,7.19,0.05,1010.9925
