order_id,month,order_date,customer_id,sku,category,qty,unit_price,total_amount,discount_pct,status,channel
ORD02203,2024-12,2024-12-13,CUST0113,FWDV040B,玻璃包银系列,327,5557.5,1817302.5,0.04,已完成,线下门店
ORD02204,2025-05,2025-05-12,CUST0224,FWDV220,玻璃包银系列,793,1269.0,1006317.0,0.07,已完成,经销商
ORD02205,2024-11,2024-11-05,CUST0275,FWD303,金色系列,493,37.88,18672.38,0.0,已取消,展会
ORD02206,2024-10,2024-10-28,CUST0292,BHC9230YBH,化妆品系列,244,211.2,51532.8,0.06,已取消,电商平台
ORD02207,2025-02,2025-02-08,CUST0083,FWD408,着色系列,841,55.8,46927.8,0.12,已完成,直销
ORD02208,2024-10,2024-10-12,CUST0114,FWD111MT,银白系列,738,29.58,21830.04,0.08,处理中,线下门店
ORD02209,2024-10,2024-10-13,CUST0065,FWD5870A,钻石系列,60,162.0,9720.0,0.01,已完成,经销商
ORD02210,2025-05,2025-05-08,CUST0114,FWD304,金色系列,903,34.88,31492.12,0.14,处理中,电商平台
ORD02211,2024-12,2024-12-04,CUST0205,FWD5873A,钻石系列,591,285.6,168789.6,0.14,已取消,线下门店
ORD02212,2025-06,2025-06-05,CUST0116,FWD221WR,耐候系列,790,91.8,72522.0,0.1,已完成,直销
ORD02213,2025-07,2025-07-06,CUST0186,FWD6003,超白系列,378,48.51,18336.78,0.07,已取消,电商平台
ORD02214,2025-04,2025-04-11,CUST0054,FWDV060B,玻璃包银系列,703,4632.0,3256296.0,0.11,已完成,展会
ORD02215,2024-10,2024-10-22,CUST0270,BHC89234BG,着色变色龙,342,475.0,162450.0,0.08,已取消,直销
ORD02216,2024-11,2024-11-04,CUST0119,FWD6502A,水晶系列,938,52.25,49010.5,0.14,已完成,展会
ORD02217,2025-06,2025-06-09,CUST0065,FWD111MT,银白系列,16,25.52,408.32,0.12,已取消,展会
ORD02218,2024-11,2024-11-05,CUST0246,FWD435,着色系列,425,52.2,22185.0,0.13,已完成,直销
ORD02219,2024-11,2024-11-23,CUST0167,FWD6860,水晶系列,182,85.85,15624.7,0.08,已完成,经销商
ORD02220,2025-04,2025-04-22,CUST0283,FWD101,银白系列,104,25.25,2626.0,0.09,已完成,线下门店
ORD02221,2025-11,2025-11-20,CUST0138,FWDD28M,钻石系列,291,254.8,74146.8,0.09,已取消,电商平台
ORD02222,2024-10,2024-10-10,CUST0025,FWD418B,着色系列,422,56.4,23800.8,0.1,处理中,经销商
ORD02223,2025-03,2025-03-06,CUST0209,FWD502,金属彩光系列,300,34.68,10404.0,0.13,已取消,直销
ORD02224,2025-05,2025-05-14,CUST0150,FWD411,着色系列,906,61.2,55447.2,0.04,已取消,经销商
ORD02225,2024-12,2024-12-26,CUST0084,FWD5800A,钻石系列,231,103.2,23839.2,0.11,已完成,展会
ORD02226,2025-02,2025-02-04,CUST0030,HC010AS,云母粉,448,22.75,10192.0,0.1,处理中,直销
ORD02227,2024-12,2024-12-11,CUST0031,FWDD10A,钻石系列,295,101.0,29795.0,0.03,已完成,直销
ORD02228,2025-10,2025-10-20,CUST0185,FWD217,虹彩系列,935,39.0,36465.0,0.11,处理中,线下门店
ORD02229,2025-11,2025-11-20,CUST0120,FWD361,金色系列,858,36.4,31231.2,0.09,已完成,线下门店
ORD02230,2025-07,2025-07-24,CUST0268,FWD119,银白系列,980,28.5,27930.0,0.04,已完成,线下门店
ORD02231,2025-01,2025-01-16,CUST0133,FWD5518WR,耐候系列,961,117.6,113013.6,0.09,处理中,展会
ORD02232,2025-05,2025-05-24,CUST0125,FWD509,金属彩光系列,492,31.96,15724.32,0.04,处理中,直销
ORD02233,2025-02,2025-02-01,CUST0262,FWD173,银白系列,651,23.66,15402.66,0.08,已完成,线下门店
ORD02234,2025-02,2025-02-11,CUST0044,FWD410,着色系列,105,55.2,5796.0,0.05,已取消,直销
ORD02235,2025-06,2025-06-16,CUST0230,FWD418B,着色系列,109,52.2,5689.8,0.08,已完成,展会
ORD02236,2025-02,2025-02-24,CUST0146,FWD6224,水晶系列,28,55.55,1555.4,0.06,已完成,经销商
ORD02237,2025-02,2025-02-20,CUST0273,BHC9227GOH,化妆品系列,869,215.6,187356.4,0.04,已完成,电商平台
ORD02238,2025-01,2025-01-09,CUST0055,BHC9235BVH,化妆品系列,451,220.0,99220.0,0.13,已完成,电商平台
ORD02239,2025-06,2025-06-10,CUST0054,BHC9237GRH,化妆品系列,367,189.2,69436.4,0.03,已完成,经销商
ORD02240,2025-08,2025-08-01,CUST0297,FWD3504,金属彩光系列,351,31.62,11098.62,0.14,已完成,线下门店
ORD02241,2025-11,2025-11-09,CUST0105,FWD6005,超白系列,467,38.64,18044.88,0.02,已完成,线下门店
ORD02242,2025-02,2025-02-28,CUST0282,FWD7305,其他,17,62.4,1060.8,0.14,已完成,电商平台
ORD02243,2024-10,2024-10-22,CUST0017,FWD500WR,耐候系列,108,87.3,9428.4,0.06,已完成,线下门店
ORD02244,2025-11,2025-11-07,CUST0058,FWD123TS,银白系列,758,39.14,29668.12,0.04,处理中,线下门店
ORD02245,2024-12,2024-12-03,CUST0256,FWD6601A,磁性珠光,361,147.0,53067.0,0.05,已完成,经销商
ORD02246,2024-11,2024-11-03,CUST0199,FWD532,金属彩光系列,818,35.02,28646.36,0.11,已完成,经销商
ORD02247,2025-02,2025-02-02,CUST0205,FWD219,虹彩系列,112,34.88,3906.0,0.07,处理中,直销
ORD02248,2025-09,2025-09-16,CUST0255,FWD6830,水晶系列,177,82.45,14593.65,0.12,已完成,直销
ORD02249,2024-12,2024-12-07,CUST0295,FWDV080,玻璃包银系列,581,4604.6,2675272.6,0.02,已完成,电商平台
ORD02250,2025-07,2025-07-04,CUST0225,FWD249,虹彩系列,711,39.38,27995.62,0.11,已完成,展会
ORD02251,2025-03,2025-03-21,CUST0064,BHC9328GR,玻璃变色龙,271,475.0,128725.0,0.05,处理中,展会
ORD02252,2025-05,2025-05-20,CUST0037,FWD7365,其他,229,55.2,12640.8,0.02,已完成,直销
ORD02253,2025-08,2025-08-27,CUST0299,FWD5800D,钻石系列,574,103.2,59236.8,0.09,已完成,展会
ORD02254,2025-10,2025-10-07,CUST0002,FWDV095,玻璃包银系列,203,1883.2,382289.6,0.01,已完成,电商平台
ORD02255,2025-05,2025-05-15,CUST0020,FWD361,金色系列,807,32.55,26267.85,0.07,处理中,电商平台
ORD02256,2025-04,2025-04-23,CUST0160,FWD7322B,其他,90,64.4,5796.0,0.06,处理中,电商平台
ORD02257,2025-04,2025-04-14,CUST0039,FWD506,金属彩光系列,727,24.36,17709.72,0.01,已完成,展会
ORD02258,2025-02,2025-02-09,CUST0046,FWD6830,水晶系列,514,79.9,41068.6,0.12,处理中,电商平台
ORD02259,2025-01,2025-01-21,CUST0141,FWD231WR,耐候系列,551,84.6,46614.6,0.13,处理中,直销
ORD02260,2025-03,2025-03-18,CUST0211,FWD522,金属彩光系列,967,33.66,32549.22,0.0,已取消,直销
ORD02261,2025-04,2025-04-05,CUST0211,FWD535,金属彩光系列,677,33.32,22557.64,0.11,已完成,电商平台
ORD02262,2025-01,2025-01-07,CUST0029,FWD122,银白系列,80,28.8,2304.0,0.03,已完成,线下门店
ORD02263,2025-10,2025-10-01,CUST0276,FWD323WR,耐候系列,271,90.0,24390.0,0.12,处理中,展会
ORD02264,2025-06,2025-06-21,CUST0218,FWD3502,金属彩光系列,449,30.26,13586.74,0.12,已完成,直销
ORD02265,2025-10,2025-10-05,CUST0137,FWDV080B,玻璃包银系列,637,3722.4,2371168.8,0.07,已完成,电商平台
ORD02266,2025-09,2025-09-02,CUST0040,FWD231,虹彩系列,994,33.75,33547.5,0.14,已完成,电商平台
ORD02267,2025-04,2025-04-28,CUST0161,FWD6005T,超白系列,268,32.62,8743.5,0.15,已完成,经销商
ORD02268,2025-05,2025-05-02,CUST0125,FWDD23X,钻石系列,958,215.0,205970.0,0.08,已完成,直销
ORD02269,2025-02,2025-02-28,CUST0228,FWD6602,磁性珠光,964,144.0,138816.0,0.13,已完成,电商平台
ORD02270,2025-05,2025-05-15,CUST0022,FWD5873A,钻石系列,708,266.0,188328.0,0.07,已取消,线下门店
ORD02271,2025-11,2025-11-09,CUST0290,FWD522WR,耐候系列,725,88.2,63945.0,0.12,已取消,电商平台
ORD02272,2025-05,2025-05-16,CUST0197,FWDV220,玻璃包银系列,962,1198.5,1152957.0,0.15,已完成,直销
ORD02273,2025-04,2025-04-02,CUST0035,FWD323M,金色系列,741,32.25,23897.25,0.05,已取消,线下门店
ORD02274,2025-10,2025-10-06,CUST0265,FWD201,虹彩系列,143,33.75,4826.25,0.03,已完成,经销商
ORD02275,2025-01,2025-01-10,CUST0300,FWD506,金属彩光系列,699,24.64,17223.36,0.04,已完成,直销
ORD02276,2025-07,2025-07-16,CUST0171,FWD103,银白系列,969,27.55,26695.95,0.06,已完成,线下门店
ORD02277,2025-03,2025-03-02,CUST0053,FWD5892,钻石系列,422,232.5,98115.0,0.05,已完成,线下门店
ORD02278,2025-03,2025-03-14,CUST0174,FWD7504,其他,452,94.0,42488.0,0.02,已取消,线下门店
ORD02279,2025-06,2025-06-25,CUST0113,FWD5874A,钻石系列,309,266.0,82194.0,0.12,已完成,展会
ORD02280,2025-10,2025-10-15,CUST0071,FWDD21X,钻石系列,950,252.5,239875.0,0.02,已完成,线下门店
ORD02281,2025-02,2025-02-14,CUST0123,FWDD29L,钻石系列,740,318.5,235690.0,0.06,已取消,经销商
ORD02282,2025-08,2025-08-18,CUST0058,FWD3500,金属彩光系列,663,32.64,21640.32,0.09,已完成,电商平台
ORD02283,2024-10,2024-10-24,CUST0171,FWD308,金色系列,808,35.62,28785.0,0.01,已完成,线下门店
ORD02284,2025-09,2025-09-20,CUST0055,FWD205M,虹彩系列,734,39.0,28626.0,0.15,已完成,经销商
ORD02285,2025-07,2025-07-12,CUST0093,FWD500,金属彩光系列,474,33.66,15954.84,0.07,已完成,直销
ORD02286,2025-04,2025-04-13,CUST0023,FWD6003,超白系列,469,42.14,19763.66,0.14,已取消,电商平台
ORD02287,2025-05,2025-05-04,CUST0012,FWD211,虹彩系列,955,33.0,31515.0,0.02,已完成,经销商
ORD02288,2025-06,2025-06-15,CUST0289,FWDV220,玻璃包银系列,80,1339.5,107160.0,0.08,已完成,电商平台
ORD02289,2025-03,2025-03-13,CUST0187,FWD3502,金属彩光系列,183,33.32,6097.56,0.15,已完成,线下门店
ORD02290,2024-10,2024-10-15,CUST0276,FWD2205G,虹彩系列,195,39.0,7605.0,0.07,已完成,电商平台
ORD02291,2025-02,2025-02-24,CUST0239,FWD6830,水晶系列,220,89.25,19635.0,0.02,已完成,展会
ORD02292,2025-07,2025-07-09,CUST0067,FWD151,银白系列,316,21.75,6873.0,0.11,已取消,经销商
ORD02293,2025-05,2025-05-03,CUST0135,FWD205M,虹彩系列,674,36.38,24516.75,0.11,已取消,电商平台
ORD02294,2025-05,2025-05-10,CUST0290,FWD6002A,超白系列,442,34.5,15249.0,0.03,已完成,展会
ORD02295,2025-05,2025-05-03,CUST0060,FWD7351,其他,158,60.6,9574.8,0.14,已完成,经销商
ORD02296,2024-12,2024-12-13,CUST0173,FWD403,着色系列,768,42.24,32440.32,0.08,处理中,展会
ORD02297,2025-07,2025-07-04,CUST0200,FWD500,金属彩光系列,856,33.32,28521.92,0.12,处理中,线下门店
ORD02298,2025-11,2025-11-19,CUST0246,FWD6500,水晶系列,328,56.65,18581.2,0.09,已完成,直销
ORD02299,2025-07,2025-07-25,CUST0090,FWD306WR,耐候系列,127,79.2,10058.4,0.05,已完成,展会
ORD02300,2025-01,2025-01-04,CUST0117,FWD173,银白系列,767,27.3,20939.1,0.03,已取消,线下门店
ORD02301,2024-10,2024-10-15,CUST0092,FWD500,金属彩光系列,242,33.32,8063.44,0.06,处理中,经销商
ORD02302,2025-04,2025-04-17,CUST0157,FWD5895,钻石系列,219,235.0,51465.0,0.11,已完成,经销商
ORD02303,2024-10,2024-10-23,CUST0076,FWD223WR,耐候系列,549,88.2,48421.8,0.08,已取消,电商平台
ORD02304,2025-05,2025-05-28,CUST0052,FWD7504,其他,132,102.0,13464.0,0.14,已完成,线下门店
ORD02305,2024-11,2024-11-18,CUST0222,FWD419B,着色系列,454,57.6,26150.4,0.1,处理中,展会
ORD02306,2024-12,2024-12-19,CUST0098,FWD509,金属彩光系列,148,35.02,5182.96,0.05,已取消,展会
ORD02307,2025-11,2025-11-01,CUST0128,FWDV220,玻璃包银系列,165,1226.7,202405.5,0.06,已取消,展会
ORD02308,2025-10,2025-10-21,CUST0171,FWD524,金属彩光系列,490,33.32,16326.8,0.04,已完成,电商平台
ORD02309,2025-06,2025-06-17,CUST0293,FWD205,虹彩系列,405,38.62,15643.12,0.09,已完成,经销商
ORD02310,2025-07,2025-07-25,CUST0271,FWD5872C,钻石系列,527,231.4,121947.8,0.02,已完成,线下门店
ORD02311,2025-09,2025-09-28,CUST0010,FWD6840,水晶系列,113,79.9,9028.7,0.05,处理中,电商平台
ORD02312,2025-10,2025-10-12,CUST0259,FWD6502A,水晶系列,325,50.6,16445.0,0.15,已完成,经销商
ORD02313,2025-05,2025-05-11,CUST0035,FWD306,金色系列,553,33.0,18249.0,0.03,已完成,经销商
ORD02314,2025-03,2025-03-07,CUST0073,FWD6502,水晶系列,204,53.35,10883.4,0.05,处理中,电商平台
ORD02315,2025-09,2025-09-18,CUST0252,FWD121WR,耐候系列,204,54.0,11016.0,0.06,处理中,直销
ORD02316,2025-09,2025-09-14,CUST0239,FWD152,银白系列,952,24.03,22876.56,0.05,已完成,经销商
ORD02317,2024-12,2024-12-24,CUST0174,FWDD29L,钻石系列,292,336.0,98112.0,0.09,已完成,展会
ORD02318,2025-07,2025-07-03,CUST0022,FWD436 ,着色系列,878,26.0,22828.0,0.02,已完成,电商平台
ORD02319,2024-11,2024-11-07,CUST0026,FWD224,虹彩系列,605,37.12,22460.62,0.02,已取消,展会
ORD02320,2025-03,2025-03-06,CUST0034,FWD524,金属彩光系列,791,32.64,25818.24,0.01,处理中,展会
ORD02321,2024-12,2024-12-20,CUST0085,FWD5872A,钻石系列,49,243.6,11936.4,0.01,已完成,直销
ORD02322,2025-09,2025-09-17,CUST0251,FWD417,着色系列,126,60.6,7635.6,0.07,已完成,直销
ORD02323,2025-10,2025-10-03,CUST0154,FWD502,金属彩光系列,181,30.6,5538.6,0.15,已取消,线下门店
ORD02324,2025-02,2025-02-05,CUST0010,FWD6683T,磁性珠光,474,267.0,126558.0,0.13,已取消,展会
ORD02325,2025-03,2025-03-28,CUST0294,FWDV060B,玻璃包银系列,358,4776.75,1710076.5,0.07,处理中,线下门店
ORD02326,2024-12,2024-12-22,CUST0119,FWD101WR,耐候系列,29,53.4,1548.6,0.06,已取消,直销
ORD02327,2024-12,2024-12-18,CUST0074,FWD491,着色系列,340,55.8,18972.0,0.1,已完成,电商平台
ORD02328,2024-11,2024-11-12,CUST0214,FWD259,虹彩系列,958,37.88,36284.25,0.14,已完成,直销
ORD02329,2025-10,2025-10-14,CUST0082,FWD6602E,磁性珠光,606,150.0,90900.0,0.01,已取消,线下门店
ORD02330,2024-12,2024-12-14,CUST0191,FWD6300T,水晶系列,704,77.35,54454.4,0.02,已完成,展会
ORD02331,2025-10,2025-10-25,CUST0065,FWD530,金属彩光系列,178,35.02,6233.56,0.15,已完成,线下门店
ORD02332,2025-03,2025-03-06,CUST0029,FWD411,着色系列,998,60.0,59880.0,0.0,处理中,经销商
ORD02333,2025-08,2025-08-03,CUST0260,FWD221WR,耐候系列,221,83.7,18497.7,0.09,已取消,经销商
ORD02334,2025-09,2025-09-11,CUST0274,FWD504WR,耐候系列,302,89.1,26908.2,0.0,已取消,展会
ORD02335,2024-10,2024-10-02,CUST0130,BHC9227GOH,化妆品系列,912,220.0,200640.0,0.01,已完成,展会
ORD02336,2024-12,2024-12-19,CUST0117,BHC9326BM ,玻璃变色龙,196,22.25,4361.0,0.1,已完成,直销
ORD02337,2025-02,2025-02-20,CUST0200,FWD215WR,耐候系列,445,78.3,34843.5,0.06,已完成,直销
ORD02338,2025-11,2025-11-15,CUST0117,FWD6500,水晶系列,445,51.7,23006.5,0.13,已完成,展会
ORD02339,2025-11,2025-11-02,CUST0165,FWDV080,玻璃包银系列,834,5110.6,4262240.4,0.09,已完成,直销
ORD02340,2025-09,2025-09-14,CUST0170,FWD405B,着色系列,673,44.0,29612.0,0.01,处理中,展会
ORD02341,2025-08,2025-08-19,CUST0055,FWD289,虹彩系列,287,37.88,10870.12,0.09,已完成,电商平台
ORD02342,2025-11,2025-11-26,CUST0234,FWD405B,着色系列,141,41.8,5893.8,0.02,已完成,展会
ORD02343,2025-10,2025-10-22,CUST0250,FWD151,银白系列,232,24.5,5684.0,0.09,已完成,经销商
ORD02344,2025-04,2025-04-28,CUST0093,FWD221WR,耐候系列,657,88.2,57947.4,0.05,已取消,电商平台
ORD02345,2025-09,2025-09-25,CUST0167,FWD5518WR,耐候系列,531,115.2,61171.2,0.1,已完成,展会
ORD02346,2024-11,2024-11-06,CUST0222,FWD6005,超白系列,988,39.06,38591.28,0.13,处理中,直销
ORD02347,2024-11,2024-11-04,CUST0001,BHC9327GP,玻璃变色龙,737,505.0,372185.0,0.06,已完成,经销商
ORD02348,2024-10,2024-10-04,CUST0264,FWD211,虹彩系列,49,36.0,1764.0,0.09,已取消,电商平台
ORD02349,2025-09,2025-09-05,CUST0091,FWD223,虹彩系列,896,34.88,31248.0,0.09,处理中,展会
ORD02350,2025-04,2025-04-22,CUST0256,FWD6830,水晶系列,316,84.15,26591.4,0.04,处理中,电商平台
ORD02351,2024-12,2024-12-13,CUST0170,FWD96107SW,耐候系列,598,88.0,52624.0,0.13,已完成,电商平台
ORD02352,2025-09,2025-09-14,CUST0188,FWD111,银白系列,630,29.0,18270.0,0.02,已取消,经销商
ORD02353,2025-04,2025-04-21,CUST0039,FWD362,金色系列,564,37.12,20938.5,0.12,已完成,直销
ORD02354,2025-11,2025-11-28,CUST0005,FWD152,银白系列,30,26.73,801.9,0.15,已完成,电商平台
ORD02355,2025-01,2025-01-27,CUST0071,FWD7305,其他,133,58.8,7820.4,0.1,已取消,展会
ORD02356,2025-02,2025-02-17,CUST0008,FWD3112,金色系列,8,40.8,326.4,0.13,已完成,经销商
ORD02357,2025-11,2025-11-25,CUST0042,FWD235,虹彩系列,322,38.62,12437.25,0.1,处理中,展会
ORD02358,2024-11,2024-11-04,CUST0286,FWD6003T,超白系列,733,37.12,27212.62,0.04,已完成,展会
ORD02359,2025-03,2025-03-05,CUST0298,FWD110,银白系列,744,25.65,19083.6,0.1,已完成,电商平台
ORD02360,2025-08,2025-08-21,CUST0275,BHC9237GRH,化妆品系列,696,206.8,143932.8,0.01,已完成,直销
ORD02361,2025-03,2025-03-12,CUST0167,FWD6002,超白系列,702,37.88,26588.25,0.03,处理中,直销
ORD02362,2024-11,2024-11-08,CUST0294,FWD5873A,钻石系列,984,260.4,256233.6,0.08,处理中,展会
ORD02363,2025-08,2025-08-03,CUST0225,FWD5871A,钻石系列,886,243.6,215829.6,0.14,处理中,电商平台
ORD02364,2025-11,2025-11-02,CUST0101,FWDD10Y,钻石系列,433,118.8,51440.4,0.11,已完成,电商平台
ORD02365,2025-09,2025-09-11,CUST0281,FWD299,虹彩系列,480,34.12,16380.0,0.07,已完成,经销商
ORD02366,2025-08,2025-08-22,CUST0083,FWD403,着色系列,110,39.6,4356.0,0.14,已完成,展会
ORD02367,2025-05,2025-05-14,CUST0187,FWD416,着色系列,590,62.4,36816.0,0.13,已完成,直销
ORD02368,2025-10,2025-10-07,CUST0213,FWD259,虹彩系列,988,37.12,36679.5,0.02,处理中,经销商
ORD02369,2025-05,2025-05-27,CUST0115,FWD4002,着色系列,340,40.48,13763.2,0.01,已完成,直销
ORD02370,2025-01,2025-01-01,CUST0268,FWD362,金色系列,628,35.62,22372.5,0.06,处理中,线下门店
ORD02371,2024-10,2024-10-17,CUST0022,FWD7365,其他,481,55.8,26839.8,0.12,处理中,经销商
ORD02372,2025-10,2025-10-02,CUST0042,FWD6883,水晶系列,296,51.15,15140.4,0.06,已完成,展会
ORD02373,2025-03,2025-03-28,CUST0042,FWD435,着色系列,149,52.2,7777.8,0.15,处理中,展会
ORD02374,2025-11,2025-11-14,CUST0235,FWDV080,玻璃包银系列,891,5262.4,4688798.4,0.1,已取消,经销商
ORD02375,2025-03,2025-03-27,CUST0224,FWD6885,水晶系列,411,55.55,22831.05,0.12,已取消,展会
ORD02376,2025-03,2025-03-17,CUST0152,FWD505,金属彩光系列,854,35.36,30197.44,0.12,已完成,线下门店
ORD02377,2025-08,2025-08-24,CUST0182,FWD101WR,耐候系列,918,54.0,49572.0,0.14,已取消,直销
ORD02378,2025-06,2025-06-07,CUST0280,FWD3302,金色系列,251,38.62,9694.88,0.12,处理中,展会
ORD02379,2024-12,2024-12-12,CUST0059,BHC9233POH,化妆品系列,978,206.8,202250.4,0.12,已完成,经销商
ORD02380,2025-09,2025-09-20,CUST0007,FWD205WR,耐候系列,565,79.2,44748.0,0.15,已取消,电商平台
ORD02381,2025-05,2025-05-08,CUST0185,FWDV080B,玻璃包银系列,649,3722.4,2415837.6,0.06,已完成,经销商
ORD02382,2025-06,2025-06-27,CUST0271,FWD152,银白系列,24,27.81,667.44,0.13,已完成,电商平台
ORD02383,2024-10,2024-10-28,CUST0094,FWD300WR,耐候系列,117,77.4,9055.8,0.08,已取消,直销
ORD02384,2024-10,2024-10-14,CUST0112,FWD491,着色系列,846,56.4,47714.4,0.07,处理中,展会
ORD02385,2024-12,2024-12-28,CUST0167,FWDD29L,钻石系列,23,304.5,7003.5,0.1,已完成,经销商
ORD02386,2025-02,2025-02-10,CUST0260,FWD6002T,超白系列,738,35.62,26291.25,0.01,处理中,直销
ORD02387,2024-12,2024-12-08,CUST0040,FWD3504,金属彩光系列,179,34.34,6146.86,0.11,已取消,电商平台
ORD02388,2025-10,2025-10-26,CUST0195,FWD520,金属彩光系列,90,34.68,3121.2,0.03,已完成,直销
ORD02389,2024-10,2024-10-22,CUST0291,BHC89233BR,着色变色龙,919,490.0,450310.0,0.05,处理中,经销商
ORD02390,2025-01,2025-01-11,CUST0216,FWD535,金属彩光系列,978,32.98,32254.44,0.14,已取消,直销
ORD02391,2025-04,2025-04-07,CUST0157,BHC9232MGH,化妆品系列,409,220.0,89980.0,0.12,已完成,经销商
ORD02392,2025-09,2025-09-13,CUST0258,FWD4012,着色系列,208,38.28,7962.24,0.1,已完成,电商平台
ORD02393,2025-05,2025-05-28,CUST0206,FWD205WR,耐候系列,618,82.8,51170.4,0.09,已完成,直销
ORD02394,2024-10,2024-10-11,CUST0075,FWD417,着色系列,538,58.8,31634.4,0.09,已完成,经销商
ORD02395,2025-09,2025-09-20,CUST0094,FWDV040,玻璃包银系列,565,7185.9,4060033.5,0.06,已完成,电商平台
ORD02396,2025-08,2025-08-23,CUST0014,FWD6502A,水晶系列,749,52.25,39135.25,0.15,已完成,直销
ORD02397,2025-04,2025-04-23,CUST0293,BHC9225BMTH,化妆品系列,488,195.8,95550.4,0.09,已完成,电商平台
ORD02398,2025-09,2025-09-28,CUST0069,FWDV015,玻璃包银系列,433,7128.9,3086813.7,0.05,已完成,线下门店
ORD02399,2025-03,2025-03-26,CUST0221,FWD6007,超白系列,874,43.61,38115.14,0.04,已完成,展会
ORD02400,2024-11,2024-11-03,CUST0045,FWD402,着色系列,913,37.4,34146.2,0.1,已完成,电商平台
ORD02401,2025-05,2025-05-23,CUST0291,FWD500,金属彩光系列,525,34.0,17850.0,0.06,处理中,线下门店
ORD02402,2025-11,2025-11-07,CUST0294,FWD225WR,耐候系列,295,82.8,24426.0,0.12,已完成,线下门店
ORD02403,2025-09,2025-09-14,CUST0008,FWD491,着色系列,373,53.4,19918.2,0.07,已完成,电商平台
ORD02404,2025-08,2025-08-20,CUST0157,FWDD10M,钻石系列,340,103.2,35088.0,0.02,处理中,电商平台
ORD02405,2025-09,2025-09-09,CUST0116,FWD152WR,耐候系列,704,52.8,37171.2,0.1,已完成,展会
ORD02406,2025-10,2025-10-01,CUST0133,FWD6601A,磁性珠光,955,133.5,127492.5,0.08,已取消,展会
ORD02407,2025-01,2025-01-07,CUST0071,FWD425,着色系列,221,54.0,11934.0,0.09,已完成,经销商
ORD02408,2025-10,2025-10-03,CUST0159,FWD5870B,钻石系列,230,180.0,41400.0,0.13,已完成,线下门店
ORD02409,2024-12,2024-12-08,CUST0021,FWD301,金色系列,414,33.38,13817.25,0.03,处理中,线下门店
ORD02410,2025-09,2025-09-11,CUST0279,FWDD28L,钻石系列,342,277.2,94802.4,0.04,已取消,直销
ORD02411,2025-07,2025-07-04,CUST0139,FWD4002,着色系列,869,43.56,37853.64,0.04,已完成,展会
ORD02412,2025-09,2025-09-13,CUST0280,FWD532,金属彩光系列,652,32.98,21502.96,0.03,已完成,线下门店
ORD02413,2025-01,2025-01-21,CUST0263,FWD3502,金属彩光系列,627,29.24,18333.48,0.07,已取消,电商平台
ORD02414,2025-03,2025-03-19,CUST0295,FWD6885,水晶系列,251,54.45,13666.95,0.07,已完成,经销商
ORD02415,2025-10,2025-10-12,CUST0190,BHC89230GY,着色变色龙,47,485.0,22795.0,0.11,已完成,电商平台
ORD02416,2025-02,2025-02-01,CUST0256,FWD520,金属彩光系列,699,31.28,21864.72,0.12,已完成,电商平台
ORD02417,2025-01,2025-01-26,CUST0155,FWD111MT,银白系列,53,26.39,1398.67,0.04,处理中,经销商
ORD02418,2024-12,2024-12-17,CUST0141,FWD6850,水晶系列,429,81.6,35006.4,0.11,已完成,经销商
ORD02419,2025-02,2025-02-08,CUST0114,FWD535,金属彩光系列,551,29.24,16111.24,0.11,已完成,电商平台
ORD02420,2025-04,2025-04-16,CUST0015,FWD535,金属彩光系列,122,29.24,3567.28,0.03,处理中,线下门店
ORD02421,2025-08,2025-08-11,CUST0041,FWDV060,玻璃包银系列,507,5781.6,2931271.2,0.12,已完成,电商平台
ORD02422,2025-05,2025-05-08,CUST0245,FWD6830,水晶系列,860,75.65,65059.0,0.11,已完成,电商平台
ORD02423,2025-01,2025-01-06,CUST0236,FWDV150,玻璃包银系列,678,2201.6,1492684.8,0.01,已完成,直销
ORD02424,2025-11,2025-11-13,CUST0276,FWD7305WR,耐候系列,675,118.8,80190.0,0.02,已完成,电商平台
ORD02425,2025-10,2025-10-14,CUST0135,FWD5872C,钻石系列,45,267.8,12051.0,0.12,已完成,展会
ORD02426,2025-02,2025-02-15,CUST0017,FWD6002AWR,耐候系列,160,69.6,11136.0,0.01,已完成,电商平台
ORD02427,2025-09,2025-09-19,CUST0207,FWD5891,钻石系列,384,232.5,89280.0,0.13,已取消,展会
ORD02428,2025-08,2025-08-15,CUST0211,FWD5872A,钻石系列,9,252.0,2268.0,0.15,已取消,直销
ORD02429,2025-04,2025-04-11,CUST0288,FWD6850,水晶系列,575,78.2,44965.0,0.07,已完成,电商平台
ORD02430,2025-03,2025-03-19,CUST0106,FWD5870A,钻石系列,934,178.2,166438.8,0.09,已完成,线下门店
ORD02431,2024-10,2024-10-02,CUST0045,FWD427,着色系列,587,57.0,33459.0,0.11,已完成,线下门店
ORD02432,2025-10,2025-10-05,CUST0207,FWD120,银白系列,810,29.12,23587.2,0.06,已完成,电商平台
ORD02433,2025-11,2025-11-07,CUST0193,FWD306,金色系列,583,34.12,19894.88,0.09,处理中,线下门店
ORD02434,2025-01,2025-01-01,CUST0029,BHC9320YB,玻璃变色龙,721,430.0,310030.0,0.07,已完成,电商平台
ORD02435,2025-10,2025-10-17,CUST0257,FWD524,金属彩光系列,50,33.32,1666.0,0.06,已取消,展会
ORD02436,2025-11,2025-11-17,CUST0128,FWD6883,水晶系列,880,47.85,42108.0,0.06,已完成,电商平台
