campaign_id,sku,category,original_price,promo_price,discount_rate,promo_qty_sold,promo_revenue
CAMP0056,FWD510,金属彩光系列,34.0,31.28,0.08,125,8289.2
CAMP0056,FWD6601,磁性珠光,150.0,124.5,0.17,376,2490.0
CAMP0056,FWDV150,玻璃包银系列,2560.0,2150.4,0.16,264,840806.4
CAMP0056,FWD8503WR,耐候系列,180.0,154.8,0.14,25,15015.6
CAMP0056,FWD411,着色系列,60.0,46.2,0.23,203,20882.4
CAMP0056,FWD435,着色系列,60.0,46.8,0.22,423,6832.8
CAMP0056,FWD525,金属彩光系列,34.0,27.88,0.18,216,4182.0
CAMP0056,FWD6003,超白系列,49.0,41.65,0.15,27,14702.45
CAMP0056,FWD163,银白系列,25.0,20.75,0.17,72,4917.75
CAMP0056,FWD152WR,耐候系列,60.0,54.6,0.09,231,2511.6
CAMP0056,FWD119,银白系列,30.0,26.4,0.12,57,2428.8
CAMP0056,FWD6303,水晶系列,85.0,75.65,0.11,480,34572.05
CAMP0056,FWD201WR,耐候系列,90.0,78.3,0.13,69,15738.3
CAMP0056,FWD6002A,超白系列,37.5,30.0,0.2,230,360.0
CAMP0056,FWD3500,金属彩光系列,34.0,25.16,0.26,302,11548.44
CAMP0056,FWD3502,金属彩光系列,34.0,29.92,0.12,103,13493.92
CAMP0056,FWD299,虹彩系列,37.5,30.38,0.19,128,5011.88
CAMP0056,FWD504,金属彩光系列,34.0,29.58,0.13,464,10767.12
CAMP0056,FWD302WR,耐候系列,90.0,81.0,0.1,367,30375.0
CAMP0056,FWDV095,玻璃包银系列,2140.0,1562.2,0.27,58,563954.2
CAMP0057,FWD5800,钻石系列,135.0,98.55,0.27,67,48388.05
CAMP0057,FWD305,金色系列,37.5,28.12,0.25,318,10996.88
CAMP0057,FWD7504,其他,100.0,76.0,0.24,234,19304.0
CAMP0057,FWD5873A,钻石系列,280.0,254.8,0.09,278,105232.4
CAMP0057,FWD7305,其他,60.0,42.0,0.3,451,10584.0
CAMP0057,FWD429,着色系列,60.0,45.6,0.24,301,15367.2
CAMP0057,FWD5872C,钻石系列,260.0,213.2,0.18,209,48183.2
CAMP0057,BHC9328GR,玻璃变色龙,500.0,360.0,0.28,307,1080.0
CAMP0057,FWD5871A,钻石系列,280.0,212.8,0.24,280,30217.6
CAMP0057,FWD2205G,虹彩系列,37.5,31.88,0.15,285,13355.62
CAMP0057,FWD500,金属彩光系列,34.0,30.94,0.09,25,2908.36
CAMP0057,FWDD10X,钻石系列,120.0,88.8,0.26,334,15806.4
CAMP0057,BHC9227GOH,化妆品系列,220.0,156.2,0.29,437,2499.2
CAMP0057,FWD421,着色系列,60.0,52.2,0.13,429,16077.6
CAMP0057,FWD435,着色系列,60.0,46.2,0.23,471,2032.8
CAMP0057,FWD418B,着色系列,60.0,42.6,0.29,213,3876.6
CAMP0057,FWD505,金属彩光系列,34.0,25.16,0.26,145,7849.92
CAMP0057,FWD221,虹彩系列,37.5,32.62,0.13,358,9918.0
CAMP0057,FWD221WR,耐候系列,90.0,75.6,0.16,287,6804.0
CAMP0057,FWDD10L,钻石系列,120.0,112.8,0.06,383,33388.8
CAMP0057,FWDD21L,钻石系列,280.0,221.2,0.21,18,10396.4
CAMP0057,FWD500WR,耐候系列,90.0,80.1,0.11,165,15058.8
CAMP0057,FWD6225,水晶系列,55.0,50.6,0.08,419,1720.4
CAMP0057,FWD508,金属彩光系列,34.0,30.26,0.11,431,8503.06
CAMP0058,FWD6500A,水晶系列,55.0,46.2,0.16,322,12474.0
CAMP0058,FWD8205WR,耐候系列,220.0,209.0,0.05,247,77330.0
CAMP0058,FWD408,着色系列,60.0,52.2,0.13,478,21036.6
CAMP0058,FWD4002,着色系列,44.0,41.8,0.05,147,9112.4
CAMP0058,FWD6504,水晶系列,85.0,72.25,0.15,162,9537.0
CAMP0058,FWDD27M,钻石系列,280.0,232.4,0.17,319,42064.4
CAMP0058,FWD001,其他,105.0,97.65,0.07,314,28123.2
CAMP0058,FWD201WR,耐候系列,90.0,73.8,0.18,373,23837.4
CAMP0058,FWD7504,其他,100.0,82.0,0.18,413,7544.0
CAMP0058,FWD5518,金属彩光系列,60.0,55.2,0.08,119,19982.4
CAMP0058,FWD231,虹彩系列,37.5,28.88,0.23,99,0.0
CAMP0058,FWD355,金色系列,37.5,27.38,0.27,238,8760.0
CAMP0059,FWD5516,金属彩光系列,60.0,46.8,0.22,259,13150.8
CAMP0059,FWD211WR,耐候系列,90.0,70.2,0.22,3,4071.6
CAMP0059,FWD201WR,耐候系列,90.0,78.3,0.13,174,15816.6
CAMP0059,FWD211,虹彩系列,37.5,33.0,0.12,315,16203.0
CAMP0059,FWDD29M,钻石系列,350.0,248.5,0.29,89,24601.5
CAMP0059,FWD5890,钻石系列,120.0,93.6,0.22,173,44179.2
CAMP0059,BHC89235G,着色变色龙,500.0,435.0,0.13,469,105270.0
CAMP0059,FWD5519,金属彩光系列,60.0,54.0,0.1,330,3726.0
CAMP0059,FWD111M,银白系列,29.0,23.78,0.18,321,5588.3
CAMP0059,FWD3500,金属彩光系列,34.0,31.28,0.08,274,14326.24
CAMP0059,FWD6215,水晶系列,55.0,42.9,0.22,401,17846.4
CAMP0059,FWD6860,水晶系列,85.0,68.0,0.2,380,1904.0
CAMP0059,FWD216,虹彩系列,37.5,34.12,0.09,153,9862.12
CAMP0060,BHC89233BR,着色变色龙,500.0,440.0,0.12,161,159720.0
CAMP0060,BHC9338GR,玻璃变色龙,500.0,355.0,0.29,211,15620.0
CAMP0060,FWD122,银白系列,30.0,24.6,0.18,121,4674.0
CAMP0060,FWD5516,金属彩光系列,60.0,48.6,0.19,486,7484.4
CAMP0060,BHC9237GRH,化妆品系列,220.0,165.0,0.25,154,14685.0
CAMP0060,FWDD28M,钻石系列,280.0,204.4,0.27,401,3883.6
CAMP0060,FWD5892,钻石系列,250.0,222.5,0.11,467,10457.5
CAMP0060,FWD299,虹彩系列,37.5,30.38,0.19,12,12423.38
CAMP0060,FWD421,着色系列,60.0,49.2,0.18,256,3837.6
CAMP0060,FWD6205,水晶系列,55.0,41.25,0.25,472,10188.75
CAMP0060,FWD153,银白系列,26.0,22.88,0.12,268,3615.04
CAMP0060,FWDD23X,钻石系列,250.0,222.5,0.11,73,87442.5
CAMP0060,FWD5871C,钻石系列,260.0,239.2,0.08,420,114816.0
CAMP0060,BHC9337GP,玻璃变色龙,500.0,415.0,0.17,67,43575.0
CAMP0060,FWD435B,着色系列,60.0,52.8,0.12,235,10454.4
CAMP0060,BHC9233POH,化妆品系列,220.0,193.6,0.12,267,11422.4
CAMP0060,FWD6601A,磁性珠光,150.0,105.0,0.3,477,2310.0
CAMP0060,FWD520,金属彩光系列,34.0,29.58,0.13,304,13192.68
CAMP0060,FWD400B,着色系列,44.0,31.68,0.28,239,14414.4
CAMP0060,FWDD10L,钻石系列,120.0,85.2,0.29,266,33398.4
CAMP0061,FWD123T,银白系列,33.0,31.02,0.06,286,8158.26
CAMP0061,BHC9237GRH,化妆品系列,220.0,160.6,0.27,277,28747.4
CAMP0061,FWDD23L,钻石系列,280.0,235.2,0.16,138,16934.4
CAMP0061,FWD5518,金属彩光系列,60.0,56.4,0.06,411,8178.0
CAMP0061,FWDD10M,钻石系列,120.0,100.8,0.16,87,3628.8
CAMP0061,FWD535,金属彩光系列,34.0,26.52,0.22,456,4587.96
CAMP0061,FWD525,金属彩光系列,34.0,28.56,0.16,25,1884.96
CAMP0061,FWD6224,水晶系列,55.0,39.05,0.29,462,13472.25
CAMP0061,FWD6504T,水晶系列,85.0,60.35,0.29,196,1629.45
CAMP0061,HC010AS,云母粉,25.0,18.0,0.28,200,1638.0
CAMP0061,FWDD29L,钻石系列,350.0,308.0,0.12,456,93324.0
CAMP0061,FWD323WR,耐候系列,90.0,77.4,0.14,353,27709.2
CAMP0061,FWD401,着色系列,44.0,35.64,0.19,182,5666.76
CAMP0061,FWD6500,水晶系列,55.0,42.9,0.22,101,15658.5
CAMP0061,FWD421,着色系列,60.0,53.4,0.11,414,14578.2
CAMP0061,FWD427,着色系列,60.0,43.2,0.28,472,16675.2
CAMP0061,FWD6504,水晶系列,85.0,75.65,0.11,290,5068.55
CAMP0061,FWD361,金色系列,35.0,25.2,0.28,410,11844.0
CAMP0061,FWD119,银白系列,30.0,26.1,0.13,49,6081.3
CAMP0062,FWD5519WR,耐候系列,120.0,98.4,0.18,87,14169.6
CAMP0062,FWD6003TWR,耐候系列,80.0,71.2,0.11,309,20932.8
CAMP0062,FWD6005T,超白系列,37.5,27.38,0.27,52,5666.62
CAMP0062,FWD6002T,超白系列,37.5,33.75,0.1,407,1822.5
CAMP0062,FWD417,着色系列,60.0,46.8,0.22,332,1684.8
CAMP0062,FWD6882,水晶系列,55.0,49.5,0.1,272,11682.0
CAMP0062,FWD5800A,钻石系列,120.0,96.0,0.2,211,11712.0
CAMP0062,FWD6602,磁性珠光,150.0,129.0,0.14,280,10449.0
CAMP0062,FWD509,金属彩光系列,34.0,31.96,0.06,196,1054.68
CAMP0062,FWDD28M,钻石系列,280.0,221.2,0.21,416,78526.0
CAMP0062,FWDD23M,钻石系列,280.0,238.0,0.15,401,52836.0
CAMP0062,FWD520WR,耐候系列,90.0,75.6,0.16,175,21016.8
CAMP0062,FWDV080,玻璃包银系列,5060.0,4402.2,0.13,88,1492345.8
CAMP0062,FWD153,银白系列,26.0,22.62,0.13,378,10767.12
CAMP0062,FWD299,虹彩系列,37.5,33.0,0.12,428,8217.0
CAMP0062,FWD96107SW,耐候系列,100.0,73.0,0.27,305,17301.0
CAMP0062,FWD3112,金色系列,40.0,31.2,0.22,49,13104.0
CAMP0062,FWD5890,钻石系列,120.0,97.2,0.19,157,47530.8
CAMP0062,FWDV015,玻璃包银系列,8010.0,6408.0,0.2,306,352440.0
CAMP0063,FWD5871A,钻石系列,280.0,254.8,0.09,436,38220.0
CAMP0063,FWDD25M,钻石系列,280.0,201.6,0.28,461,56649.6
CAMP0063,FWDV220,玻璃包银系列,1410.0,1325.4,0.06,0,477144.0
CAMP0063,FWD259,虹彩系列,37.5,31.5,0.16,183,1764.0
CAMP0063,FWD308,金色系列,37.5,34.5,0.08,443,517.5
CAMP0063,FWD6001,超白系列,37.5,28.5,0.24,359,8607.0
CAMP0063,FWD413,着色系列,60.0,48.0,0.2,162,17472.0
CAMP0063,BHC5518,化妆品系列,75.0,60.0,0.2,195,13320.0
CAMP0063,FWD100,银白系列,25.0,21.0,0.16,339,1848.0
CAMP0063,FWD419B,着色系列,60.0,49.2,0.18,96,13972.8
CAMP0063,FWD421,着色系列,60.0,48.0,0.2,473,8832.0
CAMP0063,FWD508WR,耐候系列,90.0,81.9,0.09,78,12039.3
CAMP0063,HC010AS,云母粉,25.0,23.75,0.05,343,1520.0
CAMP0063,FWD6500A,水晶系列,55.0,40.15,0.27,36,13289.65
CAMP0063,FWD6601A,磁性珠光,150.0,105.0,0.3,369,47565.0
CAMP0063,BHC9237GRH,化妆品系列,220.0,180.4,0.18,223,90019.6
CAMP0063,FWD500WR,耐候系列,90.0,85.5,0.05,43,5985.0
CAMP0063,FWD532,金属彩光系列,34.0,29.24,0.14,212,12865.6
CAMP0063,FWD3504,金属彩光系列,34.0,27.54,0.19,403,9804.24
CAMP0063,FWDD28L,钻石系列,280.0,238.0,0.15,217,75922.0
CAMP0063,FWD6504A,水晶系列,55.0,40.7,0.26,260,8831.9
CAMP0063,BHC9232MGH,化妆品系列,220.0,184.8,0.16,230,36220.8
CAMP0063,FWD6307A,水晶系列,55.0,43.45,0.21,95,9428.65
CAMP0063,FWD303WR,耐候系列,90.0,76.5,0.15,295,19507.5
CAMP0063,FWDD28X,钻石系列,250.0,227.5,0.09,121,82810.0
CAMP0063,FWD307,金色系列,37.5,31.12,0.17,210,14753.25
CAMP0063,FWD111,银白系列,29.0,24.36,0.16,187,414.12
CAMP0063,FWD7305,其他,60.0,56.4,0.06,290,13930.8
CAMP0063,FWD103TWR,耐候系列,60.0,52.8,0.12,57,15681.6
CAMP0064,FWD302,金色系列,37.5,35.25,0.06,408,5287.5
CAMP0064,FWD416,着色系列,60.0,46.2,0.23,18,16401.0
CAMP0064,FWD001,其他,105.0,97.65,0.07,383,15135.75
CAMP0064,FWD6205,水晶系列,55.0,48.4,0.12,288,6437.2
CAMP0064,FWD5519WR,耐候系列,120.0,86.4,0.28,242,25574.4
CAMP0064,FWD7331,其他,110.0,81.4,0.26,26,27350.4
CAMP0064,FWD7365,其他,60.0,57.0,0.05,414,21489.0
CAMP0064,FWD307,金色系列,37.5,32.25,0.14,146,7998.0
CAMP0064,FWD6810,水晶系列,55.0,39.6,0.28,258,1544.4
CAMP0064,FWD8205WR,耐候系列,220.0,200.2,0.09,142,25825.8
CAMP0064,FWD301,金色系列,37.5,27.38,0.27,143,3832.5
CAMP0064,BHC9321RY,玻璃变色龙,500.0,455.0,0.09,7,172445.0
CAMP0064,BHC9275BOH,化妆品系列,220.0,160.6,0.27,89,74679.0
CAMP0064,FWDD23L,钻石系列,280.0,238.0,0.15,77,80206.0
CAMP0064,FWD223,虹彩系列,37.5,30.38,0.19,413,2703.38
CAMP0064,FWDD27X,钻石系列,250.0,192.5,0.23,358,23100.0
CAMP0064,BHC9337GP,玻璃变色龙,500.0,410.0,0.18,409,110700.0
CAMP0064,FWD111M,银白系列,29.0,26.68,0.08,175,1147.24
CAMP0064,FWD6003TWR,耐候系列,80.0,75.2,0.06,304,35945.6
CAMP0064,FWD520WR,耐候系列,90.0,81.9,0.09,428,20720.7
CAMP0064,FWD7322,其他,70.0,62.3,0.11,211,24546.2
CAMP0064,BHC9234BOH,化妆品系列,220.0,176.0,0.2,338,39600.0
CAMP0064,FWDD28M,钻石系列,280.0,246.4,0.12,85,26364.8
CAMP0064,FWD231WR,耐候系列,90.0,75.6,0.16,431,13305.6
CAMP0064,FWD5891,钻石系列,250.0,177.5,0.29,135,68515.0
CAMP0065,FWD221,虹彩系列,37.5,31.12,0.17,222,186.75
CAMP0065,FWD436 ,着色系列,25.0,19.25,0.23,408,4408.25
CAMP0065,FWD5518WR,耐候系列,120.0,96.0,0.2,161,47232.0
CAMP0065,FWD6683T,磁性珠光,300.0,249.0,0.17,489,5229.0
CAMP0065,FWD96107SW,耐候系列,100.0,72.0,0.28,272,23472.0
CAMP0065,FWD6303A,水晶系列,55.0,43.45,0.21,432,9602.45
CAMP0065,HC010AS,云母粉,25.0,21.25,0.15,333,9328.75
CAMP0065,FWD6006,超白系列,39.0,30.03,0.23,138,4084.08
CAMP0065,FWD5871A,钻石系列,280.0,252.0,0.1,130,84420.0
CAMP0065,FWD6601A,磁性珠光,150.0,127.5,0.15,236,50362.5
CAMP0065,FWD8503WR,耐候系列,180.0,156.6,0.13,123,58725.0
CAMP0065,FWD6884,水晶系列,55.0,47.85,0.13,394,4737.15
CAMP0065,FWD418B,着色系列,60.0,49.8,0.17,346,17579.4
CAMP0066,FWDD25L,钻石系列,280.0,210.0,0.25,12,66570.0
CAMP0066,BHC9327GP,玻璃变色龙,500.0,360.0,0.28,480,109440.0
CAMP0066,FWD111M,银白系列,29.0,24.94,0.14,427,2768.34
CAMP0066,FWD111,银白系列,29.0,27.26,0.06,326,1690.12
CAMP0066,FWD216,虹彩系列,37.5,33.0,0.12,61,1452.0
CAMP0066,FWD111MT,银白系列,29.0,26.39,0.09,66,5066.88
CAMP0066,FWD101WR,耐候系列,60.0,51.6,0.14,460,17079.6
CAMP0066,FWD325,金色系列,39.5,33.18,0.16,495,3118.92
CAMP0066,FWD7504,其他,100.0,92.0,0.08,356,8648.0
CAMP0066,FWD351,金色系列,37.5,28.5,0.24,239,9633.0
CAMP0066,FWD500WR,耐候系列,90.0,83.7,0.07,327,19418.4
CAMP0066,FWD5890,钻石系列,120.0,111.6,0.07,141,43858.8
CAMP0066,FWD6002,超白系列,37.5,30.38,0.19,462,10357.88
CAMP0066,FWD6219,水晶系列,55.0,48.95,0.11,165,6412.45
CAMP0066,FWD6840,水晶系列,85.0,62.9,0.26,37,8868.9
CAMP0067,FWD5872A,钻石系列,280.0,238.0,0.15,91,78540.0
CAMP0067,FWD6601,磁性珠光,150.0,123.0,0.18,73,33948.0
CAMP0067,FWDD29M,钻石系列,350.0,311.5,0.11,111,97811.0
CAMP0067,FWD235,虹彩系列,37.5,32.25,0.14,467,7288.5
CAMP0067,FWD6882,水晶系列,55.0,48.4,0.12,52,822.8
CAMP0067,FWD6885,水晶系列,55.0,39.6,0.28,292,14731.2
CAMP0067,FWD505,金属彩光系列,34.0,25.84,0.24,228,232.56
CAMP0067,FWD323WR,耐候系列,90.0,82.8,0.08,76,27655.2
CAMP0067,FWD217,虹彩系列,37.5,32.25,0.14,477,612.75
CAMP0067,FWDV150,玻璃包银系列,2560.0,2227.2,0.13,136,171494.4
CAMP0067,FWD535,金属彩光系列,34.0,29.92,0.12,463,5984.0
CAMP0068,FWD101,银白系列,25.0,21.0,0.16,495,4116.0
CAMP0068,FWD7322B,其他,70.0,60.9,0.13,153,21680.4
CAMP0068,FWDV150,玻璃包银系列,2560.0,2048.0,0.2,54,659456.0
CAMP0068,FWD901KSW,耐候系列,130.0,113.1,0.13,249,4863.3
CAMP0068,FWD306WR,耐候系列,90.0,82.8,0.08,224,31132.8
CAMP0068,FWD103TWR,耐候系列,60.0,45.0,0.25,18,4410.0
CAMP0068,FWD217,虹彩系列,37.5,26.62,0.29,303,3248.25
CAMP0068,BHC9321RY,玻璃变色龙,500.0,410.0,0.18,32,166050.0
CAMP0068,FWD6003,超白系列,49.0,41.16,0.16,157,10495.8
CAMP0068,FWD5873A,钻石系列,280.0,232.4,0.17,427,96446.0
CAMP0068,FWDV020,玻璃包银系列,8870.0,7184.7,0.19,8,129324.6
CAMP0068,FWD4002,着色系列,44.0,34.32,0.22,172,13830.96
CAMP0068,BHC9230YBH,化妆品系列,220.0,193.6,0.12,207,11616.0
CAMP0068,BHC9338GR,玻璃变色龙,500.0,375.0,0.25,334,127875.0
CAMP0068,FWD5894,钻石系列,250.0,207.5,0.17,481,72002.5
CAMP0068,FWDD29M,钻石系列,350.0,322.0,0.08,274,24472.0
CAMP0068,FWD6307A,水晶系列,55.0,48.95,0.11,119,23153.35
CAMP0068,FWD111WR,耐候系列,60.0,43.2,0.28,376,3110.4
CAMP0068,FWD225,虹彩系列,37.5,30.75,0.18,9,7410.75
CAMP0068,FWD308,金色系列,37.5,34.88,0.07,316,802.12
CAMP0068,FWD5800D,钻石系列,120.0,91.2,0.24,332,6019.2
CAMP0068,BHC9337GP,玻璃变色龙,500.0,350.0,0.3,323,8750.0
CAMP0068,FWDD25X,钻石系列,250.0,232.5,0.07,420,94395.0
CAMP0068,FWD303,金色系列,37.5,27.0,0.28,312,2349.0
CAMP0068,FWD525WR,耐候系列,90.0,81.9,0.09,32,34234.2
CAMP0068,FWD6235,水晶系列,55.0,49.5,0.1,58,12573.0
CAMP0068,FWD3500,金属彩光系列,34.0,28.9,0.15,315,3236.8
CAMP0068,FWD504,金属彩光系列,34.0,24.48,0.28,103,5336.64
CAMP0069,FWD111WR,耐候系列,60.0,45.6,0.24,297,912.0
CAMP0069,FWDD23M,钻石系列,280.0,204.4,0.27,405,88505.2
CAMP0069,FWD402,着色系列,44.0,37.84,0.14,192,15060.32
CAMP0069,BHC9235BVH,化妆品系列,220.0,162.8,0.26,450,40537.2
CAMP0069,BHC9326BM ,玻璃变色龙,25.0,18.0,0.28,3,1638.0
CAMP0069,FWD411,着色系列,60.0,55.8,0.07,361,18581.4
CAMP0069,FWDD10M,钻石系列,120.0,102.0,0.15,145,21726.0
CAMP0069,FWD506,金属彩光系列,28.0,24.36,0.13,405,9622.2
CAMP0069,FWD211,虹彩系列,37.5,30.75,0.18,64,3228.75
CAMP0069,FWD502,金属彩光系列,34.0,25.16,0.26,138,6717.72
CAMP0069,FWDD10X,钻石系列,120.0,97.2,0.19,122,46656.0
CAMP0069,FWD289,虹彩系列,37.5,27.75,0.26,354,527.25
CAMP0069,FWD6504,水晶系列,85.0,72.25,0.15,367,18423.75
CAMP0069,FWD416,着色系列,60.0,51.0,0.15,45,16371.0
CAMP0069,FWD211WR,耐候系列,90.0,81.9,0.09,154,14578.2
CAMP0069,FWD491,着色系列,60.0,48.0,0.2,285,5760.0
CAMP0069,FWD5870B,钻石系列,180.0,135.0,0.25,271,67500.0
CAMP0069,BHC89232BR,着色变色龙,500.0,360.0,0.28,185,158760.0
CAMP0069,FWD435B,着色系列,60.0,53.4,0.11,276,13830.6
CAMP0069,FWD302WR,耐候系列,90.0,67.5,0.25,394,21600.0
CAMP0070,FWD6504T,水晶系列,85.0,72.25,0.15,455,28033.0
CAMP0070,FWD223,虹彩系列,37.5,30.38,0.19,53,11512.13
CAMP0070,FWD530,金属彩光系列,34.0,24.14,0.29,275,2172.6
CAMP0070,FWD3112,金色系列,40.0,29.6,0.26,14,7340.8
CAMP0070,FWD421,着色系列,60.0,49.8,0.17,36,22808.4
CAMP0070,FWD8503WR,耐候系列,180.0,136.8,0.24,227,41450.4
CAMP0070,FWDV550,玻璃包银系列,1310.0,1100.4,0.16,214,111140.4
CAMP0070,FWD504,金属彩光系列,34.0,30.26,0.11,459,5023.16
CAMP0070,FWD429,着色系列,60.0,45.6,0.24,56,7569.6
CAMP0070,FWD2205G,虹彩系列,37.5,28.5,0.24,121,10744.5
CAMP0070,FWD5800A,钻石系列,120.0,96.0,0.2,102,18432.0
CAMP0070,FWD6219,水晶系列,55.0,50.6,0.08,37,12194.6
CAMP0070,FWD5518,金属彩光系列,60.0,51.0,0.15,27,23205.0
CAMP0070,FWD303WR,耐候系列,90.0,72.9,0.19,110,34627.5
CAMP0070,FWD6840,水晶系列,85.0,72.25,0.15,91,14305.5
CAMP0070,FWDD10X,钻石系列,120.0,94.8,0.21,234,34886.4
CAMP0071,FWD5894,钻石系列,250.0,187.5,0.25,151,57937.5
CAMP0071,FWD6303,水晶系列,85.0,62.9,0.26,406,20505.4
CAMP0071,FWD3500,金属彩光系列,34.0,31.96,0.06,463,2780.52
CAMP0071,FWDD10X,钻石系列,120.0,100.8,0.16,283,44049.6
CAMP0071,FWD405B,着色系列,44.0,33.44,0.24,210,14646.72
CAMP0071,FWD163,银白系列,25.0,20.75,0.17,441,2282.5
CAMP0071,BHC9232MGH,化妆品系列,220.0,187.0,0.15,428,44132.0
CAMP0071,FWD235,虹彩系列,37.5,28.88,0.23,373,6323.62
CAMP0071,FWD6205,水晶系列,55.0,48.4,0.12,126,6098.4
CAMP0071,FWD410,着色系列,60.0,46.8,0.22,296,5288.4
CAMP0071,FWD362,金色系列,37.5,34.5,0.08,302,16698.0
CAMP0071,FWD5519WR,耐候系列,120.0,88.8,0.26,293,40759.2
CAMP0071,FWD524WR,耐候系列,90.0,63.0,0.3,22,1260.0
CAMP0071,FWD221WR,耐候系列,90.0,85.5,0.05,375,33601.5
CAMP0071,FWD500,金属彩光系列,34.0,28.22,0.17,217,7647.62
CAMP0071,FWDD27X,钻石系列,250.0,200.0,0.2,414,81600.0
CAMP0072,FWD508WR,耐候系列,90.0,63.0,0.3,342,9828.0
CAMP0072,FWDV220,玻璃包银系列,1410.0,1043.4,0.26,235,458052.6
CAMP0072,FWD6018T,超白系列,37.5,31.5,0.16,298,378.0
CAMP0072,FWD304,金色系列,37.5,35.25,0.06,237,13923.75
CAMP0072,BHC89234BG,着色变色龙,500.0,365.0,0.27,360,75555.0
CAMP0072,FWD111MT,银白系列,29.0,21.75,0.25,446,4110.75
CAMP0072,FWD151WR,耐候系列,60.0,51.6,0.14,360,16718.4
CAMP0072,FWD6001,超白系列,37.5,26.25,0.3,321,945.0
CAMP0072,FWD415Y,着色系列,44.0,35.2,0.2,353,5984.0
CAMP0072,FWD5894,钻石系列,250.0,207.5,0.17,151,45235.0
CAMP0072,FWD6502,水晶系列,55.0,48.95,0.11,357,23691.8
CAMP0072,FWD6018,超白系列,37.5,31.88,0.15,294,12941.25
CAMP0072,FWD308,金色系列,37.5,28.12,0.25,350,1153.12
CAMP0073,FWDD10X,钻石系列,120.0,85.2,0.29,190,14995.2
CAMP0073,FWD225,虹彩系列,37.5,30.38,0.19,256,8170.88
CAMP0073,FWD7322B,其他,70.0,63.7,0.09,240,23123.1
CAMP0073,FWD5800A,钻石系列,120.0,99.6,0.17,422,27091.2
CAMP0073,FWD221,虹彩系列,37.5,34.5,0.08,231,10936.5
CAMP0073,FWD362,金色系列,37.5,29.62,0.21,344,14338.5
CAMP0073,FWD5873A,钻石系列,280.0,243.6,0.13,500,117171.6
CAMP0073,FWD5800D,钻石系列,120.0,110.4,0.08,96,50342.4
CAMP0073,FWD5519WR,耐候系列,120.0,110.4,0.08,44,4526.4
CAMP0073,FWD205A,虹彩系列,37.5,30.0,0.2,91,4410.0
CAMP0073,FWD503,金属彩光系列,34.0,31.96,0.06,39,1757.8
CAMP0073,BHC89235G,着色变色龙,500.0,370.0,0.26,57,131720.0
CAMP0073,FWD216,虹彩系列,37.5,27.75,0.26,77,12404.25
CAMP0073,BHC89237BG,着色变色龙,500.0,375.0,0.25,487,120375.0
CAMP0073,FWD3502,金属彩光系列,34.0,24.14,0.29,213,11973.44
CAMP0073,FWD411,着色系列,60.0,52.2,0.13,477,3497.4
CAMP0073,FWD6018,超白系列,37.5,30.75,0.18,215,6980.25
CAMP0073,BHC9321RY,玻璃变色龙,500.0,440.0,0.12,10,65560.0
CAMP0073,FWD361,金色系列,35.0,26.25,0.25,11,11707.5
CAMP0073,FWD901KSW,耐候系列,130.0,117.0,0.1,427,56745.0
CAMP0073,BHC5518,化妆品系列,75.0,62.25,0.17,171,13072.5
CAMP0073,FWD5518,金属彩光系列,60.0,50.4,0.16,335,16632.0
CAMP0073,FWD6003,超白系列,49.0,44.1,0.1,248,13362.3
CAMP0073,FWDD10M,钻石系列,120.0,104.4,0.13,271,44996.4
CAMP0073,FWD5891,钻石系列,250.0,210.0,0.16,234,32550.0
CAMP0073,FWD6300,水晶系列,85.0,71.4,0.16,459,28845.6
CAMP0073,FWDV060B,玻璃包银系列,4825.0,3763.5,0.22,404,500545.5
CAMP0073,FWD205WR,耐候系列,90.0,68.4,0.24,190,33994.8
CAMP0073,FWD6504T,水晶系列,85.0,65.45,0.23,432,1570.8
CAMP0074,FWD5891,钻石系列,250.0,210.0,0.16,225,27930.0
CAMP0074,FWD6219,水晶系列,55.0,43.45,0.21,105,12470.15
CAMP0074,FWD522WR,耐候系列,90.0,79.2,0.12,340,12830.4
CAMP0074,FWD436 ,着色系列,25.0,23.5,0.06,75,4465.0
CAMP0074,FWD430,着色系列,60.0,48.6,0.19,499,4033.8
CAMP0074,BHC9338GR,玻璃变色龙,500.0,415.0,0.17,62,195465.0
CAMP0074,FWD6224,水晶系列,55.0,39.05,0.29,476,9957.75
CAMP0074,FWD509,金属彩光系列,34.0,30.26,0.11,485,7080.84
CAMP0074,FWD503,金属彩光系列,34.0,31.62,0.07,79,63.24
CAMP0074,FWD425,着色系列,60.0,56.4,0.06,279,28143.6
CAMP0074,FWD6009,超白系列,45.0,37.35,0.17,331,13483.35
CAMP0074,FWD400B,着色系列,44.0,33.88,0.23,458,5014.24
CAMP0074,FWD205M,虹彩系列,37.5,35.25,0.06,386,10328.25
CAMP0074,FWDD28L,钻石系列,280.0,243.6,0.13,409,70400.4
CAMP0075,FWDD23X,钻石系列,250.0,227.5,0.09,346,78032.5
CAMP0075,FWD3112,金色系列,40.0,37.6,0.06,499,9851.2
CAMP0075,FWDV015,玻璃包银系列,8010.0,6408.0,0.2,251,1038096.0
CAMP0075,FWD205A,虹彩系列,37.5,31.88,0.15,261,15395.62
CAMP0075,FWD413,着色系列,60.0,42.6,0.29,341,7838.4
CAMP0075,BHC89230GY,着色变色龙,500.0,400.0,0.2,366,174800.0
